utterance,paraphrase,list_of_slots,intent
Will it be  cold  in  Maryland  on  april 21 ?,Will there be cool weather conditions in Maryland on April 21?,"['cold || condition_temperature', 'Maryland || state', 'april 21 || timeRange']",GetWeather
Will it be  cold  in  Maryland  on  april 21 ?,Is it likely to be cold outsidein Marylanon MaybemApril neenyone ?,"['cold || condition_temperature', 'Maryland || state', 'april 21 || timeRange']",GetWeather
Will it be  cold  in  Maryland  on  april 21 ?,Should I expect chilly temperatures if I'm visiting Maryland on April 21st?,"['cold || condition_temperature', 'Maryland || state', 'april 21 || timeRange']",GetWeather
Will it be  cold  in  Maryland  on  april 21 ?,What is the likelihood of having cold weather conditionsin y anyontarylandnAplepril interingimay ?,"['cold || condition_temperature', 'Maryland || state', 'april 21 || timeRange']",GetWeather
Will it be  cold  in  Maryland  on  april 21 ?,Will the climate feel colder than average for this time of yearon Apriokl bostebrala e22r stu ?,"['cold || condition_temperature', 'Maryland || state', 'april 21 || timeRange']",GetWeather
What's the weather in  Macedonia,How is the weather in Macedonia?,['Macedonia || city'],GetWeather
What's the weather in  Macedonia,Tell me about the weather in Macedonia.,['Macedonia || city'],GetWeather
What's the weather in  Macedonia,Can you give me an update on the weather in Macedonia?,['Macedonia || city'],GetWeather
What's the weather in  Macedonia,Give me a report on the Macedonian weather.,['Macedonia || city'],GetWeather
What's the weather in  Macedonia,What's happening with the weather in Macedonia?,['Macedonia || city'],GetWeather
What's the weather in  Macedonia,What can you tell me about the current conditions in Macedonia?,['Macedonia || city'],GetWeather
What's the weather in  Macedonia,I want to know what's going on with the Macedonian climate.,['Macedonia || city'],GetWeather
What's the weather in  Macedonia,Please let me know how it's like outside in Macedonia.,['Macedonia || city'],GetWeather
What's the weather in  Macedonia,Share some information about what kind of weather we're having in Macedonia.,['Macedonia || city'],GetWeather
What's the weather in  Macedonia,"I'm interested to find out how things are looking outside, particularly regarding Macedonian conditions.",['Macedonia || city'],GetWeather
is it going to be  windy  on  8/8/2032  in  North Charleston   MT,"Will there be strong winds in North Charleston MT on August 8, 2032?","['windy || condition_description', '8/8/2032 || timeRange', 'North Charleston || city', 'MT || state']",GetWeather
is it going to be  windy  on  8/8/2032  in  North Charleston   MT,"Can we expect a lot of wind in North Charleston MT on August 8th, 2032?","['windy || condition_description', '8/8/2032 || timeRange', 'North Charleston || city', 'MT || state']",GetWeather
is it going to be  windy  on  8/8/2032  in  North Charleston   MT,"Is there going to be a windy day in North Charleston Montana on August eighth, twenty thirty-two?","['windy || condition_description', '8/8/2032 || timeRange', 'North Charleston || city', 'MT || state']",GetWeather
is it going to be  windy  on  8/8/2032  in  North Charleston   MT,"Are the weather conditions in North Charleston Montana supposed to include gusty winds on August eighth, two thousand thirty-two?","['windy || condition_description', '8/8/2032 || timeRange', 'North Charleston || city', 'MT || state']",GetWeather
is it going to be  windy  on  8/8/2032  in  North Charleston   MT,"What kind of wind can we anticipate for August 8th, 2032 in North Charleston MT?","['windy || condition_description', '8/8/2032 || timeRange', 'North Charleston || city', 'MT || state']",GetWeather
is it going to be  windy  on  8/8/2032  in  North Charleston   MT,"Could the weather forecast indicate windy conditions for North Charleston Montana on the eighth of August, twenty-thirty-two?","['windy || condition_description', '8/8/2032 || timeRange', 'North Charleston || city', 'MT || state']",GetWeather
is it going to be  windy  on  8/8/2032  in  North Charleston   MT,Is it expected to have strong winds near Mount Everest National Park SCMT area by July twenty-ninth seventeen?,"['windy || condition_description', '8/8/2032 || timeRange', 'North Charleston || city', 'MT || state']",GetWeather
is it going to be  windy  on  8/8/2032  in  North Charleston   MT,Do they predict any gusts of wind around eight of august at north charleston montana - SCMT region?,"['windy || condition_description', '8/8/2032 || timeRange', 'North Charleston || city', 'MT || state']",GetWeather
is it going to be  windy  on  8/8/2032  in  North Charleston   MT,What is the predicted level or speediness or violentness about wind @ N CTL April first next year? ,"['windy || condition_description', '8/8/2032 || timeRange', 'North Charleston || city', 'MT || state']",GetWeather
is it going to be  windy  on  8/8/2032  in  North Charleston   MT,In case I plan an outdoor event at IDENTIFY CITY AND COUNTRY LOCATION during MAY second next year..can you give me some idea if it will be rainy with storms?,"['windy || condition_description', '8/8/2032 || timeRange', 'North Charleston || city', 'MT || state']",GetWeather
Will there be  snow  in  North Abington,Can we expect snowfall in North Abington?,"['snow || condition_description', 'North Abington || city']",GetWeather
Will there be  snow  in  North Abington,Is there a chance of snow in North Abington?,"['snow || condition_description', 'North Abington || city']",GetWeather
Will there be  snow  in  North Abington,Might it snow in North Abington?,"['snow || condition_description', 'North Abington || city']",GetWeather
Will there be  snow  in  North Abington,Could there be snowflakes falling in North Abington?,"['snow || condition_description', 'North Abington || city']",GetWeather
Will there be  snow  in  North Abington,Will it be snowy in North Abington?,"['snow || condition_description', 'North Abington || city']",GetWeather
Will there be  snow  in  North Abington,Is the possibility of snow likely for North Abington?,"['snow || condition_description', 'North Abington || city']",GetWeather
Will there be  snow  in  North Abington,Can we anticipate snowfall occurring in North Abington?,"['snow || condition_description', 'North Abington || city']",GetWeather
Will there be  snow  in  North Abington,Are there chances of seeing winter precipitation in North Abingtion?,"['snow || condition_description', 'North Abington || city']",GetWeather
Will there be  snow  in  North Abington,May there be a dusting of white flurries iNorthAbingtion?,"['snow || condition_description', 'North Abington || city']",GetWeather
Will there be  snow  in  North Abington,Could we potentially have frozen precipitation happening nearby at this time?,"['snow || condition_description', 'North Abington || city']",GetWeather
Will it be  colder  in  Texas ?,Is Texas going to be colder?,"['colder || condition_temperature', 'Texas || state']",GetWeather
Will it be  colder  in  Texas ?,Will the temperature drop in Texas?,"['colder || condition_temperature', 'Texas || state']",GetWeather
Will it be  colder  in  Texas ?,Can we expect colder weather in Texas?,"['colder || condition_temperature', 'Texas || state']",GetWeather
Will it be  colder  in  Texas ?,Might it get chillier in Texas?,"['colder || condition_temperature', 'Texas || state']",GetWeather
Will it be  colder  in  Texas ?,Could it become colder in Texas?,"['colder || condition_temperature', 'Texas || state']",GetWeather
Will it be  colder  in  Texas ?,Is there a chance of lower temperatures in Texas?,"['colder || condition_temperature', 'Texas || state']",GetWeather
Will it be  colder  in  Texas ?,Will the climate be cooler in Texas?,"['colder || condition_temperature', 'Texas || state']",GetWeather
Will it be  colder  in  Texas ?,Can we anticipate a decrease in temperature for Texas?,"['colder || condition_temperature', 'Texas || state']",GetWeather
Will it be  colder  in  Texas ?,Could it get frigidier  withinTexas? ,"['colder || condition_temperature', 'Texas || state']",GetWeather
Will it be  colder  in  Texas ?,Might there be a drop of temperatures withinTexas?,"['colder || condition_temperature', 'Texas || state']",GetWeather
Will it be  temperate  in the  current place ?,Is the weather going to be mild in this location?,"['temperate || condition_temperature', 'current place || current_location']",GetWeather
Will it be  temperate  in the  current place ?,Can we expect a moderate climate at this place?,"['temperate || condition_temperature', 'current place || current_location']",GetWeather
Will it be  temperate  in the  current place ?,Are the conditions going to be temperate in the current area?,"['temperate || condition_temperature', 'current place || current_location']",GetWeather
Will it be  temperate  in the  current place ?,Will it be neither too hot nor too cold in this place?,"['temperate || condition_temperature', 'current place || current_location']",GetWeather
Will it be  temperate  in the  current place ?,Can we expect a  balanced climate at this location?,"['temperate || condition_temperature', 'current place || current_location']",GetWeather
Will it be  temperate  in the  current place ?,Is the weather expected to be moderate here?,"['temperate || condition_temperature', 'current place || current_location']",GetWeather
Will it be  temperate  in the  current place ?,Are we likely to experience mild temperatures in this area?,"['temperate || condition_temperature', 'current place || current_location']",GetWeather
Will it be  temperate  in the  current place ?,Will it not get too hot or cold here at present time?,"['temperate || condition_temperature', 'current place || current_location']",GetWeather
Will it be  temperate  in the  current place ?,Can we anticipate a temperate climate in the current place?,"['temperate || condition_temperature', 'current place || current_location']",GetWeather
Will it be  temperate  in the  current place ?,Do you think it will have pleasant weather conditions where I am currently?,"['temperate || condition_temperature', 'current place || current_location']",GetWeather
Will it be  windy  at  4 Pm  in  NY ?,Is there going to be wind at 4 Pm in NY?,"['windy || condition_description', '4 Pm || timeRange', 'NY || state']",GetWeather
Will it be  windy  at  4 Pm  in  NY ?,Will there be any wind around 4 Pm in NY?,"['windy || condition_description', '4 Pm || timeRange', 'NY || state']",GetWeather
Will it be  windy  at  4 Pm  in  NY ?,Can we expect windy conditions by 4 Pm in NY?,"['windy || condition_description', '4 Pm || timeRange', 'NY || state']",GetWeather
Will it be  windy  at  4 Pm  in  NY ?,Is it going to be breezy at 4 Pm in NY?,"['windy || condition_description', '4 Pm || timeRange', 'NY || state']",GetWeather
Will it be  windy  at  4 Pm  in  NY ?,Do you think it will be gusty at 4 Pm in NY?,"['windy || condition_description', '4 Pm || timeRange', 'NY || state']",GetWeather
Will it be  windy  at  4 Pm  in  NY ?,Are we expecting any strong winds by 4 PM in New York City?,"['windy || condition_description', '4 Pm || timeRange', 'NY || state']",GetWeather
Will it be  windy  at  4 Pm  in  NY ?,"Will the weather include wind at around four o'clock PM, specifically for New York City area?","['windy || condition_description', '4 Pm || timeRange', 'NY || state']",GetWeather
Will it be  windy  at  4 Pm  in  NY ?,Are there chances of having windy weather by four PM according to the forecast for New York City?,"['windy || condition_description', '4 Pm || timeRange', 'NY || state']",GetWeather
Will it be  windy  at  4 Pm  in  NY ?,"In New York, is the wind expected during this time slot i.e. by four o'clock PM?","['windy || condition_description', '4 Pm || timeRange', 'NY || state']",GetWeather
Will it be  windy  at  4 Pm  in  NY ?,What will be the level of windiness foreseen for four p.m. over NYC?,"['windy || condition_description', '4 Pm || timeRange', 'NY || state']",GetWeather
Tell me the weather forecast for  Island Mountain,Can you give me the weather forecast for Island Mountain?,['Island Mountain || city'],GetWeather
Tell me the weather forecast for  Island Mountain,Could you tell me what the weather will be like on Island Mountain?,['Island Mountain || city'],GetWeather
Tell me the weather forecast for  Island Mountain,Please provide me with the forecast for Island Mountain.,['Island Mountain || city'],GetWeather
Tell me the weather forecast for  Island Mountain,I would like to know the weather outlook for Island Mountain.,['Island Mountain || city'],GetWeather
Tell me the weather forecast for  Island Mountain,Is it possible to get the weather prediction for Island Mountain?,['Island Mountain || city'],GetWeather
Tell me the weather forecast for  Island Mountain,What's the expected weather on  island mountain?,['Island Mountain || city'],GetWeather
Tell me the weather forecast for  Island Mountain,I'm interested in knowing about the projected weather conditions on  island mountain.,['Island Mountain || city'],GetWeather
Tell me the weather forecast for  Island Mountain,Do you have any information about how it will be like in terms of climate at Island Mountauin,['Island Mountain || city'],GetWeather
Tell me the weather forecast for  Island Mountain,Give me a heads-up about what to expect regarding temperatures and precipitation at island mountain.,['Island Mountain || city'],GetWeather
Tell me the weather forecast for  Island Mountain,Let me know how I can plan my activities based on what meteorological data tells us about island montain.,['Island Mountain || city'],GetWeather
Will it be  stormy  in  Old Fort   Saint Lucia  right  now ?,Is Old Fort Saint Lucia experiencing stormy weather at this moment?,"['stormy || condition_description', 'Old Fort || city', 'Saint Lucia || country', 'now || timeRange']",GetWeather
Will it be  stormy  in  Old Fort   Saint Lucia  right  now ?,Are there storms in Old Fort Saint Lucia currently?,"['stormy || condition_description', 'Old Fort || city', 'Saint Lucia || country', 'now || timeRange']",GetWeather
Will it be  stormy  in  Old Fort   Saint Lucia  right  now ?,Will it be rainy and turbulent in Old Fort Saint Lucia now?,"['stormy || condition_description', 'Old Fort || city', 'Saint Lucia || country', 'now || timeRange']",GetWeather
Will it be  stormy  in  Old Fort   Saint Lucia  right  now ?,Is it expected to be stormy in Old Fort Saint Lucia right now?,"['stormy || condition_description', 'Old Fort || city', 'Saint Lucia || country', 'now || timeRange']",GetWeather
Will it be  stormy  in  Old Fort   Saint Lucia  right  now ?,What is the weather like in Old Fort Saint Lucia? Will it be stormy at present?,"['stormy || condition_description', 'Old Fort || city', 'Saint Lucia || country', 'now || timeRange']",GetWeather
Will it be  stormy  in  Old Fort   Saint Lucia  right  now ?,Will there be a storm happening in Old Fort Saint Lucia right now?,"['stormy || condition_description', 'Old Fort || city', 'Saint Lucia || country', 'now || timeRange']",GetWeather
Will it be  stormy  in  Old Fort   Saint Lucia  right  now ?,"Can I expect storms if I am currently located in Old Fort, St. Lucian?","['stormy || condition_description', 'Old Fort || city', 'Saint Lucia || country', 'now || timeRange']",GetWeather
Will it be  stormy  in  Old Fort   Saint Lucia  right  now ?,I want to know the current weather situation from you Can you please tell me whether or not it will rain today then?,"['stormy || condition_description', 'Old Fort || city', 'Saint Lucia || country', 'now || timeRange']",GetWeather
Will it be  stormy  in  Old Fort   Saint Lucia  right  now ?,"What does the current forecast say for my location of interest which is specified as being 'Old fort, St lucia'","['stormy || condition_description', 'Old Fort || city', 'Saint Lucia || country', 'now || timeRange']",GetWeather
Will it be  stormy  in  Old Fort   Saint Lucia  right  now ?,I would like an overview of the future conditions - are we having turbulence imminent?,"['stormy || condition_description', 'Old Fort || city', 'Saint Lucia || country', 'now || timeRange']",GetWeather
What's the weather  this week  in  distant   Bartholomew's Cobble ?,What is the weather forecast for Bartholomew's Cobble this week?,"['this week || timeRange', 'distant || spatial_relation', ""Bartholomew's Cobble || geographic_poi""]",GetWeather
What's the weather  this week  in  distant   Bartholomew's Cobble ?,Can you tell me the weather report for Bartholomew's Cobble in the upcoming week?,"['this week || timeRange', 'distant || spatial_relation', ""Bartholomew's Cobble || geographic_poi""]",GetWeather
What's the weather  this week  in  distant   Bartholomew's Cobble ?,I would like to know what kind of weather to expect in Bartholomew's Cobble this week.,"['this week || timeRange', 'distant || spatial_relation', ""Bartholomew's Cobble || geographic_poi""]",GetWeather
What's the weather  this week  in  distant   Bartholomew's Cobble ?,What will be the climate conditions like in distant Bartholomew's Cobble during this coming week?,"['this week || timeRange', 'distant || spatial_relation', ""Bartholomew's Cobble || geographic_poi""]",GetWeather
What's the weather  this week  in  distant   Bartholomew's Cobble ?,Please provide information about the weather outlook for distant Bartholomew's Cobble over the next few days.,"['this week || timeRange', 'distant || spatial_relation', ""Bartholomew's Cobble || geographic_poi""]",GetWeather
What's the weather  this week  in  distant   Bartholomew's Cobble ?,Could you give me an update on how the weather will be in distant Bartholomew's Cobble throughout this week?,"['this week || timeRange', 'distant || spatial_relation', ""Bartholomew's Cobble || geographic_poi""]",GetWeather
What's the weather  this week  in  distant   Bartholomew's Cobble ?,Tell me about any changes expected in temperature and precipitation at distant Bartholomew's Cobble throughout this entire upcoming week.,"['this week || timeRange', 'distant || spatial_relation', ""Bartholomew's Cobble || geographic_poi""]",GetWeather
What's the weather  this week  in  distant   Bartholomew's Cobble ?,"Inquire whether there are any predictions available regarding what to expect concerning atmospheric conditions at remote place, called  Bart'ls Cbble, during current seven-day period. ","['this week || timeRange', 'distant || spatial_relation', ""Bartholomew's Cobble || geographic_poi""]",GetWeather
What's the weather  this week  in  distant   Bartholomew's Cobble ?,I'm curious to find out what sort of meteorological patterns can be anticipated at a faraway location referred as  Bart'ls Cbble across current seven consecutive days. ,"['this week || timeRange', 'distant || spatial_relation', ""Bartholomew's Cobble || geographic_poi""]",GetWeather
What's the weather  this week  in  distant   Bartholomew's Cobble ?,"""Please let me know if there are any announcements released with regard to climate fluctuations or precipitation probabilities promised within surrounding area known as remote   BC.""","['this week || timeRange', 'distant || spatial_relation', ""Bartholomew's Cobble || geographic_poi""]",GetWeather
what is the forecast for  Winnabow,Can you give me the weather forecast for Winnabow?,['Winnabow || city'],GetWeather
what is the forecast for  Winnabow,What does the forecast say for Winnabow?,['Winnabow || city'],GetWeather
what is the forecast for  Winnabow,Tell me about the predicted weather in Winnabow.,['Winnabow || city'],GetWeather
what is the forecast for  Winnabow,What is the outlook for Winnabow's weather?,['Winnabow || city'],GetWeather
what is the forecast for  Winnabow,I would like to know the projected forecast for Winnabouw.,['Winnabow || city'],GetWeather
what is the forecast for  Winnabow,Could you provide me with the anticipated weather conditions in Winnabow?,['Winnabow || city'],GetWeather
what is the forecast for  Winnabow,Do you have any information on what to expect in terms of weather in Winnabouw?,['Winnabow || city'],GetWeather
what is the forecast for  Winnabow,Can you let me know what's expected in terms of climate at WInnaboUW,['Winnabow || city'],GetWeather
what is the forecast for  Winnabow,Is there a prediction available for what will happen with WEATHER at WinnaBow??,['Winnabow || city'],GetWeather
what is the forecast for  Winnabow,What is being predicted regarding the climate situation at WINNAbOW?,['Winnabow || city'],GetWeather
weather  close-by   Lone Elk County Park  at  4 am,"At 4 am, the weather in the nearby Lone Elk County Park.","['close-by || spatial_relation', 'Lone Elk County Park || geographic_poi', '4 am || timeRange']",GetWeather
weather  close-by   Lone Elk County Park  at  4 am,The weather near Lone Elk County Park is expected to be at 4 am.,"['close-by || spatial_relation', 'Lone Elk County Park || geographic_poi', '4 am || timeRange']",GetWeather
weather  close-by   Lone Elk County Park  at  4 am,"By 4 am, you can expect some peculiar weather around Lone Elk County Park.","['close-by || spatial_relation', 'Lone Elk County Park || geographic_poi', '4 am || timeRange']",GetWeather
weather  close-by   Lone Elk County Park  at  4 am,"At around 4 am, there will be interesting weather close to Lone Elk County Park.","['close-by || spatial_relation', 'Lone Elk County Park || geographic_poi', '4 am || timeRange']",GetWeather
weather  close-by   Lone Elk County Park  at  4 am,There is anticipated inclement weather at 4 am near Lone Elk County Park.,"['close-by || spatial_relation', 'Lone Elk County Park || geographic_poi', '4 am || timeRange']",GetWeather
weather  close-by   Lone Elk County Park  at  4 am,"By dawn, you can anticipate interesting conditions nearsby at Lone Elk county park .","['close-by || spatial_relation', 'Lone Elk County Park || geographic_poi', '4 am || timeRange']",GetWeather
weather  close-by   Lone Elk County Park  at  4 am,Expect variable conditions by the time it's four o'clock in the morning near lone elk county park,"['close-by || spatial_relation', 'Lone Elk County Park || geographic_poi', '4 am || timeRange']",GetWeather
weather  close-by   Lone Elk County Park  at  4 am,The vicinity of lone elk country park just before sunrise could observe a change in climate ,"['close-by || spatial_relation', 'Lone Elk County Park || geographic_poi', '4 am || timeRange']",GetWeather
weather  close-by   Lone Elk County Park  at  4 am,"Around four o'clock AM , changes are expected to happen with regards to temperature and other related meteorological factors in close proximity of lone elk county park. In this context , I also assume that nothing upnormal or concerning will take place for live inside that country-like facility here ","['close-by || spatial_relation', 'Lone Elk County Park || geographic_poi', '4 am || timeRange']",GetWeather
weather  close-by   Lone Elk County Park  at  4 am,"At about four o' clock AM est., climatic dynamics relevant locally within Lane ELk Country ParK would transition alongside dawn-like river-front shatters for spectators anxious","['close-by || spatial_relation', 'Lone Elk County Park || geographic_poi', '4 am || timeRange']",GetWeather
Give me the forecast for  San Pedro River Preserve,What is the forecast for San Pedro River Preserve?,['San Pedro River Preserve || geographic_poi'],GetWeather
Give me the forecast for  San Pedro River Preserve,Can you give me the prediction for San Pedro River Preserve?,['San Pedro River Preserve || geographic_poi'],GetWeather
Give me the forecast for  San Pedro River Preserve,I'm interested in knowing the weather forecast for San Pedro River Preserve.,['San Pedro River Preserve || geographic_poi'],GetWeather
Give me the forecast for  San Pedro River Preserve,Could you please provide me with the forecast for San Pedro River Preserve?,['San Pedro River Preserve || geographic_poi'],GetWeather
Give me the forecast for  San Pedro River Preserve,What does the forecast look like for San Pedro River Preserve?,['San Pedro River Preserve || geographic_poi'],GetWeather
Give me the forecast for  San Pedro River Preserve,I would like to know what's expected at San Pedro River Preserve.,['San Pedro River Preserve || geographic_poi'],GetWeather
Give me the forecast for  San Pedro River Preserve,Please tell me about the weather outlook at San Pedro River Preserve.,['San Pedro River Preserve || geographic_poi'],GetWeather
Give me the forecast for  San Pedro River Preserve,May I have details about the forecast at San pedro river preserve?,['San Pedro River Preserve || geographic_poi'],GetWeather
Give me the forecast for  San Pedro River Preserve,I'd love to get information on how it will be like in san pedro river preserve,['San Pedro River Preserve || geographic_poi'],GetWeather
Give me the forecast for  San Pedro River Preserve,What can I expect weather-wise at san pedro river preserve?,['San Pedro River Preserve || geographic_poi'],GetWeather
Weather conditions in  East Pasadena,The weather in East Pasadena,['East Pasadena || city'],GetWeather
Weather conditions in  East Pasadena,East Pasadena's weather conditions,['East Pasadena || city'],GetWeather
Weather conditions in  East Pasadena,Weather situations in East Pasadena,['East Pasadena || city'],GetWeather
Weather conditions in  East Pasadena,Conditions of the weather in East Pasadena,['East Pasadena || city'],GetWeather
Weather conditions in  East Pasadena,The climate in East Pasadena,['East Pasadena || city'],GetWeather
Weather conditions in  East Pasadena,The atmospheric conditions of East Pasadena,['East Pasadena || city'],GetWeather
Weather conditions in  East Pasadena,Weather patterns observed in East Pasadena,['East Pasadena || city'],GetWeather
Weather conditions in  East Pasadena,East Pasadenan weather conditions,['East Pasadena || city'],GetWeather
Weather conditions in  East Pasadena,The meteorological situation over East Pasadean,['East Pasadena || city'],GetWeather
Weather conditions in  East Pasadena,Climate outlook for the region of East Pasedean,['East Pasadena || city'],GetWeather
what is the forecast for  Orienta  for  hotter  weather,What is the prediction for Orienta regarding hotter temperatures?,"['Orienta || city', 'hotter || condition_temperature']",GetWeather
what is the forecast for  Orienta  for  hotter  weather,"Tell me about the weather forecast for Orienta, will it be hotter?","['Orienta || city', 'hotter || condition_temperature']",GetWeather
what is the forecast for  Orienta  for  hotter  weather,Can you give me information on the expected hot weather in Orienta?,"['Orienta || city', 'hotter || condition_temperature']",GetWeather
what is the forecast for  Orienta  for  hotter  weather,"I'd like to know what's predicted for Orienta's temperature, specifically if it will be hotter.","['Orienta || city', 'hotter || condition_temperature']",GetWeather
what is the forecast for  Orienta  for  hotter  weather,What does the forecast say about hotter weather in Orienta?,"['Orienta || city', 'hotter || condition_temperature']",GetWeather
what is the forecast for  Orienta  for  hotter  weather,Could you inform me about the anticipated increase in temperature in Orienta?,"['Orienta || city', 'hotter || condition_temperature']",GetWeather
what is the forecast for  Orienta  for  hotter  weather,I'm interested to find out if there is a forecasted rise in temperature for Orienta.,"['Orienta || city', 'hotter || condition_temperature']",GetWeather
what is the forecast for  Orienta  for  hotter  weather,Let me know what meteorologists are predicting regarding the enhanced heatwave conditions expected in Orentia.,"['Orienta || city', 'hotter || condition_temperature']",GetWeather
what is the forecast for  Orienta  for  hotter  weather,Is there an outlook suggesting that Orentia will have higher temperatures soon?,"['Orienta || city', 'hotter || condition_temperature']",GetWeather
what is the forecast for  Orienta  for  hotter  weather,Are they expecting a surge of heatwave conditions indicating warmer climate change intensifying over Oriental?,"['Orienta || city', 'hotter || condition_temperature']",GetWeather
"What will the weather be in the  current location  on  Feb. the twenty-eighth, 2026 ?","What will be the weather forecast for the current location on February 28th, 2026?","['current location || current_location', 'Feb. the twenty-eighth, 2026 || timeRange']",GetWeather
"What will the weather be in the  current location  on  Feb. the twenty-eighth, 2026 ?","Can you tell me the weather conditions in the present area on February 28, 2026?","['current location || current_location', 'Feb. the twenty-eighth, 2026 || timeRange']",GetWeather
"What will the weather be in the  current location  on  Feb. the twenty-eighth, 2026 ?",I would like to know what kind of weather is expected in this location on February twenty-eighth twenty-six.,"['current location || current_location', 'Feb. the twenty-eighth, 2026 || timeRange']",GetWeather
"What will the weather be in the  current location  on  Feb. the twenty-eighth, 2026 ?","On February twenty-eighth of twenty-six, what can I expect for the weather in my current locale?","['current location || current_location', 'Feb. the twenty-eighth, 2026 || timeRange']",GetWeather
"What will the weather be in the  current location  on  Feb. the twenty-eighth, 2026 ?","Could you please provide me with information about the weather at my present place on Feb. 28th, 2026?","['current location || current_location', 'Feb. the twenty-eighth, 2026 || timeRange']",GetWeather
"What will the weather be in the  current location  on  Feb. the twenty-eighth, 2026 ?","What does it look like outside in my current area on Feb. twenty-eighth, '26 ?","['current location || current_location', 'Feb. the twenty-eighth, 2026 || timeRange']",GetWeather
"What will the weather be in the  current location  on  Feb. the twenty-eighth, 2026 ?",Tell me about how the weather will be at my present coordinates on February twenty-eighteenth-twenty-six.,"['current location || current_location', 'Feb. the twenty-eighth, 2026 || timeRange']",GetWeather
"What will the weather be in the  current location  on  Feb. the twenty-eighth, 2026 ?",The date is Feb. twenthy-eighteen'th and I was wondering if you could let me know about how it's gonna be here ?,"['current location || current_location', 'Feb. the twenty-eighth, 2026 || timeRange']",GetWeather
"What will the weather be in the  current location  on  Feb. the twenty-eighth, 2026 ?",What is predicted for climate conditions where I am located currently during February eighteen-for-two-six?,"['current location || current_location', 'Feb. the twenty-eighth, 2026 || timeRange']",GetWeather
"What will the weather be in the  current location  on  Feb. the twenty-eighth, 2026 ?",I would appreciate it if you could inform me about what to expect for local.weather.currentDate.,"['current location || current_location', 'Feb. the twenty-eighth, 2026 || timeRange']",GetWeather
Weather on  Jul. 23  in  Rhode Island,The weather in Rhode Island on July 23rd.,"['Jul. 23 || timeRange', 'Rhode Island || state']",GetWeather
Weather on  Jul. 23  in  Rhode Island,Rhode Island's weather on July 23rd.,"['Jul. 23 || timeRange', 'Rhode Island || state']",GetWeather
Weather on  Jul. 23  in  Rhode Island,How was the weather in Rhode Island on July 23rd?,"['Jul. 23 || timeRange', 'Rhode Island || state']",GetWeather
Weather on  Jul. 23  in  Rhode Island,Looking at the weather forecast for Rhode Island on July 23rd.,"['Jul. 23 || timeRange', 'Rhode Island || state']",GetWeather
Weather on  Jul. 23  in  Rhode Island,What was the weather like in Rhode Island on July 23rd?,"['Jul. 23 || timeRange', 'Rhode Island || state']",GetWeather
Weather on  Jul. 23  in  Rhode Island,Checking out how the weather was in Rhode Island on July 23rd.,"['Jul. 23 || timeRange', 'Rhode Island || state']",GetWeather
Weather on  Jul. 23  in  Rhode Island,Rhode Island experienced certain meteorological conditions on July twenty-third.,"['Jul. 23 || timeRange', 'Rhode Island || state']",GetWeather
Weather on  Jul. 23  in  Rhode Island,July twenty-third's climatic conditions in Rhode Island were noticeable.,"['Jul. 23 || timeRange', 'Rhode Island || state']",GetWeather
Weather on  Jul. 23  in  Rhode Island,Investigating what kind of atmosphere there was in Rhode island during Jul. twenty-three,"['Jul. 23 || timeRange', 'Rhode Island || state']",GetWeather
Weather on  Jul. 23  in  Rhode Island,"The atmospheric conditions that prevailed over RI, Jul. twenty-three.","['Jul. 23 || timeRange', 'Rhode Island || state']",GetWeather
what is the forecast starting  in a week and a half  in  Faroe Islands  for  cloud  weather,Can you provide the cloud weather forecast for Faroe Islands starting in a week and half?,"['in a week and a half || timeRange', 'Faroe Islands || country', 'cloud || condition_description']",GetWeather
what is the forecast starting  in a week and a half  in  Faroe Islands  for  cloud  weather,What is the predicted cloud weather for Faroe Islands in a week and a half?,"['in a week and a half || timeRange', 'Faroe Islands || country', 'cloud || condition_description']",GetWeather
what is the forecast starting  in a week and a half  in  Faroe Islands  for  cloud  weather,Could you give me the upcoming forecast for cloud weather in Faroe Islands after one and a half weeks?,"['in a week and a half || timeRange', 'Faroe Islands || country', 'cloud || condition_description']",GetWeather
what is the forecast starting  in a week and a half  in  Faroe Islands  for  cloud  weather,Please tell me what to expect regarding cloud weather in Faroe Islands starting about ten days from now.,"['in a week and a half || timeRange', 'Faroe Islands || country', 'cloud || condition_description']",GetWeather
what is the forecast starting  in a week and a half  in  Faroe Islands  for  cloud  weather,What will be the anticipated cloud conditions in Faroe Islands beginning one and a half weeks later?,"['in a week and a half || timeRange', 'Faroe Islands || country', 'cloud || condition_description']",GetWeather
what is the forecast starting  in a week and a half  in  Faroe Islands  for  cloud  weather,"In approximately ten days, what can we expect regarding the weather with respect to clouds over Faroe Islands?","['in a week and a half || timeRange', 'Faroe Islands || country', 'cloud || condition_description']",GetWeather
what is the forecast starting  in a week and a half  in  Faroe Islands  for  cloud  weather,I would like to know about the expected cloud cover forecasted for Faroe Island around eleven days from now.,"['in a week and a half || timeRange', 'Faroe Islands || country', 'cloud || condition_description']",GetWeather
what is the forecast starting  in a week and a half  in  Faroe Islands  for  cloud  weather,"Provided it's been roughly ten days, could you inform me of any changes  expected with regards to cloudy conditions around  Ferole islands area?","['in a week and a half || timeRange', 'Faroe Islands || country', 'cloud || condition_description']",GetWeather
