utterance,paraphrase,list_of_slots,intent
Tell me when  sunrise  is in  Tennessee,When sunrise is in East Tennessee?,"['sunrise || timeRange', 'Tennessee || state']",GetWeather
Tell me when  sunrise  is in  Tennessee,What time of year is sunrise in Tennessee?,"['sunrise || timeRange', 'Tennessee || state']",GetWeather
Tell me when  sunrise  is in  Tennessee,If you are in Tennessee so can you tell me what sunrise time is it?,"['sunrise || timeRange', 'Tennessee || state']",GetWeather
Tell me when  sunrise  is in  Tennessee,When sunrise is in Tennessee?,"['sunrise || timeRange', 'Tennessee || state']",GetWeather
Tell me when  sunrise  is in  Tennessee,When would Sunrise be in Tennessee?,"['sunrise || timeRange', 'Tennessee || state']",GetWeather
Tell me when  sunrise  is in  Tennessee,How is sunrise in Tennessee?,"['sunrise || timeRange', 'Tennessee || state']",GetWeather
What is the weather like in  Newton,"How is weather in Newton, MA?",['Newton || city'],GetWeather
What is the weather like in  Newton,"What is the weather like in Newton, MA?",['Newton || city'],GetWeather
What is the weather like in  Newton,"What is the weather like in Newton, England?",['Newton || city'],GetWeather
What is the weather like in  Newton,"How is weather in Newton, MA like?",['Newton || city'],GetWeather
What is the weather like in  Newton,What is weather like in Newton?,['Newton || city'],GetWeather
What is the weather like in  Newton,"How is weather in Newton, MA?",['Newton || city'],GetWeather
What is the weather like in  Newton,"What is the weather like in Newton, MA?",['Newton || city'],GetWeather
What is the weather like in  Newton,"How is weather in Newton, MN? What are the weather conditions, if any, that would be like that of the neighboring towns?",['Newton || city'],GetWeather
What is the weather like in  Newton,What is the weather in Newton?,['Newton || city'],GetWeather
What is the weather like in  Newton,"What is the weather in Newton, MA like?",['Newton || city'],GetWeather
how's the weather in  Baywood,"What is the weather in Baywood, NJ?",['Baywood || city'],GetWeather
how's the weather in  Baywood,How is Baywood weather?,['Baywood || city'],GetWeather
how's the weather in  Baywood,How's the weather in Baywood FL?,['Baywood || city'],GetWeather
how's the weather in  Baywood,How is the weather in Baywood?,['Baywood || city'],GetWeather
how's the weather in  Baywood,"How's the weather in Baywood, GA?",['Baywood || city'],GetWeather
how's the weather in  Baywood,What is the weather in Baywood CA?,['Baywood || city'],GetWeather
how's the weather in  Baywood,"What is the weather here in Baywood, California?",['Baywood || city'],GetWeather
how's the weather in  Baywood,What is the weather at Baywood?,['Baywood || city'],GetWeather
how's the weather in  Baywood,How is the weather in Baywood?,['Baywood || city'],GetWeather
how's the weather in  Baywood,How is the weather at Baywood?,['Baywood || city'],GetWeather
Is it going to be  overcast  today in  Guyana,Is it going to be overcast today in Guyana?,"['overcast || condition_description', 'Guyana || country']",GetWeather
Is it going to be  overcast  today in  Guyana,Is it going to be overcast tonight in Guyana?,"['overcast || condition_description', 'Guyana || country']",GetWeather
Is it going to be  overcast  today in  Guyana,"Is it overcast in Guyana, and is it supposed to be sunny today?","['overcast || condition_description', 'Guyana || country']",GetWeather
Is it going to be  overcast  today in  Guyana,Is it going to be overcast today in Guyana?,"['overcast || condition_description', 'Guyana || country']",GetWeather
Is it going to be  overcast  today in  Guyana,Is it going to be overcast today in Guyana?,"['overcast || condition_description', 'Guyana || country']",GetWeather
Is it going to be  overcast  today in  Guyana,Will it be overcast in Guyana tomorrow?,"['overcast || condition_description', 'Guyana || country']",GetWeather
Is it going to be  overcast  today in  Guyana,Can we expect overcast skies today in Guyana?,"['overcast || condition_description', 'Guyana || country']",GetWeather
Is it going to be  overcast  today in  Guyana,Will it be overcast in Guyana today?,"['overcast || condition_description', 'Guyana || country']",GetWeather
Is it going to be  overcast  today in  Guyana,Is it going to be overcast today in Guyana?,"['overcast || condition_description', 'Guyana || country']",GetWeather
Is it going to be  overcast  today in  Guyana,It is supposed to be overcast today in Guyana. Any chance of precipitation is possible.,"['overcast || condition_description', 'Guyana || country']",GetWeather
Will it be  colder  in  Oaklawn   Zambia ?,"It is colder at Oaklawn, Zambia?","['colder || condition_temperature', 'Oaklawn || city', 'Zambia || country']",GetWeather
Will it be  colder  in  Oaklawn   Zambia ?,Will it be colder in Oaklawn Zambia for the next two months?,"['colder || condition_temperature', 'Oaklawn || city', 'Zambia || country']",GetWeather
Will it be  colder  in  Oaklawn   Zambia ?,"Will it be colder in Oaklawn, Zambia?","['colder || condition_temperature', 'Oaklawn || city', 'Zambia || country']",GetWeather
Will it be  colder  in  Oaklawn   Zambia ?,Will it be colder in Oaklawn Zambia?,"['colder || condition_temperature', 'Oaklawn || city', 'Zambia || country']",GetWeather
Will it be  colder  in  Oaklawn   Zambia ?,"If it is cold in Oaklawn, Zambia, will it be colder?","['colder || condition_temperature', 'Oaklawn || city', 'Zambia || country']",GetWeather
Will it be  colder  in  Oaklawn   Zambia ?,Will it be colder in Oaklawn Zambia? Why?,"['colder || condition_temperature', 'Oaklawn || city', 'Zambia || country']",GetWeather
Will it be  colder  in  Oaklawn   Zambia ?,Will it be colder in Oaklawn Zambia?,"['colder || condition_temperature', 'Oaklawn || city', 'Zambia || country']",GetWeather
Will it be  colder  in  Oaklawn   Zambia ?,"Will it be colder in Oaklawn, Zambia?","['colder || condition_temperature', 'Oaklawn || city', 'Zambia || country']",GetWeather
Will it be  colder  in  Oaklawn   Zambia ?,Will it be colder in Oaklawn Zambia?,"['colder || condition_temperature', 'Oaklawn || city', 'Zambia || country']",GetWeather
Will it be  colder  in  Oaklawn   Zambia ?,Will it get colder in Oaklawn Zambia for the next 10 days?,"['colder || condition_temperature', 'Oaklawn || city', 'Zambia || country']",GetWeather
What kind of weather will be in  TN   a week from now  ?,What kind of weather will it be in TN a week from now?,"['TN || state', 'a week from now || timeRange']",GetWeather
What kind of weather will be in  TN   a week from now  ?,What will be the weather in TN in a couple weeks?,"['TN || state', 'a week from now || timeRange']",GetWeather
What kind of weather will be in  TN   a week from now  ?,What kind of weather will be in TN this week?,"['TN || state', 'a week from now || timeRange']",GetWeather
What kind of weather will be in  TN   a week from now  ?,What kind of weather will it be as far as weather goes in the south?,"['TN || state', 'a week from now || timeRange']",GetWeather
What kind of weather will be in  TN   a week from now  ?,What kind of weather would be in Tennessee for the next 2 weeks?,"['TN || state', 'a week from now || timeRange']",GetWeather
What kind of weather will be in  TN   a week from now  ?,What kind of weather will be in Tennessee next week?,"['TN || state', 'a week from now || timeRange']",GetWeather
What kind of weather will be in  TN   a week from now  ?,What kind of weather will rain in TN in two weeks?,"['TN || state', 'a week from now || timeRange']",GetWeather
What kind of weather will be in  TN   a week from now  ?,What kind of weather will be in TN for the next week?,"['TN || state', 'a week from now || timeRange']",GetWeather
What kind of weather will be in  TN   a week from now  ?,What kind of weather is expected in Tennessee in the next week?,"['TN || state', 'a week from now || timeRange']",GetWeather
What kind of weather will be in  TN   a week from now  ?,What kind of weather will be in TN in 1 week?,"['TN || state', 'a week from now || timeRange']",GetWeather
Weather on  Jul. 23  in  Rhode Island,Weather on Jul 23 in Rhode Island. Forecast is forecast for the next 8 days.,"['Jul. 23 || timeRange', 'Rhode Island || state']",GetWeather
Weather on  Jul. 23  in  Rhode Island,"Weather on Jul 23, 2016 in Rhode Island.","['Jul. 23 || timeRange', 'Rhode Island || state']",GetWeather
Weather on  Jul. 23  in  Rhode Island,Weather on Jul. 23 in Rhode Island. Not hard but very bad weather.,"['Jul. 23 || timeRange', 'Rhode Island || state']",GetWeather
Weather on  Jul. 23  in  Rhode Island,Weather on Jul. 23 in Rhode Island. Weather in this area.,"['Jul. 23 || timeRange', 'Rhode Island || state']",GetWeather
Weather on  Jul. 23  in  Rhode Island,"Weather on Jul 23, 2015, in Rhode Island, United States.","['Jul. 23 || timeRange', 'Rhode Island || state']",GetWeather
Weather on  Jul. 23  in  Rhode Island,Weather on Jul 23 in Rhode Island. Temperature 1°C °C.,"['Jul. 23 || timeRange', 'Rhode Island || state']",GetWeather
Weather on  Jul. 23  in  Rhode Island,Weather on Jul 23 in Rhode Island. Weather on Jul 23 apprehension for rain.,"['Jul. 23 || timeRange', 'Rhode Island || state']",GetWeather
Weather on  Jul. 23  in  Rhode Island,Weather on Jul. 23 in Rhode Island: A hot day!,"['Jul. 23 || timeRange', 'Rhode Island || state']",GetWeather
Weather on  Jul. 23  in  Rhode Island,Weather on Jul. 23 in Rhode Island.,"['Jul. 23 || timeRange', 'Rhode Island || state']",GetWeather
Weather on  Jul. 23  in  Rhode Island,Weather on Jul. 23 in Rhode Island. Weather on Jul. 23 in Iowa.,"['Jul. 23 || timeRange', 'Rhode Island || state']",GetWeather
Will it be  hotter  at my  current place  at  02:22:32 pm,Is it hotter at 2:00 am since today?,"['hotter || condition_temperature', 'current place || current_location', '02:22:32 pm || timeRange']",GetWeather
Will it be  hotter  at my  current place  at  02:22:32 pm,Is it hotter outside or in my current place at 02:22:32 pm?,"['hotter || condition_temperature', 'current place || current_location', '02:22:32 pm || timeRange']",GetWeather
Will it be  hotter  at my  current place  at  02:22:32 pm,Why it is hotter in my current place at 02:22:32?,"['hotter || condition_temperature', 'current place || current_location', '02:22:32 pm || timeRange']",GetWeather
Will it be  hotter  at my  current place  at  02:22:32 pm,Is it hotter at the moment than it has been for two weeks now?,"['hotter || condition_temperature', 'current place || current_location', '02:22:32 pm || timeRange']",GetWeather
Will it be  hotter  at my  current place  at  02:22:32 pm,Will it be hotter at my current place at 02:22:32 pm?,"['hotter || condition_temperature', 'current place || current_location', '02:22:32 pm || timeRange']",GetWeather
Will it be  hotter  at my  current place  at  02:22:32 pm,Will it be hotter at my current place at 02:22:32 pm?,"['hotter || condition_temperature', 'current place || current_location', '02:22:32 pm || timeRange']",GetWeather
Will it be  hotter  at my  current place  at  02:22:32 pm,Will it be hotter at my current place at 02:22:32 pm?,"['hotter || condition_temperature', 'current place || current_location', '02:22:32 pm || timeRange']",GetWeather
Will it be  hotter  at my  current place  at  02:22:32 pm,Will it get hotter at my current place at 02:22:32 pm?,"['hotter || condition_temperature', 'current place || current_location', '02:22:32 pm || timeRange']",GetWeather
Will it be  hotter  at my  current place  at  02:22:32 pm,Is it hotter during lunch hour in my current place?,"['hotter || condition_temperature', 'current place || current_location', '02:22:32 pm || timeRange']",GetWeather
Will it be  hotter  at my  current place  at  02:22:32 pm,Will it be colder at my current place at 02:22:32 pm?,"['hotter || condition_temperature', 'current place || current_location', '02:22:32 pm || timeRange']",GetWeather
Is the weather  chillier  in  Hubbardston,Is Hubbardston cooler because of the wind?,"['chillier || condition_temperature', 'Hubbardston || city']",GetWeather
Is the weather  chillier  in  Hubbardston,Is the weather not so cold in Hubbardston?,"['chillier || condition_temperature', 'Hubbardston || city']",GetWeather
Is the weather  chillier  in  Hubbardston,"In Hubbardston, is the weather chilly?","['chillier || condition_temperature', 'Hubbardston || city']",GetWeather
Is the weather  chillier  in  Hubbardston,Is the weather in Hubbardston better than in other parts of the country?,"['chillier || condition_temperature', 'Hubbardston || city']",GetWeather
Is the weather  chillier  in  Hubbardston,Is it cooler in Hubbardston?,"['chillier || condition_temperature', 'Hubbardston || city']",GetWeather
Is the weather  chillier  in  Hubbardston,Will the weather get so colder in Hubbardston in the month of September?,"['chillier || condition_temperature', 'Hubbardston || city']",GetWeather
Is the weather  chillier  in  Hubbardston,"Is it milder outside in Hubbardston, Canada?","['chillier || condition_temperature', 'Hubbardston || city']",GetWeather
Is the weather  chillier  in  Hubbardston,Is the weather in Hubbardston more chilli?,"['chillier || condition_temperature', 'Hubbardston || city']",GetWeather
Is the weather  chillier  in  Hubbardston,Does weather get colder in Hubbardston so much?,"['chillier || condition_temperature', 'Hubbardston || city']",GetWeather
Is the weather  chillier  in  Hubbardston,Are hubbardston's temperatures cooler than other towns?,"['chillier || condition_temperature', 'Hubbardston || city']",GetWeather
"Will it  hail  on  July 20, 2027  in  Ingalls ,  Malta","Will it hail on July 20, 2027 in Ingalls, Malta?","['hail || condition_description', 'July 20, 2027 || timeRange', 'Ingalls || city', 'Malta || country']",GetWeather
"Will it  hail  on  July 20, 2027  in  Ingalls ,  Malta","Will it hail on July 20, 2027 in Ingalls, Malta?","['hail || condition_description', 'July 20, 2027 || timeRange', 'Ingalls || city', 'Malta || country']",GetWeather
"Will it  hail  on  July 20, 2027  in  Ingalls ,  Malta","Will it hail on July 20, 2027 in Ingalls, Malta?","['hail || condition_description', 'July 20, 2027 || timeRange', 'Ingalls || city', 'Malta || country']",GetWeather
"Will it  hail  on  July 20, 2027  in  Ingalls ,  Malta","Will it hail on July 20, 2027 in Ingalls, Malta?","['hail || condition_description', 'July 20, 2027 || timeRange', 'Ingalls || city', 'Malta || country']",GetWeather
"Will it  hail  on  July 20, 2027  in  Ingalls ,  Malta","Will it hail on July 20, 2027 in Ingalls, Malta?","['hail || condition_description', 'July 20, 2027 || timeRange', 'Ingalls || city', 'Malta || country']",GetWeather
"Will it  hail  on  July 20, 2027  in  Ingalls ,  Malta","Will it rain on July 20, 2027 in Ingalls, Malta?","['hail || condition_description', 'July 20, 2027 || timeRange', 'Ingalls || city', 'Malta || country']",GetWeather
"Will it  hail  on  July 20, 2027  in  Ingalls ,  Malta","Is it likely that it could rain on July 20, 2027 in Ingalls, Malta?","['hail || condition_description', 'July 20, 2027 || timeRange', 'Ingalls || city', 'Malta || country']",GetWeather
"Will it  hail  on  July 20, 2027  in  Ingalls ,  Malta","Will it suck in April 2027 in Ingalls, Spain or April 1922 (to be precise) in Malta?","['hail || condition_description', 'July 20, 2027 || timeRange', 'Ingalls || city', 'Malta || country']",GetWeather
"Will it  hail  on  July 20, 2027  in  Ingalls ,  Malta","Will it hail on July 20, 2027 in Ingalls, Malta?","['hail || condition_description', 'July 20, 2027 || timeRange', 'Ingalls || city', 'Malta || country']",GetWeather
"Will it  hail  on  July 20, 2027  in  Ingalls ,  Malta","Will it hail on July 20, 2027 in Ingalls, Malta?","['hail || condition_description', 'July 20, 2027 || timeRange', 'Ingalls || city', 'Malta || country']",GetWeather
Will it be  warm  in  Jenners   Kansas ?,Will it be cold in Jenners Kansas?,"['warm || condition_temperature', 'Jenners || city', 'Kansas || state']",GetWeather
Will it be  warm  in  Jenners   Kansas ?,How warm is it in Jenners Kansas?,"['warm || condition_temperature', 'Jenners || city', 'Kansas || state']",GetWeather
Will it be  warm  in  Jenners   Kansas ?,Will it be cold at Jenners Kansas?,"['warm || condition_temperature', 'Jenners || city', 'Kansas || state']",GetWeather
Will it be  warm  in  Jenners   Kansas ?,Will it be hot in Jenners Kansas?,"['warm || condition_temperature', 'Jenners || city', 'Kansas || state']",GetWeather
Will it be  warm  in  Jenners   Kansas ?,Will it be warm in Jenners Kansas?,"['warm || condition_temperature', 'Jenners || city', 'Kansas || state']",GetWeather
Will it be  warm  in  Jenners   Kansas ?,Will it be warm in Jenner’s Kansas?,"['warm || condition_temperature', 'Jenners || city', 'Kansas || state']",GetWeather
Will it be  warm  in  Jenners   Kansas ?,Will it be cool at Jenners Kansas?,"['warm || condition_temperature', 'Jenners || city', 'Kansas || state']",GetWeather
Will it be  warm  in  Jenners   Kansas ?,Is it cooler outside in Jenner's Kansas?,"['warm || condition_temperature', 'Jenners || city', 'Kansas || state']",GetWeather
Will it be  warm  in  Jenners   Kansas ?,Will it be warm in Jenners Kansas?,"['warm || condition_temperature', 'Jenners || city', 'Kansas || state']",GetWeather
Will it be  warm  in  Jenners   Kansas ?,Will it be warm in Jenners Kansas?,"['warm || condition_temperature', 'Jenners || city', 'Kansas || state']",GetWeather
What will the weather be in  Rwanda ?,How would the weather be in Rwanda?,['Rwanda || country'],GetWeather
What will the weather be in  Rwanda ?,What is the weather like in Rwanda?,['Rwanda || country'],GetWeather
What will the weather be in  Rwanda ?,What will the weather be like in Rwanda?,['Rwanda || country'],GetWeather
What will the weather be in  Rwanda ?,What is the weather in Rwanda?,['Rwanda || country'],GetWeather
What will the weather be in  Rwanda ?,What is the weather in Rwanda?,['Rwanda || country'],GetWeather
What will the weather be in  Rwanda ?,How can we forecast what weather will be in Rwanda?,['Rwanda || country'],GetWeather
What will the weather be in  Rwanda ?,What will the weather be like in rwanda?,['Rwanda || country'],GetWeather
What will the weather be in  Rwanda ?,What will the weather be like in Rwanda?,['Rwanda || country'],GetWeather
What will the weather be in  Rwanda ?,How do the weather in Rwanda compare to the normal weather in the past decade?,['Rwanda || country'],GetWeather
What will the weather be in  Rwanda ?,What will the weather be like in Rwanda?,['Rwanda || country'],GetWeather
What will the weather be in the  Black Bayou Lake National Wildlife Refuge ?,What will the weather be like at Black Bayou Lake National Wildlife Refuge?,['Black Bayou Lake National Wildlife Refuge || geographic_poi'],GetWeather
What will the weather be in the  Black Bayou Lake National Wildlife Refuge ?,What will the weather be like during the week in the Black Bayou Lake National Wildlife Refuge?,['Black Bayou Lake National Wildlife Refuge || geographic_poi'],GetWeather
What will the weather be in the  Black Bayou Lake National Wildlife Refuge ?,What would the weather be like at the Black Bayou Lake National Wildlife Refuge?,['Black Bayou Lake National Wildlife Refuge || geographic_poi'],GetWeather
What will the weather be in the  Black Bayou Lake National Wildlife Refuge ?,What are the weather conditions at Black Bayou Lake National Wildlife Refuge?,['Black Bayou Lake National Wildlife Refuge || geographic_poi'],GetWeather
What will the weather be in the  Black Bayou Lake National Wildlife Refuge ?,What will the weather be like in the Black Bayou Lake national wildlife refuge?,['Black Bayou Lake National Wildlife Refuge || geographic_poi'],GetWeather
What will the weather be in the  Black Bayou Lake National Wildlife Refuge ?,What is the weather at Black Bayou Lake National Wildlife Refuge (NBWR)?,['Black Bayou Lake National Wildlife Refuge || geographic_poi'],GetWeather
What will the weather be in the  Black Bayou Lake National Wildlife Refuge ?,What will the weather be like at Black Bayou Lake National Wildlife Refuge?,['Black Bayou Lake National Wildlife Refuge || geographic_poi'],GetWeather
What will the weather be in the  Black Bayou Lake National Wildlife Refuge ?,What will the weather be like for us in the Black Bayou Lake National Wildlife Refuge?,['Black Bayou Lake National Wildlife Refuge || geographic_poi'],GetWeather
What will the weather be in the  Black Bayou Lake National Wildlife Refuge ?,What is the weather in the Black Bayou Lake National Wildlife Refuge?,['Black Bayou Lake National Wildlife Refuge || geographic_poi'],GetWeather
What will the weather be in the  Black Bayou Lake National Wildlife Refuge ?,How warm is the weather is at Black Bayou Lake National Wildlife Refuge?,['Black Bayou Lake National Wildlife Refuge || geographic_poi'],GetWeather
How will be the weather in  U.S. Minor Outlying Islands  on  Jul. 17 ?,How will be the weather in U.S. Minor Outlying Islands on Jul. 17?,"['U.S. Minor Outlying Islands || country', 'Jul. 17 || timeRange']",GetWeather
How will be the weather in  U.S. Minor Outlying Islands  on  Jul. 17 ?,How will be the weather in the U.S. Minor Outlying Islands on Jul 17?,"['U.S. Minor Outlying Islands || country', 'Jul. 17 || timeRange']",GetWeather
How will be the weather in  U.S. Minor Outlying Islands  on  Jul. 17 ?,How much weather is expected to be in U.S. minor Outlying Islands on Jul. 17?,"['U.S. Minor Outlying Islands || country', 'Jul. 17 || timeRange']",GetWeather
How will be the weather in  U.S. Minor Outlying Islands  on  Jul. 17 ?,How will weather in United States Minor Outlying Islands be July 17?,"['U.S. Minor Outlying Islands || country', 'Jul. 17 || timeRange']",GetWeather
How will be the weather in  U.S. Minor Outlying Islands  on  Jul. 17 ?,How will be the weather in U.S. Minor Outlying Islands on Jul. 17?,"['U.S. Minor Outlying Islands || country', 'Jul. 17 || timeRange']",GetWeather
How will be the weather in  U.S. Minor Outlying Islands  on  Jul. 17 ?,How will be the weather in U.S. Minor Outlying Islands on Jul. 17?,"['U.S. Minor Outlying Islands || country', 'Jul. 17 || timeRange']",GetWeather
How will be the weather in  U.S. Minor Outlying Islands  on  Jul. 17 ?,How will the weather be in U.S. Minor Outlying Islands on Jul. 17?,"['U.S. Minor Outlying Islands || country', 'Jul. 17 || timeRange']",GetWeather
How will be the weather in  U.S. Minor Outlying Islands  on  Jul. 17 ?,How does the weather in US minor outlying islands look like on July 17?,"['U.S. Minor Outlying Islands || country', 'Jul. 17 || timeRange']",GetWeather
How will be the weather in  U.S. Minor Outlying Islands  on  Jul. 17 ?,How will be the weather in U.S. minor outlying Islands on Jul. 17?,"['U.S. Minor Outlying Islands || country', 'Jul. 17 || timeRange']",GetWeather
How will be the weather in  U.S. Minor Outlying Islands  on  Jul. 17 ?,How will be the weather in U.S. Minor Outlying Islands on Jul. 17?,"['U.S. Minor Outlying Islands || country', 'Jul. 17 || timeRange']",GetWeather
Will it be  hotter  on the  Isle of Man  at  lunch ?,How hot is the Isle of Man at lunch?,"['hotter || condition_temperature', 'Isle of Man || country', 'lunch || timeRange']",GetWeather
Will it be  hotter  on the  Isle of Man  at  lunch ?,Will it get hotter in the Isle of Man after lunchtime?,"['hotter || condition_temperature', 'Isle of Man || country', 'lunch || timeRange']",GetWeather
Will it be  hotter  on the  Isle of Man  at  lunch ?,Is it cooler to go on the Isle of Man when it's summer?,"['hotter || condition_temperature', 'Isle of Man || country', 'lunch || timeRange']",GetWeather
Will it be  hotter  on the  Isle of Man  at  lunch ?,What are some reasons to expect it to get hotter on the Isle of Man during lunch?,"['hotter || condition_temperature', 'Isle of Man || country', 'lunch || timeRange']",GetWeather
Will it be  hotter  on the  Isle of Man  at  lunch ?,When will it be hotter on Isle of Man than at other British beaches?,"['hotter || condition_temperature', 'Isle of Man || country', 'lunch || timeRange']",GetWeather
Will it be  hotter  on the  Isle of Man  at  lunch ?,Is it colder out on the Isle of Man at lunch? Why or why not?,"['hotter || condition_temperature', 'Isle of Man || country', 'lunch || timeRange']",GetWeather
Will it be  hotter  on the  Isle of Man  at  lunch ?,Why is it hotter on the Isle of Man even at lunch?,"['hotter || condition_temperature', 'Isle of Man || country', 'lunch || timeRange']",GetWeather
Will it be  hotter  on the  Isle of Man  at  lunch ?,Why isn’t it hotter on the Isle of Man after lunch?,"['hotter || condition_temperature', 'Isle of Man || country', 'lunch || timeRange']",GetWeather
Will it be  hotter  on the  Isle of Man  at  lunch ?,Why is it scorching hot on the Isle of Man during lunchtime?,"['hotter || condition_temperature', 'Isle of Man || country', 'lunch || timeRange']",GetWeather
Will it be  hotter  on the  Isle of Man  at  lunch ?,Should I come over to Isle of Man to have a picnic?,"['hotter || condition_temperature', 'Isle of Man || country', 'lunch || timeRange']",GetWeather
how's the forecast for my  current spot,What's the forecast for my current spot?,['current spot || current_location'],GetWeather
how's the forecast for my  current spot,How is the weather forecast for the current spot in Texas?,['current spot || current_location'],GetWeather
how's the forecast for my  current spot,What would be the forecast for my current spot?,['current spot || current_location'],GetWeather
how's the forecast for my  current spot,How's the forecast for my current spot?,['current spot || current_location'],GetWeather
how's the forecast for my  current spot,How's the forecast for my spot?,['current spot || current_location'],GetWeather
how's the forecast for my  current spot,How's the forecast for my current spot?,['current spot || current_location'],GetWeather
how's the forecast for my  current spot,What's the forecast for my current spot?,['current spot || current_location'],GetWeather
how's the forecast for my  current spot,How's the forecast for my current spot?,['current spot || current_location'],GetWeather
how's the forecast for my  current spot,How's the forecast for my current spot?,['current spot || current_location'],GetWeather
how's the forecast for my  current spot,How's the forecast for my current spot?,['current spot || current_location'],GetWeather
Will there be  wind  in  Anguilla ?,When will wind be on Anguilla?,"['wind || condition_description', 'Anguilla || city']",GetWeather
Will there be  wind  in  Anguilla ?,Will there be Wind in Anguilla?,"['wind || condition_description', 'Anguilla || city']",GetWeather
Will there be  wind  in  Anguilla ?,What is the wind power in Anguilla?,"['wind || condition_description', 'Anguilla || city']",GetWeather
Will there be  wind  in  Anguilla ?,Will there be wind in Anguilla?,"['wind || condition_description', 'Anguilla || city']",GetWeather
Will there be  wind  in  Anguilla ?,What will wind mean in Anguilla?,"['wind || condition_description', 'Anguilla || city']",GetWeather
Will there be  wind  in  Anguilla ?,When will there be wind in Anguilla?,"['wind || condition_description', 'Anguilla || city']",GetWeather
Will there be  wind  in  Anguilla ?,Will there be wind in Anguilla?,"['wind || condition_description', 'Anguilla || city']",GetWeather
Will there be  wind  in  Anguilla ?,Why is there wind in Anguilla?,"['wind || condition_description', 'Anguilla || city']",GetWeather
Will there be  wind  in  Anguilla ?,When will there be wind in Anguilla?,"['wind || condition_description', 'Anguilla || city']",GetWeather
Will there be  wind  in  Anguilla ?,Will there be wind in Anguilla?,"['wind || condition_description', 'Anguilla || city']",GetWeather
"what is the forecast starting on  september 1, 2039  for  chillier  conditions in  AK","What is the forecast starting on september 1, 2039 for chillier conditions in Alaska?","['september 1, 2039 || timeRange', 'chillier || condition_temperature', 'AK || state']",GetWeather
"what is the forecast starting on  september 1, 2039  for  chillier  conditions in  AK","What is the forecast starting on september 1, 2039 for chillier conditions in AK?","['september 1, 2039 || timeRange', 'chillier || condition_temperature', 'AK || state']",GetWeather
"what is the forecast starting on  september 1, 2039  for  chillier  conditions in  AK","What is the forecast starting on september 1, 2039 for chillier conditions in AK.?","['september 1, 2039 || timeRange', 'chillier || condition_temperature', 'AK || state']",GetWeather
"what is the forecast starting on  september 1, 2039  for  chillier  conditions in  AK","What is the forecast starting on september 1, 2039 for chillier conditions in AK?","['september 1, 2039 || timeRange', 'chillier || condition_temperature', 'AK || state']",GetWeather
"what is the forecast starting on  september 1, 2039  for  chillier  conditions in  AK","What is the forecast starting on september 1, 2039 for chillier conditions in AK?","['september 1, 2039 || timeRange', 'chillier || condition_temperature', 'AK || state']",GetWeather
"what is the forecast starting on  september 1, 2039  for  chillier  conditions in  AK","What is the forecast starting on september 1, 2039 for chillier conditions in AK?","['september 1, 2039 || timeRange', 'chillier || condition_temperature', 'AK || state']",GetWeather
"what is the forecast starting on  september 1, 2039  for  chillier  conditions in  AK","What is the forecast starting on september 1, 2039 for chillier conditions in AK?","['september 1, 2039 || timeRange', 'chillier || condition_temperature', 'AK || state']",GetWeather
"what is the forecast starting on  september 1, 2039  for  chillier  conditions in  AK","What is the forecast starting on september 1, 2039 for chillier conditions in AK?","['september 1, 2039 || timeRange', 'chillier || condition_temperature', 'AK || state']",GetWeather
"what is the forecast starting on  september 1, 2039  for  chillier  conditions in  AK","What is the forecast starting on september 1, 2039 for chillier conditions in AK?","['september 1, 2039 || timeRange', 'chillier || condition_temperature', 'AK || state']",GetWeather
"what is the forecast starting on  september 1, 2039  for  chillier  conditions in  AK","What is the forecast starting on september 1, 2039 for chillier conditions in AK?","['september 1, 2039 || timeRange', 'chillier || condition_temperature', 'AK || state']",GetWeather
What will the weather be  in a week    near   Unionville Center ?,What will the weather be during the week near Unionville Center?,"['in a week  || timeRange', 'near || spatial_relation', 'Unionville Center || city']",GetWeather
What will the weather be  in a week    near   Unionville Center ?,What will the weather be in a week near Unionville Center?,"['in a week  || timeRange', 'near || spatial_relation', 'Unionville Center || city']",GetWeather
What will the weather be  in a week    near   Unionville Center ?,What will the weather be next week at Unionville Center?,"['in a week  || timeRange', 'near || spatial_relation', 'Unionville Center || city']",GetWeather
What will the weather be  in a week    near   Unionville Center ?,What will the weather be like in Unionville Center?,"['in a week  || timeRange', 'near || spatial_relation', 'Unionville Center || city']",GetWeather
What will the weather be  in a week    near   Unionville Center ?,What will be the weather in Unionville Center in early April?,"['in a week  || timeRange', 'near || spatial_relation', 'Unionville Center || city']",GetWeather
What will the weather be  in a week    near   Unionville Center ?,What will the weather be like in Unionville Center?,"['in a week  || timeRange', 'near || spatial_relation', 'Unionville Center || city']",GetWeather
What will the weather be  in a week    near   Unionville Center ?,What will be the weather forecast for Unionville Center this weekend?,"['in a week  || timeRange', 'near || spatial_relation', 'Unionville Center || city']",GetWeather
What will the weather be  in a week    near   Unionville Center ?,What is the weather for Unionville?,"['in a week  || timeRange', 'near || spatial_relation', 'Unionville Center || city']",GetWeather
What will the weather be  in a week    near   Unionville Center ?,What is the weather in Unionville Center?,"['in a week  || timeRange', 'near || spatial_relation', 'Unionville Center || city']",GetWeather
What will the weather be  in a week    near   Unionville Center ?,What will the weather be in a week near Unionville Center?,"['in a week  || timeRange', 'near || spatial_relation', 'Unionville Center || city']",GetWeather
