utterance,paraphrase,list_of_slots,intent
"I need a place that serves  smelt  for a party of  4 , preferably a  taverna","I need a place where melting is served for a group of four, preferably a tavern.","['smelt || served_dish', '4 || party_size_number', 'taverna || restaurant_type']",BookRestaurant
I want a table for  four  at the  Union Auto Company  in  Serbia,I want a table for four at Union Auto Company in Serbia,"['four || party_size_number', 'Union Auto Company || restaurant_name', 'Serbia || country']",BookRestaurant
I want a table for  four  at the  Union Auto Company  in  Serbia,I would like a table for four at Union Auto Company in Serbia,"['four || party_size_number', 'Union Auto Company || restaurant_name', 'Serbia || country']",BookRestaurant
I want a table for  four  at the  Union Auto Company  in  Serbia,I want a table for four at the Union Auto Company in Serbia,"['four || party_size_number', 'Union Auto Company || restaurant_name', 'Serbia || country']",BookRestaurant
I want a table for  four  at the  Union Auto Company  in  Serbia,I want a table for four people at Union Auto Company in Serbia,"['four || party_size_number', 'Union Auto Company || restaurant_name', 'Serbia || country']",BookRestaurant
I want a table for  four  at the  Union Auto Company  in  Serbia,I would like a table for four people at Union Auto Company in Serbia,"['four || party_size_number', 'Union Auto Company || restaurant_name', 'Serbia || country']",BookRestaurant
I want a table for  four  at the  Union Auto Company  in  Serbia,I would like a table for four at the Union Auto Company in Serbia,"['four || party_size_number', 'Union Auto Company || restaurant_name', 'Serbia || country']",BookRestaurant
I want a table for  four  at the  Union Auto Company  in  Serbia,I would like a table for four people at the Union Auto Company in Serbia,"['four || party_size_number', 'Union Auto Company || restaurant_name', 'Serbia || country']",BookRestaurant
I want a table for  four  at the  Union Auto Company  in  Serbia,I want a table for four people at the Union Auto Company in Serbia,"['four || party_size_number', 'Union Auto Company || restaurant_name', 'Serbia || country']",BookRestaurant
I want a table for  four  at the  Union Auto Company  in  Serbia,I would like to have a table for four at Union Auto Company in Serbia,"['four || party_size_number', 'Union Auto Company || restaurant_name', 'Serbia || country']",BookRestaurant
I want a table for  four  at the  Union Auto Company  in  Serbia,d like a table for four at Union Auto Company in Serbia,"['four || party_size_number', 'Union Auto Company || restaurant_name', 'Serbia || country']",BookRestaurant
"book a table in  Montenegro  for  alissa, cornelia williams and katrina  at  osteria","Book a table in Montenegro for alissa, cornelia williams and katrina at osteria","['Montenegro || country', 'alissa, cornelia williams and katrina || party_size_description', 'osteria || restaurant_type']",BookRestaurant
"book a table in  Montenegro  for  alissa, cornelia williams and katrina  at  osteria","Book a table in montenegro for alissa, cornelia williams and katrina at osteria","['Montenegro || country', 'alissa, cornelia williams and katrina || party_size_description', 'osteria || restaurant_type']",BookRestaurant
"book a table in  Montenegro  for  alissa, cornelia williams and katrina  at  osteria","Reserve a table in Montenegro for alissa, cornelia williams and katrina at osteria","['Montenegro || country', 'alissa, cornelia williams and katrina || party_size_description', 'osteria || restaurant_type']",BookRestaurant
"book a table in  Montenegro  for  alissa, cornelia williams and katrina  at  osteria","Book your table in Montenegro for alissa, cornelia williams and katrina at osteria","['Montenegro || country', 'alissa, cornelia williams and katrina || party_size_description', 'osteria || restaurant_type']",BookRestaurant
"book a table in  Montenegro  for  alissa, cornelia williams and katrina  at  osteria","Reserve a table in montenegro for alissa, cornelia williams and katrina at osteria","['Montenegro || country', 'alissa, cornelia williams and katrina || party_size_description', 'osteria || restaurant_type']",BookRestaurant
"book a table in  Montenegro  for  alissa, cornelia williams and katrina  at  osteria","Book your table in montenegro for alissa, cornelia williams and katrina at osteria","['Montenegro || country', 'alissa, cornelia williams and katrina || party_size_description', 'osteria || restaurant_type']",BookRestaurant
"book a table in  Montenegro  for  alissa, cornelia williams and katrina  at  osteria","book a table in montenegro for alissa, cornelia williams and katrina at osteria","['Montenegro || country', 'alissa, cornelia williams and katrina || party_size_description', 'osteria || restaurant_type']",BookRestaurant
"book a table in  Montenegro  for  alissa, cornelia williams and katrina  at  osteria","book a table in Montenegro for alissa, cornelia williams and katrina at osteria","['Montenegro || country', 'alissa, cornelia williams and katrina || party_size_description', 'osteria || restaurant_type']",BookRestaurant
"book a table in  Montenegro  for  alissa, cornelia williams and katrina  at  osteria","Reserve your table in Montenegro for alissa, cornelia williams and katrina at osteria","['Montenegro || country', 'alissa, cornelia williams and katrina || party_size_description', 'osteria || restaurant_type']",BookRestaurant
"book a table in  Montenegro  for  alissa, cornelia williams and katrina  at  osteria","book your table in montenegro for alissa, cornelia williams and katrina at osteria","['Montenegro || country', 'alissa, cornelia williams and katrina || party_size_description', 'osteria || restaurant_type']",BookRestaurant
book a table for  midnight  for  6  in  Nesco,Book a table for midnight for 6 at Nesco,"['midnight || timeRange', '6 || party_size_number', 'Nesco || city']",BookRestaurant
book a table for  midnight  for  6  in  Nesco,Book a table for midnight for 6 people at Nesco,"['midnight || timeRange', '6 || party_size_number', 'Nesco || city']",BookRestaurant
book a table for  midnight  for  6  in  Nesco,Book a midnight table for 6 at Nesco,"['midnight || timeRange', '6 || party_size_number', 'Nesco || city']",BookRestaurant
book a table for  midnight  for  6  in  Nesco,Book a Midnight Table for 6 at Nesco,"['midnight || timeRange', '6 || party_size_number', 'Nesco || city']",BookRestaurant
book a table for  midnight  for  6  in  Nesco,Book a table for midnight for 6 at the Nesco,"['midnight || timeRange', '6 || party_size_number', 'Nesco || city']",BookRestaurant
book a table for  midnight  for  6  in  Nesco,Book a table for midnight for 6 people at the Nesco,"['midnight || timeRange', '6 || party_size_number', 'Nesco || city']",BookRestaurant
book a table for  midnight  for  6  in  Nesco,Book a midnight table for 6 people at Nesco,"['midnight || timeRange', '6 || party_size_number', 'Nesco || city']",BookRestaurant
book a table for  midnight  for  6  in  Nesco,Book a midnight table for 6 at the Nesco,"['midnight || timeRange', '6 || party_size_number', 'Nesco || city']",BookRestaurant
book a table for  midnight  for  6  in  Nesco,Book a Midnight Table for 6 at the Nesco,"['midnight || timeRange', '6 || party_size_number', 'Nesco || city']",BookRestaurant
book a table for  midnight  for  6  in  Nesco,Book a table at midnight for 6 at Nesco,"['midnight || timeRange', '6 || party_size_number', 'Nesco || city']",BookRestaurant
I want to book a  highly rated   fast food restaurant   now .,I now want to book a highly rated fast food restaurant.,"['highly rated || sort', 'fast food restaurant || restaurant_type', 'now || timeRange']",BookRestaurant
I want to book a  highly rated   fast food restaurant   now .,I would now like to book a highly rated fast food restaurant.,"['highly rated || sort', 'fast food restaurant || restaurant_type', 'now || timeRange']",BookRestaurant
I want to book a  highly rated   fast food restaurant   now .,I want to book a highly rated fast food restaurant now.,"['highly rated || sort', 'fast food restaurant || restaurant_type', 'now || timeRange']",BookRestaurant
I want to book a  highly rated   fast food restaurant   now .,I would like to book a highly rated fast food restaurant now.,"['highly rated || sort', 'fast food restaurant || restaurant_type', 'now || timeRange']",BookRestaurant
I want to book a  highly rated   fast food restaurant   now .,I now want to book a highly rated fast-food restaurant.,"['highly rated || sort', 'fast food restaurant || restaurant_type', 'now || timeRange']",BookRestaurant
I want to book a  highly rated   fast food restaurant   now .,Now I want to book a highly rated fast food restaurant.,"['highly rated || sort', 'fast food restaurant || restaurant_type', 'now || timeRange']",BookRestaurant
I want to book a  highly rated   fast food restaurant   now .,I would now like to book a highly rated fast-food restaurant.,"['highly rated || sort', 'fast food restaurant || restaurant_type', 'now || timeRange']",BookRestaurant
I want to book a  highly rated   fast food restaurant   now .,I want to book a highly rated fast food restaurant right now.,"['highly rated || sort', 'fast food restaurant || restaurant_type', 'now || timeRange']",BookRestaurant
I want to book a  highly rated   fast food restaurant   now .,I want to book a highly rated fast-food restaurant now.,"['highly rated || sort', 'fast food restaurant || restaurant_type', 'now || timeRange']",BookRestaurant
I want to book a  highly rated   fast food restaurant   now .,Now I would like to book a highly rated fast food restaurant.,"['highly rated || sort', 'fast food restaurant || restaurant_type', 'now || timeRange']",BookRestaurant
book spot at a  balinese   joint,Book spot at a Balinese joint,"['balinese || cuisine', 'joint || restaurant_type']",BookRestaurant
book spot at a  balinese   joint,Book place at a Balinese joint,"['balinese || cuisine', 'joint || restaurant_type']",BookRestaurant
book spot at a  balinese   joint,Book passage at a Balinese joint,"['balinese || cuisine', 'joint || restaurant_type']",BookRestaurant
book spot at a  balinese   joint,Bookspot at a Balinese joint,"['balinese || cuisine', 'joint || restaurant_type']",BookRestaurant
book spot at a  balinese   joint,Book site at a Balinese joint,"['balinese || cuisine', 'joint || restaurant_type']",BookRestaurant
book spot at a  balinese   joint,Book spot on a Balinese joint,"['balinese || cuisine', 'joint || restaurant_type']",BookRestaurant
book spot at a  balinese   joint,Bookmark a Balinese joint,"['balinese || cuisine', 'joint || restaurant_type']",BookRestaurant
book spot at a  balinese   joint,Bookmark at a Balinese joint,"['balinese || cuisine', 'joint || restaurant_type']",BookRestaurant
book spot at a  balinese   joint,Book location at a Balinese joint,"['balinese || cuisine', 'joint || restaurant_type']",BookRestaurant
book spot at a  balinese   joint,Bookpoint at a Balinese joint,"['balinese || cuisine', 'joint || restaurant_type']",BookRestaurant
Book a table for  11/5/2037  in  Washington  for  seven  people,Book a table for 11 / 5 / 2037 in Washington for seven,"['11/5/2037 || timeRange', 'Washington || state', 'seven || party_size_number']",BookRestaurant
Book a table for  11/5/2037  in  Washington  for  seven  people,Book a table for 11 / 5 / 2037 in Washington for seven people,"['11/5/2037 || timeRange', 'Washington || state', 'seven || party_size_number']",BookRestaurant
Book a table for  11/5/2037  in  Washington  for  seven  people,Book a table for 7 in Washington for 11 / 5 / 2037,"['11/5/2037 || timeRange', 'Washington || state', 'seven || party_size_number']",BookRestaurant
Book a table for  11/5/2037  in  Washington  for  seven  people,Book a table for seven in Washington for 11 / 5 / 2037,"['11/5/2037 || timeRange', 'Washington || state', 'seven || party_size_number']",BookRestaurant
Book a table for  11/5/2037  in  Washington  for  seven  people,Book a table for 11 / 5 / 2037 in Washington for seven.,"['11/5/2037 || timeRange', 'Washington || state', 'seven || party_size_number']",BookRestaurant
Book a table for  11/5/2037  in  Washington  for  seven  people,Book a table in Washington for seven for 11 / 5 / 2037,"['11/5/2037 || timeRange', 'Washington || state', 'seven || party_size_number']",BookRestaurant
Book a table for  11/5/2037  in  Washington  for  seven  people,Book a table for 7 people in Washington for 11 / 5 / 2037,"['11/5/2037 || timeRange', 'Washington || state', 'seven || party_size_number']",BookRestaurant
Book a table for  11/5/2037  in  Washington  for  seven  people,Book a table for 11 / 5 / 2037 in Washington for 7 people,"['11/5/2037 || timeRange', 'Washington || state', 'seven || party_size_number']",BookRestaurant
Book a table for  11/5/2037  in  Washington  for  seven  people,Book a table for 7 people for 11 / 5 / 2037 in Washington,"['11/5/2037 || timeRange', 'Washington || state', 'seven || party_size_number']",BookRestaurant
Book a table for  11/5/2037  in  Washington  for  seven  people,Book a table for 11 / 5 / 2037 in Washington for 7,"['11/5/2037 || timeRange', 'Washington || state', 'seven || party_size_number']",BookRestaurant
"Book a reservation for  dorothy, kayla and I  for the  best   osteria restaurant","Book a reservation for dorothy, kayla and me for the best osteria restaurant","['dorothy, kayla and I || party_size_description', 'best || sort', 'osteria restaurant || restaurant_type']",BookRestaurant
"Book a reservation for  dorothy, kayla and I  for the  best   osteria restaurant","Book a reservation for dorothy, kayla and I for the best osteria restaurant","['dorothy, kayla and I || party_size_description', 'best || sort', 'osteria restaurant || restaurant_type']",BookRestaurant
"Book a reservation for  dorothy, kayla and I  for the  best   osteria restaurant","Book a reservation for dorothy, kayla and me for the best Osteria restaurant","['dorothy, kayla and I || party_size_description', 'best || sort', 'osteria restaurant || restaurant_type']",BookRestaurant
"Book a reservation for  dorothy, kayla and I  for the  best   osteria restaurant","Book a reservation for dorothy, kayla and me at the best osteria restaurant","['dorothy, kayla and I || party_size_description', 'best || sort', 'osteria restaurant || restaurant_type']",BookRestaurant
"Book a reservation for  dorothy, kayla and I  for the  best   osteria restaurant","Book a reservation for dorothy, kayla, and me for the best osteria restaurant","['dorothy, kayla and I || party_size_description', 'best || sort', 'osteria restaurant || restaurant_type']",BookRestaurant
"Book a reservation for  dorothy, kayla and I  for the  best   osteria restaurant","Book a reservation with dorothy, kayla and me for the best osteria restaurant","['dorothy, kayla and I || party_size_description', 'best || sort', 'osteria restaurant || restaurant_type']",BookRestaurant
"Book a reservation for  dorothy, kayla and I  for the  best   osteria restaurant","Book a reservation for dorothy, kayla and me at the best Osteria restaurant","['dorothy, kayla and I || party_size_description', 'best || sort', 'osteria restaurant || restaurant_type']",BookRestaurant
"Book a reservation for  dorothy, kayla and I  for the  best   osteria restaurant","Book a reservation for dorothy, kayla and me for the best Osteria Restaurant","['dorothy, kayla and I || party_size_description', 'best || sort', 'osteria restaurant || restaurant_type']",BookRestaurant
"Book a reservation for  dorothy, kayla and I  for the  best   osteria restaurant","Book a reservation for dorothy, kayla and I for the best Osteria restaurant","['dorothy, kayla and I || party_size_description', 'best || sort', 'osteria restaurant || restaurant_type']",BookRestaurant
"Book a reservation for  dorothy, kayla and I  for the  best   osteria restaurant","Make a reservation for dorothy, kayla and me for the best osteria restaurant","['dorothy, kayla and I || party_size_description', 'best || sort', 'osteria restaurant || restaurant_type']",BookRestaurant
I want to book  Mars 2112  in  Finland  for  four  people.,I would like to book Mars 2112 in Finland for four people.,"['Mars 2112 || restaurant_name', 'Finland || country', 'four || party_size_number']",BookRestaurant
I want to book  Mars 2112  in  Finland  for  four  people.,I want to book Mars 2112 in Finland for four people.,"['Mars 2112 || restaurant_name', 'Finland || country', 'four || party_size_number']",BookRestaurant
I want to book  Mars 2112  in  Finland  for  four  people.,I would like to book Mars 2112 in Finland for four persons.,"['Mars 2112 || restaurant_name', 'Finland || country', 'four || party_size_number']",BookRestaurant
I want to book  Mars 2112  in  Finland  for  four  people.,I'd like to book Mars 2112 in Finland for four people.,"['Mars 2112 || restaurant_name', 'Finland || country', 'four || party_size_number']",BookRestaurant
I want to book  Mars 2112  in  Finland  for  four  people.,I would like to book Mars 2112 in Finland for 4 people.,"['Mars 2112 || restaurant_name', 'Finland || country', 'four || party_size_number']",BookRestaurant
I want to book  Mars 2112  in  Finland  for  four  people.,I would like to book Mars 2112 in Finland for four.,"['Mars 2112 || restaurant_name', 'Finland || country', 'four || party_size_number']",BookRestaurant
I want to book  Mars 2112  in  Finland  for  four  people.,I would like to book Mars 2112 for four people in Finland.,"['Mars 2112 || restaurant_name', 'Finland || country', 'four || party_size_number']",BookRestaurant
I want to book  Mars 2112  in  Finland  for  four  people.,I want to book Mars 2112 in Finland for four persons.,"['Mars 2112 || restaurant_name', 'Finland || country', 'four || party_size_number']",BookRestaurant
I want to book  Mars 2112  in  Finland  for  four  people.,d like to book Mars 2112 in Finland for four people.,"['Mars 2112 || restaurant_name', 'Finland || country', 'four || party_size_number']",BookRestaurant
I want to book  Mars 2112  in  Finland  for  four  people.,I wish to book Mars 2112 in Finland for four people.,"['Mars 2112 || restaurant_name', 'Finland || country', 'four || party_size_number']",BookRestaurant
book a party of  4  at  Louisiana Fried Chicken,Book a party for four at Louisiana Fried Chicken,"['4 || party_size_number', 'Louisiana Fried Chicken || restaurant_name']",BookRestaurant
book a party of  4  at  Louisiana Fried Chicken,Book a party of four at Louisiana Fried Chicken,"['4 || party_size_number', 'Louisiana Fried Chicken || restaurant_name']",BookRestaurant
book a party of  4  at  Louisiana Fried Chicken,Book a Party for Four at Louisiana Fried Chicken,"['4 || party_size_number', 'Louisiana Fried Chicken || restaurant_name']",BookRestaurant
book a party of  4  at  Louisiana Fried Chicken,Book a Party of Four at Louisiana Fried Chicken,"['4 || party_size_number', 'Louisiana Fried Chicken || restaurant_name']",BookRestaurant
book a party of  4  at  Louisiana Fried Chicken,Book a party for four at the Louisiana Fried Chicken,"['4 || party_size_number', 'Louisiana Fried Chicken || restaurant_name']",BookRestaurant
book a party of  4  at  Louisiana Fried Chicken,Book a party of four at the Louisiana Fried Chicken,"['4 || party_size_number', 'Louisiana Fried Chicken || restaurant_name']",BookRestaurant
book a party of  4  at  Louisiana Fried Chicken,Book a four-course party at Louisiana Fried Chicken,"['4 || party_size_number', 'Louisiana Fried Chicken || restaurant_name']",BookRestaurant
book a party of  4  at  Louisiana Fried Chicken,Book a four-person party at Louisiana Fried Chicken,"['4 || party_size_number', 'Louisiana Fried Chicken || restaurant_name']",BookRestaurant
book a party of  4  at  Louisiana Fried Chicken,Book a Four Party at Louisiana Fried Chicken,"['4 || party_size_number', 'Louisiana Fried Chicken || restaurant_name']",BookRestaurant
book a party of  4  at  Louisiana Fried Chicken,Book a Four-Star Party at Louisiana Fried Chicken,"['4 || party_size_number', 'Louisiana Fried Chicken || restaurant_name']",BookRestaurant
book spot for  eight   close  to  Marion Center,Book a seat for eight near the Marion Center,"['eight || party_size_number', 'close || spatial_relation', 'Marion Center || poi']",BookRestaurant
book spot for  eight   close  to  Marion Center,Book a place for eight people near the Marion Center,"['eight || party_size_number', 'close || spatial_relation', 'Marion Center || poi']",BookRestaurant
book spot for  eight   close  to  Marion Center,Book a seat for eight near Marion Center,"['eight || party_size_number', 'close || spatial_relation', 'Marion Center || poi']",BookRestaurant
book spot for  eight   close  to  Marion Center,Book a place for eight near the Marion Center,"['eight || party_size_number', 'close || spatial_relation', 'Marion Center || poi']",BookRestaurant
book spot for  eight   close  to  Marion Center,Book a seat for eight people near the Marion Center,"['eight || party_size_number', 'close || spatial_relation', 'Marion Center || poi']",BookRestaurant
book spot for  eight   close  to  Marion Center,Book a place for eight people near Marion Center,"['eight || party_size_number', 'close || spatial_relation', 'Marion Center || poi']",BookRestaurant
book spot for  eight   close  to  Marion Center,Book a place for eight near Marion Center,"['eight || party_size_number', 'close || spatial_relation', 'Marion Center || poi']",BookRestaurant
book spot for  eight   close  to  Marion Center,Book a seat for eight people near Marion Center,"['eight || party_size_number', 'close || spatial_relation', 'Marion Center || poi']",BookRestaurant
book spot for  eight   close  to  Marion Center,Book a space for eight near the Marion Center,"['eight || party_size_number', 'close || spatial_relation', 'Marion Center || poi']",BookRestaurant
book spot for  eight   close  to  Marion Center,Book a space for eight people near the Marion Center,"['eight || party_size_number', 'close || spatial_relation', 'Marion Center || poi']",BookRestaurant
Book a reservation for  6  people in  Delaware  at  10 a.m.,Book a reservation for 6 people in Delaware at 10 a.m.,"['6 || party_size_number', 'Delaware || state', '10 a.m. || timeRange']",BookRestaurant
Book a reservation for  6  people in  Delaware  at  10 a.m.,Book a reservation for 6 people in Delaware by 10 a.m.,"['6 || party_size_number', 'Delaware || state', '10 a.m. || timeRange']",BookRestaurant
Book a reservation for  6  people in  Delaware  at  10 a.m.,Book a reservation for 6 persons in Delaware at 10 a.m.,"['6 || party_size_number', 'Delaware || state', '10 a.m. || timeRange']",BookRestaurant
Book a reservation for  6  people in  Delaware  at  10 a.m.,Book a 6-person reservation in Delaware at 10 a.m.,"['6 || party_size_number', 'Delaware || state', '10 a.m. || timeRange']",BookRestaurant
Book a reservation for  6  people in  Delaware  at  10 a.m.,Book a reservation for 6 in Delaware at 10 a.m.,"['6 || party_size_number', 'Delaware || state', '10 a.m. || timeRange']",BookRestaurant
Book a reservation for  6  people in  Delaware  at  10 a.m.,Book a reservation for six people in Delaware at 10 a.m.,"['6 || party_size_number', 'Delaware || state', '10 a.m. || timeRange']",BookRestaurant
Book a reservation for  6  people in  Delaware  at  10 a.m.,Book a 6-person reservation in Delaware by 10 a.m.,"['6 || party_size_number', 'Delaware || state', '10 a.m. || timeRange']",BookRestaurant
Book a reservation for  6  people in  Delaware  at  10 a.m.,Book a reservation for 6 persons in Delaware by 10 a.m.,"['6 || party_size_number', 'Delaware || state', '10 a.m. || timeRange']",BookRestaurant
Book a reservation for  6  people in  Delaware  at  10 a.m.,Book a reservation for 6 people in Delaware at 10 a.m.,"['6 || party_size_number', 'Delaware || state', '10 a.m. || timeRange']",BookRestaurant
Book a reservation for  6  people in  Delaware  at  10 a.m.,Book a 6 person reservation in Delaware at 10 a.m.,"['6 || party_size_number', 'Delaware || state', '10 a.m. || timeRange']",BookRestaurant
I want to book  The Green Shack  in  GA  for  9  people.,I would like to book The Green Shack in GA for 9 people.,"['The Green Shack || restaurant_name', 'GA || state', '9 || party_size_number']",BookRestaurant
I want to book  The Green Shack  in  GA  for  9  people.,d like to book The Green Shack in GA for 9 people.,"['The Green Shack || restaurant_name', 'GA || state', '9 || party_size_number']",BookRestaurant
I want to book  The Green Shack  in  GA  for  9  people.,I want to book The Green Shack in GA for 9 people.,"['The Green Shack || restaurant_name', 'GA || state', '9 || party_size_number']",BookRestaurant
I want to book  The Green Shack  in  GA  for  9  people.,I would like to book The Green Shack in GA for 9 persons.,"['The Green Shack || restaurant_name', 'GA || state', '9 || party_size_number']",BookRestaurant
I want to book  The Green Shack  in  GA  for  9  people.,d like to book The Green Shack in GA for 9 persons.,"['The Green Shack || restaurant_name', 'GA || state', '9 || party_size_number']",BookRestaurant
I want to book  The Green Shack  in  GA  for  9  people.,I wish to book The Green Shack in GA for 9 people.,"['The Green Shack || restaurant_name', 'GA || state', '9 || party_size_number']",BookRestaurant
I want to book  The Green Shack  in  GA  for  9  people.,I want to book The Green Shack in GA for 9 persons.,"['The Green Shack || restaurant_name', 'GA || state', '9 || party_size_number']",BookRestaurant
I want to book  The Green Shack  in  GA  for  9  people.,I would like to book The Green Shack in GA for nine people.,"['The Green Shack || restaurant_name', 'GA || state', '9 || party_size_number']",BookRestaurant
I want to book  The Green Shack  in  GA  for  9  people.,I'd like to book The Green Shack in GA for 9 people.,"['The Green Shack || restaurant_name', 'GA || state', '9 || party_size_number']",BookRestaurant
I want to book  The Green Shack  in  GA  for  9  people.,I would like to book The Green Shack in GA for 9.,"['The Green Shack || restaurant_name', 'GA || state', '9 || party_size_number']",BookRestaurant
Book a place  now  for  2,Book now a place for 2,"['now || timeRange', '2 || party_size_number']",BookRestaurant
Book a place  now  for  2,Book a place for 2 now,"['now || timeRange', '2 || party_size_number']",BookRestaurant
Book a place  now  for  2,Book now a space for 2,"['now || timeRange', '2 || party_size_number']",BookRestaurant
Book a place  now  for  2,Book now a seat for 2,"['now || timeRange', '2 || party_size_number']",BookRestaurant
Book a place  now  for  2,Book now a room for 2,"['now || timeRange', '2 || party_size_number']",BookRestaurant
Book a place  now  for  2,Book a seat for 2 now,"['now || timeRange', '2 || party_size_number']",BookRestaurant
Book a place  now  for  2,Book a place now for 2,"['now || timeRange', '2 || party_size_number']",BookRestaurant
Book a place  now  for  2,Book a space for 2 now,"['now || timeRange', '2 || party_size_number']",BookRestaurant
Book a place  now  for  2,Book a seat now for 2,"['now || timeRange', '2 || party_size_number']",BookRestaurant
Book a place  now  for  2,Book now a spot for 2,"['now || timeRange', '2 || party_size_number']",BookRestaurant
Book me a  restaurant  reservation for  seven a.m not far  from  their chalet,Book me a restaurant reservation for seven in the morning not far from your chalet,"['restaurant || restaurant_type', 'seven a.m || timeRange', 'not far || spatial_relation', 'their chalet || poi']",BookRestaurant
Book me a  restaurant  reservation for  seven a.m not far  from  their chalet,Book me a restaurant reservation for seven in the morning not far from their chalet,"['restaurant || restaurant_type', 'seven a.m || timeRange', 'not far || spatial_relation', 'their chalet || poi']",BookRestaurant
Book me a  restaurant  reservation for  seven a.m not far  from  their chalet,Book me a restaurant reservation for seven in the morning not far from her chalet,"['restaurant || restaurant_type', 'seven a.m || timeRange', 'not far || spatial_relation', 'their chalet || poi']",BookRestaurant
Book me a  restaurant  reservation for  seven a.m not far  from  their chalet,Reserve me a restaurant reservation for seven in the morning not far from your chalet,"['restaurant || restaurant_type', 'seven a.m || timeRange', 'not far || spatial_relation', 'their chalet || poi']",BookRestaurant
Book me a  restaurant  reservation for  seven a.m not far  from  their chalet,Book me a restaurant reservation for seven o'clock in the morning not far from your chalet,"['restaurant || restaurant_type', 'seven a.m || timeRange', 'not far || spatial_relation', 'their chalet || poi']",BookRestaurant
Book me a  restaurant  reservation for  seven a.m not far  from  their chalet,Reserve me a restaurant reservation for seven in the morning not far from their chalet,"['restaurant || restaurant_type', 'seven a.m || timeRange', 'not far || spatial_relation', 'their chalet || poi']",BookRestaurant
Book me a  restaurant  reservation for  seven a.m not far  from  their chalet,Book me a restaurant reservation for seven am not far from your chalet,"['restaurant || restaurant_type', 'seven a.m || timeRange', 'not far || spatial_relation', 'their chalet || poi']",BookRestaurant
Book me a  restaurant  reservation for  seven a.m not far  from  their chalet,Book me a restaurant reservation for seven o'clock in the morning not far from their chalet,"['restaurant || restaurant_type', 'seven a.m || timeRange', 'not far || spatial_relation', 'their chalet || poi']",BookRestaurant
Book me a  restaurant  reservation for  seven a.m not far  from  their chalet,Book me a restaurant reservation for seven am not far from their chalet,"['restaurant || restaurant_type', 'seven a.m || timeRange', 'not far || spatial_relation', 'their chalet || poi']",BookRestaurant
Book me a  restaurant  reservation for  seven a.m not far  from  their chalet,Book a restaurant reservation for seven in the morning not far from your chalet,"['restaurant || restaurant_type', 'seven a.m || timeRange', 'not far || spatial_relation', 'their chalet || poi']",BookRestaurant
Book a  restaurant  reservation in  ND,Reserve a restaurant in ND,"['restaurant || restaurant_type', 'ND || state']",BookRestaurant
Book a  restaurant  reservation in  ND,Book a restaurant in ND,"['restaurant || restaurant_type', 'ND || state']",BookRestaurant
Book a  restaurant  reservation in  ND,Reserve a restaurant in the ND,"['restaurant || restaurant_type', 'ND || state']",BookRestaurant
Book a  restaurant  reservation in  ND,Book a restaurant in the ND,"['restaurant || restaurant_type', 'ND || state']",BookRestaurant
Book a  restaurant  reservation in  ND,Make a reservation for a restaurant in ND,"['restaurant || restaurant_type', 'ND || state']",BookRestaurant
Book a  restaurant  reservation in  ND,Reserve a Restaurant in ND,"['restaurant || restaurant_type', 'ND || state']",BookRestaurant
Book a  restaurant  reservation in  ND,Book a Restaurant in ND,"['restaurant || restaurant_type', 'ND || state']",BookRestaurant
Book a  restaurant  reservation in  ND,Make a reservation for a restaurant in the ND,"['restaurant || restaurant_type', 'ND || state']",BookRestaurant
Book a  restaurant  reservation in  ND,Reserve a restaurant in ND.,"['restaurant || restaurant_type', 'ND || state']",BookRestaurant
Book a  restaurant  reservation in  ND,Reserve your restaurant in ND,"['restaurant || restaurant_type', 'ND || state']",BookRestaurant
I need a table for  nine  at a nice  restaurant  that is  popular,I need a table for nine in a nice restaurant that is popular,"['nine || party_size_number', 'restaurant || restaurant_type', 'popular || sort']",BookRestaurant
I need a table for  nine  at a nice  restaurant  that is  popular,I need a table for nine in a nice restaurant that's popular,"['nine || party_size_number', 'restaurant || restaurant_type', 'popular || sort']",BookRestaurant
I need a table for  nine  at a nice  restaurant  that is  popular,I need a table for nine at a nice restaurant that's popular,"['nine || party_size_number', 'restaurant || restaurant_type', 'popular || sort']",BookRestaurant
I need a table for  nine  at a nice  restaurant  that is  popular,I need a table for nine at a nice restaurant that is popular,"['nine || party_size_number', 'restaurant || restaurant_type', 'popular || sort']",BookRestaurant
I need a table for  nine  at a nice  restaurant  that is  popular,I need a table for nine in a nice restaurant which is popular,"['nine || party_size_number', 'restaurant || restaurant_type', 'popular || sort']",BookRestaurant
I need a table for  nine  at a nice  restaurant  that is  popular,"I need a table for nine in a nice restaurant, which is popular","['nine || party_size_number', 'restaurant || restaurant_type', 'popular || sort']",BookRestaurant
I need a table for  nine  at a nice  restaurant  that is  popular,I need a table for nine at a nice restaurant which is popular,"['nine || party_size_number', 'restaurant || restaurant_type', 'popular || sort']",BookRestaurant
I need a table for  nine  at a nice  restaurant  that is  popular,"I need a table for nine at a nice restaurant, which is popular","['nine || party_size_number', 'restaurant || restaurant_type', 'popular || sort']",BookRestaurant
I need a table for  nine  at a nice  restaurant  that is  popular,I need a table for nine in a nice restaurant that is popular.,"['nine || party_size_number', 'restaurant || restaurant_type', 'popular || sort']",BookRestaurant
I need a table for  nine  at a nice  restaurant  that is  popular,I need a table for nine in a nice restaurant that's popular.,"['nine || party_size_number', 'restaurant || restaurant_type', 'popular || sort']",BookRestaurant
