utterance,paraphrase,list_of_slots,intent
"what is the forecast starting on  september 1, 2039  for  chillier  conditions in  AK","Which is the prediction starting September 1, 2039 for colder conditions in the AK","['september 1, 2039 || timeRange', 'chillier || condition_temperature', 'AK || state']",GetWeather
"what is the forecast starting on  september 1, 2039  for  chillier  conditions in  AK","Which is the projection starting September 1, 2039 for colder conditions in the AK","['september 1, 2039 || timeRange', 'chillier || condition_temperature', 'AK || state']",GetWeather
Will there be a  snowstorm  on  september the first  in  Bechtelsville   Georgia ?,Will there'll be a blizzard in September first in Bechtelsville Georgia??,"['snowstorm || condition_description', 'september the first || timeRange', 'Bechtelsville || city', 'Georgia || state']",GetWeather
Will there be a  snowstorm  on  september the first  in  Bechtelsville   Georgia ?,Would there be one snowstorm in September first in Bechtelsville Georgia?,"['snowstorm || condition_description', 'september the first || timeRange', 'Bechtelsville || city', 'Georgia || state']",GetWeather
Will there be a  snowstorm  on  september the first  in  Bechtelsville   Georgia ?,Will there'll be one snowstorm in September first in Bechtelsville Georgia?,"['snowstorm || condition_description', 'september the first || timeRange', 'Bechtelsville || city', 'Georgia || state']",GetWeather
Will there be a  snowstorm  on  september the first  in  Bechtelsville   Georgia ?,Will there’ll be a blizzard in September first in Bechtelsville Georgia?,"['snowstorm || condition_description', 'september the first || timeRange', 'Bechtelsville || city', 'Georgia || state']",GetWeather
Will there be a  snowstorm  on  september the first  in  Bechtelsville   Georgia ?,Will there'll be a blizzard in September first in Bechtelsville Georgia?,"['snowstorm || condition_description', 'september the first || timeRange', 'Bechtelsville || city', 'Georgia || state']",GetWeather
"Will it be  snowy  on  february the 14th, 2021  in  Port Armstrong ?","Will there be snow on February 14, 2021 at Port Armstrong?.","['snowy || condition_description', 'february the 14th, 2021 || timeRange', 'Port Armstrong || city']",GetWeather
"Will it be  snowy  on  february the 14th, 2021  in  Port Armstrong ?","Will there be snow on February 14, 2021 at Port Armstrong??","['snowy || condition_description', 'february the 14th, 2021 || timeRange', 'Port Armstrong || city']",GetWeather
"Will it be  snowy  on  february the 14th, 2021  in  Port Armstrong ?","Will there be snow on February 14, 2021, in Port Armstrong?","['snowy || condition_description', 'february the 14th, 2021 || timeRange', 'Port Armstrong || city']",GetWeather
"Will it be  snowy  on  february the 14th, 2021  in  Port Armstrong ?","Is it going to be snow on February 14, 2021 at Port Armstrong?","['snowy || condition_description', 'february the 14th, 2021 || timeRange', 'Port Armstrong || city']",GetWeather
"Will it be  snowy  on  february the 14th, 2021  in  Port Armstrong ?","Will there be snow on February 14, 2021 at Port Armstrong?","['snowy || condition_description', 'february the 14th, 2021 || timeRange', 'Port Armstrong || city']",GetWeather
Will the weather be  foggy  in  Vatican   West Carson   in 1 hour and one minute ?,Will there be foggy weather in Vatikan West Carson in one hour and one minutes?,"['foggy || condition_description', 'Vatican || country', 'West Carson || city', 'in 1 hour and one minute || timeRange']",GetWeather
Will the weather be  foggy  in  Vatican   West Carson   in 1 hour and one minute ?,Will there be foggy weather in Vatikan West Carson in one hour and one minute?,"['foggy || condition_description', 'Vatican || country', 'West Carson || city', 'in 1 hour and one minute || timeRange']",GetWeather
Will the weather be  foggy  in  Vatican   West Carson   in 1 hour and one minute ?,Will there be foggy weather in Vatikan West Carson in one hour and a minute?,"['foggy || condition_description', 'Vatican || country', 'West Carson || city', 'in 1 hour and one minute || timeRange']",GetWeather
Will the weather be  foggy  in  Vatican   West Carson   in 1 hour and one minute ?,Will there be foggy weather in Vatikan West Carson in 1 hour and 1 minute?,"['foggy || condition_description', 'Vatican || country', 'West Carson || city', 'in 1 hour and one minute || timeRange']",GetWeather
Will the weather be  foggy  in  Vatican   West Carson   in 1 hour and one minute ?,Will there be foggy weather in Vatikan West Carson in an hour and a minute?,"['foggy || condition_description', 'Vatican || country', 'West Carson || city', 'in 1 hour and one minute || timeRange']",GetWeather
What will the weather be in the  Iñao National Park and Integrated Management Natural Area ?,What will be the weather in Iñao National Park & Integrated Natural Management Area??,['Iñao National Park and Integrated Management Natural Area || geographic_poi'],GetWeather
What will the weather be in the  Iñao National Park and Integrated Management Natural Area ?,What will be the weather in Iñao National Park & Integrated Management Natural Region?,['Iñao National Park and Integrated Management Natural Area || geographic_poi'],GetWeather
What will the weather be in the  Iñao National Park and Integrated Management Natural Area ?,What will be the weather in Iñao National Park & Integrated Management Natural Zone?,['Iñao National Park and Integrated Management Natural Area || geographic_poi'],GetWeather
What will the weather be in the  Iñao National Park and Integrated Management Natural Area ?,What will be the weather in Iñao National Park & Integrated Management Natural Area?,['Iñao National Park and Integrated Management Natural Area || geographic_poi'],GetWeather
What will the weather be in the  Iñao National Park and Integrated Management Natural Area ?,What will be the weather in Iñao National Park & Integrated Natural Management Area?,['Iñao National Park and Integrated Management Natural Area || geographic_poi'],GetWeather
what is the forecast starting  in a week and a half  in  Faroe Islands  for  cloud  weather,what's the prediction starting in one and a halve week in the Faroe Islands for fog weather,"['in a week and a half || timeRange', 'Faroe Islands || country', 'cloud || condition_description']",GetWeather
what is the forecast starting  in a week and a half  in  Faroe Islands  for  cloud  weather,what's the prediction starting in one and a half weeks in the Faroe Islands for fog weather,"['in a week and a half || timeRange', 'Faroe Islands || country', 'cloud || condition_description']",GetWeather
what is the forecast starting  in a week and a half  in  Faroe Islands  for  cloud  weather,what's the forecast beginning in one and a half weeks in the Faroe Islands for the cloud weather,"['in a week and a half || timeRange', 'Faroe Islands || country', 'cloud || condition_description']",GetWeather
what is the forecast starting  in a week and a half  in  Faroe Islands  for  cloud  weather,what's the prediction starting in one and a half weeks in the Faroe Islands for the cloudy weather,"['in a week and a half || timeRange', 'Faroe Islands || country', 'cloud || condition_description']",GetWeather
what is the forecast starting  in a week and a half  in  Faroe Islands  for  cloud  weather,what's the prediction starting in one and a half weeks in the Faroe Islands for the cloud weather,"['in a week and a half || timeRange', 'Faroe Islands || country', 'cloud || condition_description']",GetWeather
What is the weather for  eight o'clock  in  Laos  that is  within walking distance,What's the climate for 8 a.m. in Laos within walking range,"[""eight o'clock || timeRange"", 'Laos || country', 'within walking distance || spatial_relation']",GetWeather
What is the weather for  eight o'clock  in  Laos  that is  within walking distance,What's the climate for 8 a.m. in Laos within walking range?,"[""eight o'clock || timeRange"", 'Laos || country', 'within walking distance || spatial_relation']",GetWeather
What is the weather for  eight o'clock  in  Laos  that is  within walking distance,What's the climate for 8 a.m. in Laos within walking distance.,"[""eight o'clock || timeRange"", 'Laos || country', 'within walking distance || spatial_relation']",GetWeather
What is the weather for  eight o'clock  in  Laos  that is  within walking distance,What's the climate for 8 a.m. in Laos within walking distance,"[""eight o'clock || timeRange"", 'Laos || country', 'within walking distance || spatial_relation']",GetWeather
What is the weather for  eight o'clock  in  Laos  that is  within walking distance,What's the climate for 8 a.m. in Laos within walking distance?,"[""eight o'clock || timeRange"", 'Laos || country', 'within walking distance || spatial_relation']",GetWeather
What's the weather  this week  in  distant   Bartholomew's Cobble ?,What is the climate this week in the distant Bartholomew’s Cobble??,"['this week || timeRange', 'distant || spatial_relation', ""Bartholomew's Cobble || geographic_poi""]",GetWeather
What's the weather  this week  in  distant   Bartholomew's Cobble ?,What is the climate this week in the distant Bartholomew's Cobble?,"['this week || timeRange', 'distant || spatial_relation', ""Bartholomew's Cobble || geographic_poi""]",GetWeather
What's the weather  this week  in  distant   Bartholomew's Cobble ?,What is the weather for this week in the distant Bartholomew's Cobble?,"['this week || timeRange', 'distant || spatial_relation', ""Bartholomew's Cobble || geographic_poi""]",GetWeather
What's the weather  this week  in  distant   Bartholomew's Cobble ?,What is the weather of this week in the distant Bartholomew's Cobble?,"['this week || timeRange', 'distant || spatial_relation', ""Bartholomew's Cobble || geographic_poi""]",GetWeather
What's the weather  this week  in  distant   Bartholomew's Cobble ?,What is the climate this week in the distant Bartholomew’s Cobble?,"['this week || timeRange', 'distant || spatial_relation', ""Bartholomew's Cobble || geographic_poi""]",GetWeather
Tell me the weather for  Oct. the 26th  in  Rosewood Heights .,Tell you the weather for October 26 in Rosewood Heights.,"['Oct. the 26th || timeRange', 'Rosewood Heights || city']",GetWeather
Tell me the weather for  Oct. the 26th  in  Rosewood Heights .,Tell us the weather for October 26 in Rosewood Heights.,"['Oct. the 26th || timeRange', 'Rosewood Heights || city']",GetWeather
Tell me the weather for  Oct. the 26th  in  Rosewood Heights .,Tell me about the weather on October 26 in Rosewood Heights.,"['Oct. the 26th || timeRange', 'Rosewood Heights || city']",GetWeather
Tell me the weather for  Oct. the 26th  in  Rosewood Heights .,Tell me weather for October 26 in Rosewood Heights.,"['Oct. the 26th || timeRange', 'Rosewood Heights || city']",GetWeather
Tell me the weather for  Oct. the 26th  in  Rosewood Heights .,Tell me weather for October 26 in Rosewood Heights .,"['Oct. the 26th || timeRange', 'Rosewood Heights || city']",GetWeather
"Will it be  hotter   neighboring   ME  on  august eighteenth, 2025 ?","Will it be warmer neighbouring ME in August 18, 2025?","['hotter || condition_temperature', 'neighboring || spatial_relation', 'ME || state', 'august eighteenth, 2025 || timeRange']",GetWeather
"Will it be  hotter   neighboring   ME  on  august eighteenth, 2025 ?","Will it be warmer neighboring ME in August 18, 2025?","['hotter || condition_temperature', 'neighboring || spatial_relation', 'ME || state', 'august eighteenth, 2025 || timeRange']",GetWeather
"Will it be  hotter   neighboring   ME  on  august eighteenth, 2025 ?","Would it be warmer neighboring ME on August 18, 2025?","['hotter || condition_temperature', 'neighboring || spatial_relation', 'ME || state', 'august eighteenth, 2025 || timeRange']",GetWeather
"Will it be  hotter   neighboring   ME  on  august eighteenth, 2025 ?","Will it be warmer neighboring ME on August 18, 2025?","['hotter || condition_temperature', 'neighboring || spatial_relation', 'ME || state', 'august eighteenth, 2025 || timeRange']",GetWeather
"Will it be  hotter   neighboring   ME  on  august eighteenth, 2025 ?","Will it be warmer neighbouring ME on August 18, 2025?","['hotter || condition_temperature', 'neighboring || spatial_relation', 'ME || state', 'august eighteenth, 2025 || timeRange']",GetWeather
"Will it be  colder  in  Gost Creek   HI  on  jul. 21st, 2020","Is it colder at Gost Creek HI on July 21, 2020.","['colder || condition_temperature', 'Gost Creek || city', 'HI || state', 'jul. 21st, 2020 || timeRange']",GetWeather
"Will it be  colder  in  Gost Creek   HI  on  jul. 21st, 2020","Is it colder at Gost Creek HI on July 21, 2020 ?","['colder || condition_temperature', 'Gost Creek || city', 'HI || state', 'jul. 21st, 2020 || timeRange']",GetWeather
"Will it be  colder  in  Gost Creek   HI  on  jul. 21st, 2020","Is it colder at Gost Creek HI on July 21, 2020","['colder || condition_temperature', 'Gost Creek || city', 'HI || state', 'jul. 21st, 2020 || timeRange']",GetWeather
"Will it be  colder  in  Gost Creek   HI  on  jul. 21st, 2020","Is it colder at Gost Creek HI on July 21, 2020?","['colder || condition_temperature', 'Gost Creek || city', 'HI || state', 'jul. 21st, 2020 || timeRange']",GetWeather
"Will it be  colder  in  Gost Creek   HI  on  jul. 21st, 2020","Would it be cooler in Gost Ridge HI on July 21, 2020","['colder || condition_temperature', 'Gost Creek || city', 'HI || state', 'jul. 21st, 2020 || timeRange']",GetWeather
"Will the weather be  colder  on  jul. 21st, 2020  in  HI  in  Gost Creek",Is the weather colder on Christmas 21.2020 in HI in Gost Creek,"['colder || condition_temperature', 'jul. 21st, 2020 || timeRange', 'HI || state', 'Gost Creek || city']",GetWeather
"Will the weather be  colder  on  jul. 21st, 2020  in  HI  in  Gost Creek",Is the weather colder on Christmas 21.2020 in HI in Gost Ridge?,"['colder || condition_temperature', 'jul. 21st, 2020 || timeRange', 'HI || state', 'Gost Creek || city']",GetWeather
"Will the weather be  colder  on  jul. 21st, 2020  in  HI  in  Gost Creek",Is the weather colder on Christmas 21.2020 in HI at Gost Creek?,"['colder || condition_temperature', 'jul. 21st, 2020 || timeRange', 'HI || state', 'Gost Creek || city']",GetWeather
"Will the weather be  colder  on  jul. 21st, 2020  in  HI  in  Gost Creek",Is the weather colder on Christmas 21.2020 in HI in Gust Creek?,"['colder || condition_temperature', 'jul. 21st, 2020 || timeRange', 'HI || state', 'Gost Creek || city']",GetWeather
"Will the weather be  colder  on  jul. 21st, 2020  in  HI  in  Gost Creek",Is the weather colder on Christmas 21.2020 in HI in Gost Creek?,"['colder || condition_temperature', 'jul. 21st, 2020 || timeRange', 'HI || state', 'Gost Creek || city']",GetWeather
"what is the forecast for  Roulo  for  foggy  conditions on  February the eighteenth, 2018","what's the prediction for Roulo of foggy conditions in February 18, 2018","['Roulo || city', 'foggy || condition_description', 'February the eighteenth, 2018 || timeRange']",GetWeather
"what is the forecast for  Roulo  for  foggy  conditions on  February the eighteenth, 2018","what's the prediction for Roulo on foggy conditions in February 18, 2018?","['Roulo || city', 'foggy || condition_description', 'February the eighteenth, 2018 || timeRange']",GetWeather
"what is the forecast for  Roulo  for  foggy  conditions on  February the eighteenth, 2018","what's the prediction for Roulo about foggy conditions in February 18, 2018","['Roulo || city', 'foggy || condition_description', 'February the eighteenth, 2018 || timeRange']",GetWeather
"what is the forecast for  Roulo  for  foggy  conditions on  February the eighteenth, 2018","what's the prediction for Roulo about foggy conditions in February 18, 2018?","['Roulo || city', 'foggy || condition_description', 'February the eighteenth, 2018 || timeRange']",GetWeather
"what is the forecast for  Roulo  for  foggy  conditions on  February the eighteenth, 2018",what's the prediction for Roulo about foggy conditions in February eighteenth 2018.,"['Roulo || city', 'foggy || condition_description', 'February the eighteenth, 2018 || timeRange']",GetWeather
"Tell me the weather forecast for  eight A.m.  in  Reminderville ,  FL",Tell me about the weather prediction for 8 a.m. in Reminderville,"['eight A.m. || timeRange', 'Reminderville || city', 'FL || state']",GetWeather
"Tell me the weather forecast for  eight A.m.  in  Reminderville ,  FL","Tell me weather forecasts for 8am in Reminderville, FL","['eight A.m. || timeRange', 'Reminderville || city', 'FL || state']",GetWeather
"Tell me the weather forecast for  eight A.m.  in  Reminderville ,  FL","Tell me weather forecasts for 8 a.m. in Reminderville, FL.","['eight A.m. || timeRange', 'Reminderville || city', 'FL || state']",GetWeather
"Tell me the weather forecast for  eight A.m.  in  Reminderville ,  FL","Tell me weather forecasts for 8 a.m. in Reminderville, FL","['eight A.m. || timeRange', 'Reminderville || city', 'FL || state']",GetWeather
"Tell me the weather forecast for  eight A.m.  in  Reminderville ,  FL","Tell me about the weather prediction for 8 a.m. in Reminderville, FL","['eight A.m. || timeRange', 'Reminderville || city', 'FL || state']",GetWeather
"Tell me when it will be  temperate  at  Carl's Corner , in  NV","Tell me when will it be temperate in Carl's Corner, in NV:","['temperate || condition_temperature', ""Carl's Corner || city"", 'NV || state']",GetWeather
"Tell me when it will be  temperate  at  Carl's Corner , in  NV","Tell me when will it be temperate in Carl's Corner, in NV.","['temperate || condition_temperature', ""Carl's Corner || city"", 'NV || state']",GetWeather
"Tell me when it will be  temperate  at  Carl's Corner , in  NV","Tell me when will it be temperate on Carl's Corner, in NV","['temperate || condition_temperature', ""Carl's Corner || city"", 'NV || state']",GetWeather
"Tell me when it will be  temperate  at  Carl's Corner , in  NV","Tell me when will it be temperate in Carl's Corner, in NV","['temperate || condition_temperature', ""Carl's Corner || city"", 'NV || state']",GetWeather
"Tell me when it will be  temperate  at  Carl's Corner , in  NV","Tell me when will it be temperate in Carl's Corner , in NV","['temperate || condition_temperature', ""Carl's Corner || city"", 'NV || state']",GetWeather
Will it  rain  in  Blissfield   Namibia   nine hours 1 minute and one second from now ?,"Will it be raining in Blissfield Namibia 9 hours, 1 minute, 1 second?","['rain || condition_description', 'Blissfield || city', 'Namibia || country', 'nine hours 1 minute and one second from now || timeRange']",GetWeather
Will it  rain  in  Blissfield   Namibia   nine hours 1 minute and one second from now ?,"Will it be raining in Blissfield, Namibia in nine hours and 1 minute?","['rain || condition_description', 'Blissfield || city', 'Namibia || country', 'nine hours 1 minute and one second from now || timeRange']",GetWeather
Will it  rain  in  Blissfield   Namibia   nine hours 1 minute and one second from now ?,"Will it be raining in Blissfield, Namibia in nine hours and 1 minute from now?","['rain || condition_description', 'Blissfield || city', 'Namibia || country', 'nine hours 1 minute and one second from now || timeRange']",GetWeather
Will it  rain  in  Blissfield   Namibia   nine hours 1 minute and one second from now ?,Will it be raining in Blissfield Namibia for nine hours and 1 minute?,"['rain || condition_description', 'Blissfield || city', 'Namibia || country', 'nine hours 1 minute and one second from now || timeRange']",GetWeather
Will it  rain  in  Blissfield   Namibia   nine hours 1 minute and one second from now ?,"Will it be raining in Blissfield Namibia 9 hours, 1 minute, 1 second now?","['rain || condition_description', 'Blissfield || city', 'Namibia || country', 'nine hours 1 minute and one second from now || timeRange']",GetWeather
Will it be  colder  in  Tallgrass Prairie National Preserve ?,Would it be cooler in the Tallgrass Prairie National Reserve?,"['colder || condition_temperature', 'Tallgrass Prairie National Preserve || geographic_poi']",GetWeather
Will it be  colder  in  Tallgrass Prairie National Preserve ?,Will it be cooler in the Tallgrass Prairie National Reserve?,"['colder || condition_temperature', 'Tallgrass Prairie National Preserve || geographic_poi']",GetWeather
Will it be  colder  in  Tallgrass Prairie National Preserve ?,Will there be more cold in the Tallgrass Prairie National Reserve?,"['colder || condition_temperature', 'Tallgrass Prairie National Preserve || geographic_poi']",GetWeather
Will it be  colder  in  Tallgrass Prairie National Preserve ?,Will it become colder in the Tallgrass Prairie National Reservation?,"['colder || condition_temperature', 'Tallgrass Prairie National Preserve || geographic_poi']",GetWeather
Will it be  colder  in  Tallgrass Prairie National Preserve ?,Will it become colder in the Tallgrass Prairie National Reserve?,"['colder || condition_temperature', 'Tallgrass Prairie National Preserve || geographic_poi']",GetWeather
is it going to be  windy  on  8/8/2032  in  North Charleston   MT,will it be windy 8/8/2032 North Charleston,"['windy || condition_description', '8/8/2032 || timeRange', 'North Charleston || city', 'MT || state']",GetWeather
is it going to be  windy  on  8/8/2032  in  North Charleston   MT,will it be windy at 8/8/2032 North Charleston,"['windy || condition_description', '8/8/2032 || timeRange', 'North Charleston || city', 'MT || state']",GetWeather
is it going to be  windy  on  8/8/2032  in  North Charleston   MT,will it be windy at 8/8/2032 North Charleston Metro,"['windy || condition_description', '8/8/2032 || timeRange', 'North Charleston || city', 'MT || state']",GetWeather
is it going to be  windy  on  8/8/2032  in  North Charleston   MT,will it be windy 8/8/2032 North Charleston MT,"['windy || condition_description', '8/8/2032 || timeRange', 'North Charleston || city', 'MT || state']",GetWeather
is it going to be  windy  on  8/8/2032  in  North Charleston   MT,will it be windy at 8/8/2032 North Charleston.,"['windy || condition_description', '8/8/2032 || timeRange', 'North Charleston || city', 'MT || state']",GetWeather
what is the forecast in  Mankins  for  seven p.m  for  snow  in  New Caledonia,what's the prognosis in Mankins at 7 p.m.,"['Mankins || city', 'seven p.m || timeRange', 'snow || condition_description', 'New Caledonia || country']",GetWeather
what is the forecast in  Mankins  for  seven p.m  for  snow  in  New Caledonia,what's the prognosis in Mankins at 7 p.m. for New Caledonia snows,"['Mankins || city', 'seven p.m || timeRange', 'snow || condition_description', 'New Caledonia || country']",GetWeather
what is the forecast in  Mankins  for  seven p.m  for  snow  in  New Caledonia,what's the prognosis in Mankins at 7 p.m. for New Caledonia snow?,"['Mankins || city', 'seven p.m || timeRange', 'snow || condition_description', 'New Caledonia || country']",GetWeather
what is the forecast in  Mankins  for  seven p.m  for  snow  in  New Caledonia,what's the prognosis in Mankins at 7 p.m. for rain in New Caledonia,"['Mankins || city', 'seven p.m || timeRange', 'snow || condition_description', 'New Caledonia || country']",GetWeather
what is the forecast in  Mankins  for  seven p.m  for  snow  in  New Caledonia,what's the prognosis in Mankins at 7 p.m. for New Caledonia snow,"['Mankins || city', 'seven p.m || timeRange', 'snow || condition_description', 'New Caledonia || country']",GetWeather
Will it be  chillier  in  Elko   WI  at  07:51 p.m. ?,"Would it be cooler in Elko World at 7:51 p.m.?""","['chillier || condition_temperature', 'Elko || city', 'WI || state', '07:51 p.m. || timeRange']",GetWeather
Will it be  chillier  in  Elko   WI  at  07:51 p.m. ?,"Would it be cooler in Elko, WI at 7:51 pm??","['chillier || condition_temperature', 'Elko || city', 'WI || state', '07:51 p.m. || timeRange']",GetWeather
Will it be  chillier  in  Elko   WI  at  07:51 p.m. ?,Would it be cooler in Elko World at 7:51 pm??,"['chillier || condition_temperature', 'Elko || city', 'WI || state', '07:51 p.m. || timeRange']",GetWeather
Will it be  chillier  in  Elko   WI  at  07:51 p.m. ?,Would it be cooler in Elko WI around 7:51 p.m.?,"['chillier || condition_temperature', 'Elko || city', 'WI || state', '07:51 p.m. || timeRange']",GetWeather
Will it be  chillier  in  Elko   WI  at  07:51 p.m. ?,Would it be cooler in Elko World at 7:51 p.m.?,"['chillier || condition_temperature', 'Elko || city', 'WI || state', '07:51 p.m. || timeRange']",GetWeather
How will be the weather in  U.S. Minor Outlying Islands  on  Jul. 17 ?,How will the weather be in the U.S. Minor Peripheral Islands on July 17 ?,"['U.S. Minor Outlying Islands || country', 'Jul. 17 || timeRange']",GetWeather
How will be the weather in  U.S. Minor Outlying Islands  on  Jul. 17 ?,"How will the weather be in the U.S. Minor Peripheral Islands on July 17?""","['U.S. Minor Outlying Islands || country', 'Jul. 17 || timeRange']",GetWeather
How will be the weather in  U.S. Minor Outlying Islands  on  Jul. 17 ?,How will the weather be in the U.S. Small Outlying States on July 17?,"['U.S. Minor Outlying Islands || country', 'Jul. 17 || timeRange']",GetWeather
How will be the weather in  U.S. Minor Outlying Islands  on  Jul. 17 ?,How will the weather be in the U.S. Small Outlying Islands on July 17?,"['U.S. Minor Outlying Islands || country', 'Jul. 17 || timeRange']",GetWeather
How will be the weather in  U.S. Minor Outlying Islands  on  Jul. 17 ?,How will the weather be in the U.S. Minor Peripheral Islands on July 17?,"['U.S. Minor Outlying Islands || country', 'Jul. 17 || timeRange']",GetWeather
I want to book a restaurant in  Neshanic Station   Nigeria  for  06:18:13 pm,"I want the booking of a restaurant at Neshanic Station, Nigeria for 6:18:13 pm","['Neshanic Station || city', 'Nigeria || country', '06:18:13 pm || timeRange']",GetWeather
I want to book a restaurant in  Neshanic Station   Nigeria  for  06:18:13 pm,I want the booking of a restaurant at Neshanic Station in Nigeria for 6:18:13 pm,"['Neshanic Station || city', 'Nigeria || country', '06:18:13 pm || timeRange']",GetWeather
I want to book a restaurant in  Neshanic Station   Nigeria  for  06:18:13 pm,I want the booking of a restaurant at Neshanic Station Nigéria for 6:18:13 pm,"['Neshanic Station || city', 'Nigeria || country', '06:18:13 pm || timeRange']",GetWeather
I want to book a restaurant in  Neshanic Station   Nigeria  for  06:18:13 pm,I want the booking of a restaurant at Neshanic Station Nigéria for 6:18:13 p.m.,"['Neshanic Station || city', 'Nigeria || country', '06:18:13 pm || timeRange']",GetWeather
I want to book a restaurant in  Neshanic Station   Nigeria  for  06:18:13 pm,I want the booking of a restaurant at Neshanic Station #Nigeria for 6:18:13 pm,"['Neshanic Station || city', 'Nigeria || country', '06:18:13 pm || timeRange']",GetWeather
"Will the weather be  sunny  in  Lovettsville  on  may the twenty-fourth, 2020 ?",Will there be sunny weather in Lovettsville as of May 24 2020.,"['sunny || condition_description', 'Lovettsville || city', 'may the twenty-fourth, 2020 || timeRange']",GetWeather
"Will the weather be  sunny  in  Lovettsville  on  may the twenty-fourth, 2020 ?","Will there be sunny weather in Lovettsville as of May 24, 2020.","['sunny || condition_description', 'Lovettsville || city', 'may the twenty-fourth, 2020 || timeRange']",GetWeather
"Will the weather be  sunny  in  Lovettsville  on  may the twenty-fourth, 2020 ?",Will there be sunny weather in Lovettsville as of 2020?,"['sunny || condition_description', 'Lovettsville || city', 'may the twenty-fourth, 2020 || timeRange']",GetWeather
"Will the weather be  sunny  in  Lovettsville  on  may the twenty-fourth, 2020 ?","Will there be sunny weather in Lovettsville by May 24, 2020?","['sunny || condition_description', 'Lovettsville || city', 'may the twenty-fourth, 2020 || timeRange']",GetWeather
"Will the weather be  sunny  in  Lovettsville  on  may the twenty-fourth, 2020 ?","Will there be sunny weather in Lovettsville as of May 24, 2020?","['sunny || condition_description', 'Lovettsville || city', 'may the twenty-fourth, 2020 || timeRange']",GetWeather
What will the weather be  three hours from now   within walking distance  of  Okanogan National Forest ?,What will be the weather in three hours walking distance from Okanogan?,"['three hours from now || timeRange', 'within walking distance || spatial_relation', 'Okanogan National Forest || geographic_poi']",GetWeather
What will the weather be  three hours from now   within walking distance  of  Okanogan National Forest ?,What will be the weather in three hours walking distance from Okanogan National Forest??,"['three hours from now || timeRange', 'within walking distance || spatial_relation', 'Okanogan National Forest || geographic_poi']",GetWeather
What will the weather be  three hours from now   within walking distance  of  Okanogan National Forest ?,What will be the weather in three hours walking distance from Okanogan State Forest?,"['three hours from now || timeRange', 'within walking distance || spatial_relation', 'Okanogan National Forest || geographic_poi']",GetWeather
What will the weather be  three hours from now   within walking distance  of  Okanogan National Forest ?,What will be the weather in three hours walking distance from the Okanogan National Forest?,"['three hours from now || timeRange', 'within walking distance || spatial_relation', 'Okanogan National Forest || geographic_poi']",GetWeather
What will the weather be  three hours from now   within walking distance  of  Okanogan National Forest ?,What will be the weather in three hours walking distance from Okanogan National Forest?,"['three hours from now || timeRange', 'within walking distance || spatial_relation', 'Okanogan National Forest || geographic_poi']",GetWeather
What is th weather going to be like  mar. the twenty-third  in the city of  Value,What the weather will be like at sea. the twenty-third day in Value,"['mar. the twenty-third || timeRange', 'Value || city']",GetWeather
What is th weather going to be like  mar. the twenty-third  in the city of  Value,What the weather will be like. the 23rd in the town of Value?,"['mar. the twenty-third || timeRange', 'Value || city']",GetWeather
What is th weather going to be like  mar. the twenty-third  in the city of  Value,What the weather will be like. the 23rd in the town of Value.,"['mar. the twenty-third || timeRange', 'Value || city']",GetWeather
What is th weather going to be like  mar. the twenty-third  in the city of  Value,What the weather will be like at sea. the 23rd in the town of Value,"['mar. the twenty-third || timeRange', 'Value || city']",GetWeather
What is th weather going to be like  mar. the twenty-third  in the city of  Value,What the weather will be like. the 23rd in the town of Value,"['mar. the twenty-third || timeRange', 'Value || city']",GetWeather
"What will the weather be on the  Keeling Islands  on  aug. third, 2037 ?","What will be the weather on Keeling Islands on August 3, 2037?.","['Keeling Islands || country', 'aug. third, 2037 || timeRange']",GetWeather
"What will the weather be on the  Keeling Islands  on  aug. third, 2037 ?","What will be the weather on Keeling Islands on August 3, 2037??","['Keeling Islands || country', 'aug. third, 2037 || timeRange']",GetWeather
"What will the weather be on the  Keeling Islands  on  aug. third, 2037 ?","What will be the weather on Keeling's islands on August 3, 2037?","['Keeling Islands || country', 'aug. third, 2037 || timeRange']",GetWeather
"What will the weather be on the  Keeling Islands  on  aug. third, 2037 ?","What will be the weather on Keeling Islands on August 3, 2037?","['Keeling Islands || country', 'aug. third, 2037 || timeRange']",GetWeather
"What will the weather be on the  Keeling Islands  on  aug. third, 2037 ?","What will be the weather on Keeling's Islands on August 3, 2037?","['Keeling Islands || country', 'aug. third, 2037 || timeRange']",GetWeather
"What will the weather be in  East Tawakoni  on  november twenty-fourth, 2031 ?","What will be the weather in Eastern Tawakoni in November 24, 2031?""","['East Tawakoni || city', 'november twenty-fourth, 2031 || timeRange']",GetWeather
"What will the weather be in  East Tawakoni  on  november twenty-fourth, 2031 ?","What will be the weather in Eastern Tawakoni in November 24, 2031?”","['East Tawakoni || city', 'november twenty-fourth, 2031 || timeRange']",GetWeather
"What will the weather be in  East Tawakoni  on  november twenty-fourth, 2031 ?",What will be the weather in Eastern Tawakoni on 24 November 2031?,"['East Tawakoni || city', 'november twenty-fourth, 2031 || timeRange']",GetWeather
"What will the weather be in  East Tawakoni  on  november twenty-fourth, 2031 ?","What will be the weather in Eastern Tawakoni for November 24, 2031?","['East Tawakoni || city', 'november twenty-fourth, 2031 || timeRange']",GetWeather
