utterance,paraphrase,list_of_slots,intent
"book a table in  Montenegro  for  alissa, cornelia williams and katrina  at  osteria","Book a table at the Osteria restaurant in Montenegro for Alissa, Cornelia Williams, and Katrina.","['Montenegro || country', 'alissa, cornelia williams and katrina || party_size_description', 'osteria || restaurant_type']",BookRestaurant
"book a table in  Montenegro  for  alissa, cornelia williams and katrina  at  osteria","Get a table reserved at the Osteria in Montenegro for Alissa, Cornelia Williams, and Katrina.","['Montenegro || country', 'alissa, cornelia williams and katrina || party_size_description', 'osteria || restaurant_type']",BookRestaurant
"book a table in  Montenegro  for  alissa, cornelia williams and katrina  at  osteria","Secure a booking at the Osteria restaurant in Montenegro for Alissa, Cornelia Williams,andKatr...","['Montenegro || country', 'alissa, cornelia williams and katrina || party_size_description', 'osteria || restaurant_type']",BookRestaurant
"book a table in  Montenegro  for  alissa, cornelia williams and katrina  at  osteria","Arrange a dining reservation in Montenegro'sOsteraforAlissa,CornelijaWilliamsandKatrina.","['Montenegro || country', 'alissa, cornelia williams and katrina || party_size_description', 'osteria || restaurant_type']",BookRestaurant
"book a table in  Montenegro  for  alissa, cornelia williams and katrina  at  osteria","Make arrangements to book a tableattheOsterialocationinMontenegoforAliza,CornelijaWilliam...","['Montenegro || country', 'alissa, cornelia williams and katrina || party_size_description', 'osteria || restaurant_type']",BookRestaurant
"book a table in  Montenegro  for  alissa, cornelia williams and katrina  at  osteria","Reserve seatingforAliza,CorneliainthefamedrestaurantOtoneria,inMontenegrin","['Montenegro || country', 'alissa, cornelia williams and katrina || party_size_description', 'osteria || restaurant_type']",BookRestaurant
"book a table in  Montenegro  for  alissa, cornelia williams and katrina  at  osteria",Ensure that there isareservedtableatOterayaRestaurantlocatedinMontenegrolzaCornilesenia&a...,"['Montenegro || country', 'alissa, cornelia williams and katrina || party_size_description', 'osteria || restaurant_type']",BookRestaurant
"book a table in  Montenegro  for  alissa, cornelia williams and katrina  at  osteria",Securea reserved place offered by ostria restaurant. The venue is situated withinMentero.,"['Montenegro || country', 'alissa, cornelia williams and katrina || party_size_description', 'osteria || restaurant_type']",BookRestaurant
"I want to book  Cheese Board Collective  in  Poland  for  april the first, 2030 .","For April 1, 2030, I would like to make a reservation for Cheese Board Collective in Poland.","['Cheese Board Collective || restaurant_name', 'Poland || country', 'april the first, 2030 || timeRange']",BookRestaurant
"I want to book  Cheese Board Collective  in  Poland  for  april the first, 2030 .","I plan to reserve a spot at Cheese Board Collective in Poland on April 1, 2030.","['Cheese Board Collective || restaurant_name', 'Poland || country', 'april the first, 2030 || timeRange']",BookRestaurant
"I want to book  Cheese Board Collective  in  Poland  for  april the first, 2030 .","In Poland, I want to book the Cheese Board Collective for April Fool's Day of the year 2030.","['Cheese Board Collective || restaurant_name', 'Poland || country', 'april the first, 2030 || timeRange']",BookRestaurant
"I want to book  Cheese Board Collective  in  Poland  for  april the first, 2030 .","My desired reservation date is April 1st, 2030 at the Cheese Board Collective in Poland.","['Cheese Board Collective || restaurant_name', 'Poland || country', 'april the first, 2030 || timeRange']",BookRestaurant
"I want to book  Cheese Board Collective  in  Poland  for  april the first, 2030 .",I'd like to secure a booking at the Cheese Board Collective in Poland for April Fools' Day in the year of our Lord twenty-thirty.,"['Cheese Board Collective || restaurant_name', 'Poland || country', 'april the first, 2030 || timeRange']",BookRestaurant
"I want to book  Cheese Board Collective  in  Poland  for  april the first, 2030 .",Can you help me book the Cheese Board Collective in Poland for April Fool's Day on april first two zero three zero?,"['Cheese Board Collective || restaurant_name', 'Poland || country', 'april the first, 2030 || timeRange']",BookRestaurant
"I want to book  Cheese Board Collective  in  Poland  for  april the first, 2030 .",On april one two zero three zero please book me into Cheese Board collective located within poland,"['Cheese Board Collective || restaurant_name', 'Poland || country', 'april the first, 2030 || timeRange']",BookRestaurant
"I want to book  Cheese Board Collective  in  Poland  for  april the first, 2030 .",'Cheese board collective' is what i would like to reserve a booking on polish area specifically by aprl first twenty thirty,"['Cheese Board Collective || restaurant_name', 'Poland || country', 'april the first, 2030 || timeRange']",BookRestaurant
"I want to book  Cheese Board Collective  in  Poland  for  april the first, 2030 .",'Cheese board kollektive'is my preffered reservation location with time set as first day of april with no nursepatients bookings,"['Cheese Board Collective || restaurant_name', 'Poland || country', 'april the first, 2030 || timeRange']",BookRestaurant
"I want to book  Cheese Board Collective  in  Poland  for  april the first, 2030 .",'Cheesboard kolektion'in poland i want it maganged and confirmed that there will be attendancey arount given date iam provideing,"['Cheese Board Collective || restaurant_name', 'Poland || country', 'april the first, 2030 || timeRange']",BookRestaurant
find me a  restaurant  in  Pembine   Montana,Can you locate a restaurant in Pembine Montana?,"['restaurant || restaurant_type', 'Pembine || city', 'Montana || state']",BookRestaurant
find me a  restaurant  in  Pembine   Montana,Please help me find a restaurant in Pembine Montana.,"['restaurant || restaurant_type', 'Pembine || city', 'Montana || state']",BookRestaurant
find me a  restaurant  in  Pembine   Montana,I need assistance finding a dining establishment in Pembine Montana.,"['restaurant || restaurant_type', 'Pembine || city', 'Montana || state']",BookRestaurant
find me a  restaurant  in  Pembine   Montana,"Could you recommend a restaurant in Pembine, MT?","['restaurant || restaurant_type', 'Pembine || city', 'Montana || state']",BookRestaurant
find me a  restaurant  in  Pembine   Montana,"Inquire about any restaurants available in Pembine, Montana.","['restaurant || restaurant_type', 'Pembine || city', 'Montana || state']",BookRestaurant
find me a  restaurant  in  Pembine   Montana,"Are there any restaurants to be found in the town of Pembine, Montana?","['restaurant || restaurant_type', 'Pembine || city', 'Montana || state']",BookRestaurant
find me a  restaurant  in  Pembine   Montana,"Seeking recommendations for a restaurant within the area of Pembine, MT.","['restaurant || restaurant_type', 'Pembine || city', 'Montana || state']",BookRestaurant
find me a  restaurant  in  Pembine   Montana,"Is there an eatery that you can suggest near Pembine, Montana?","['restaurant || restaurant_type', 'Pembine || city', 'Montana || state']",BookRestaurant
find me a  restaurant  in  Pembine   Montana,"Find me an establishment serving meals around the city of Pembane, MT.","['restaurant || restaurant_type', 'Pembine || city', 'Montana || state']",BookRestaurant
find me a  restaurant  in  Pembine   Montana,I'm looking for a place to eat at Amelia Basin near Livingston.,"['restaurant || restaurant_type', 'Pembine || city', 'Montana || state']",BookRestaurant
Book a reservation for a  pub  serving  burritos,Reserve a table at a pub where you can get burritos.,"['pub || restaurant_type', 'burritos || served_dish']",BookRestaurant
Book a reservation for a  pub  serving  burritos,Make a reservation at a pub that offers burritos.,"['pub || restaurant_type', 'burritos || served_dish']",BookRestaurant
Book a reservation for a  pub  serving  burritos,Book a spot at a pub that serves delicious burritos.,"['pub || restaurant_type', 'burritos || served_dish']",BookRestaurant
Book a reservation for a  pub  serving  burritos,Secure your booking for enjoying burritos at the pub.,"['pub || restaurant_type', 'burritos || served_dish']",BookRestaurant
Book a reservation for a  pub  serving  burritos,Get yourself reserved for having burritos at the local tavern.,"['pub || restaurant_type', 'burritos || served_dish']",BookRestaurant
Book a reservation for a  pub  serving  burritos,Ensure you have a reservation to dine on tasty burritos in the bar.,"['pub || restaurant_type', 'burritos || served_dish']",BookRestaurant
Book a reservation for a  pub  serving  burritos,Make arrangements to dine on flavorful burrito dishes by reserving in advance.,"['pub || restaurant_type', 'burritos || served_dish']",BookRestaurant
Book a reservation for a  pub  serving  burritos,Place your booking for relishing scrumptious burrito varieties served at the chosen pub.,"['pub || restaurant_type', 'burritos || served_dish']",BookRestaurant
Book a reservation for a  pub  serving  burritos,Confirm your reservation for experiencing mouthwatering Burrito options in the designated restaurant or bar.,"['pub || restaurant_type', 'burritos || served_dish']",BookRestaurant
Book a reservation for a  pub  serving  burritos,Arrange ahead to secure your seat and savor delectable Burrito servings provided by this particular establishment.,"['pub || restaurant_type', 'burritos || served_dish']",BookRestaurant
book spot at  top-rated   restaurant,reserve a table at the highly-rated restaurant,"['top-rated || sort', 'restaurant || restaurant_type']",BookRestaurant
book spot at  top-rated   restaurant,secure a spot at the restaurant with excellent reviews,"['top-rated || sort', 'restaurant || restaurant_type']",BookRestaurant
book spot at  top-rated   restaurant,book a table at the top-ranked dining establishment,"['top-rated || sort', 'restaurant || restaurant_type']",BookRestaurant
book spot at  top-rated   restaurant,make a reservation for the acclaimed eatery,"['top-rated || sort', 'restaurant || restaurant_type']",BookRestaurant
book spot at  top-rated   restaurant,reserve your place at the popular restaurant,"['top-rated || sort', 'restaurant || restaurant_type']",BookRestaurant
book spot at  top-rated   restaurant,get a booking for the well-regarded dining spot,"['top-rated || sort', 'restaurant || restaurant_type']",BookRestaurant
book spot at  top-rated   restaurant,snag a reservation at the top-notch eatery',"['top-rated || sort', 'restaurant || restaurant_type']",BookRestaurant
book spot at  top-rated   restaurant,claim your seat at the highly-recommended restaurant',"['top-rated || sort', 'restaurant || restaurant_type']",BookRestaurant
book spot at  top-rated   restaurant,secure your reservation for an exceptional dining experience',"['top-rated || sort', 'restaurant || restaurant_type']",BookRestaurant
book spot at  top-rated   restaurant,book your table in advance to dine at this renowned location',"['top-rated || sort', 'restaurant || restaurant_type']",BookRestaurant
Book me a reservation for  twenty two   faraway  from  our place,Could you please make a reservation for twenty two people at a distant location from our place?,"['twenty two || timeRange', 'faraway || spatial_relation', 'our place || poi']",BookRestaurant
Book me a reservation for  twenty two   faraway  from  our place,Please reserve a table for twenty two individuals at a far-off destination from our residence.,"['twenty two || timeRange', 'faraway || spatial_relation', 'our place || poi']",BookRestaurant
Book me a reservation for  twenty two   faraway  from  our place,"I would like to book a reservation for twenty two guests, but somewhere far away from where we live.","['twenty two || timeRange', 'faraway || spatial_relation', 'our place || poi']",BookRestaurant
Book me a reservation for  twenty two   faraway  from  our place,Can you assist me in reserving accommodation for twenty two people that is located quite far from our current location?,"['twenty two || timeRange', 'faraway || spatial_relation', 'our place || poi']",BookRestaurant
Book me a reservation for  twenty two   faraway  from  our place,Kindly arrange a booking for twenty two at someplace distant and separate it entirely from where we reside.,"['twenty two || timeRange', 'faraway || spatial_relation', 'our place || poi']",BookRestaurant
Book me a reservation for  twenty two   faraway  from  our place,"Is there any possibility of making reservations available right now, but I'd like it to be really distant so. We are talking about moving says around fifteen miles total.","['twenty two || timeRange', 'faraway || spatial_relation', 'our place || poi']",BookRestaurant
Book me a reservation for  twenty two   faraway  from  our place,"You should reserve something that is not near us, which has space enough just only 22 people can comfortably fit. ","['twenty two || timeRange', 'faraway || spatial_relation', 'our place || poi']",BookRestaurant
Book me a reservation for  twenty two   faraway  from  our place,"I want reservations for dinner plans tonight or whenever possible, just make sure they're too far away","['twenty two || timeRange', 'faraway || spatial_relation', 'our place || poi']",BookRestaurant
Book me a reservation for  twenty two   faraway  from  our place,"I need you to find us an ideal spot; the group consists of 22 individuals , please keep the distance in mind with respect to where on planet earth we reside","['twenty two || timeRange', 'faraway || spatial_relation', 'our place || poi']",BookRestaurant
Book me a reservation for  twenty two   faraway  from  our place,Just get me into something that's definitely much farther away. Our amogus loving crew will join as well.,"['twenty two || timeRange', 'faraway || spatial_relation', 'our place || poi']",BookRestaurant
Book me a reservation for  six  for  Crown Burgers  in  Lebanon,Can you reserve a table for six people at Crown Burgers in Lebanon?,"['six || party_size_number', 'Crown Burgers || restaurant_name', 'Lebanon || country']",BookRestaurant
Book me a reservation for  six  for  Crown Burgers  in  Lebanon,I'd like to book a reservation for six at Crown Burgers in Lebanon.,"['six || party_size_number', 'Crown Burgers || restaurant_name', 'Lebanon || country']",BookRestaurant
Book me a reservation for  six  for  Crown Burgers  in  Lebanon,Could you please make a reservation for six at Crown Burgers in Lebanon?,"['six || party_size_number', 'Crown Burgers || restaurant_name', 'Lebanon || country']",BookRestaurant
Book me a reservation for  six  for  Crown Burgers  in  Lebanon,Please reserve a table for me and five others at Crown Burgers in Lebanon.,"['six || party_size_number', 'Crown Burgers || restaurant_name', 'Lebanon || country']",BookRestaurant
Book me a reservation for  six  for  Crown Burgers  in  Lebanon,Can I get a reservation for six people at Crown Burgers in Lebanon?,"['six || party_size_number', 'Crown Burgers || restaurant_name', 'Lebanon || country']",BookRestaurant
Book me a reservation for  six  for  Crown Burgers  in  Lebanon,I want to make a booking for six individuals at Crown Burgers in Lebanon.,"['six || party_size_number', 'Crown Burgers || restaurant_name', 'Lebanon || country']",BookRestaurant
Book me a reservation for  six  for  Crown Burgers  in  Lebanon,Is it possible to book me a table for six guests at Crown burgers in lebanon?,"['six || party_size_number', 'Crown Burgers || restaurant_name', 'Lebanon || country']",BookRestaurant
Book me a reservation for  six  for  Crown Burgers  in  Lebanon,"Kindly secure me the next available seating of 6pax on behalf of crown burgers, Thank you","['six || party_size_number', 'Crown Burgers || restaurant_name', 'Lebanon || country']",BookRestaurant
Book me a reservation for  six  for  Crown Burgers  in  Lebanon,"My party consists of six people, can we make reservations with crown burger, lebanon ","['six || party_size_number', 'Crown Burgers || restaurant_name', 'Lebanon || country']",BookRestaurant
Book me a reservation for  six  for  Crown Burgers  in  Lebanon,"Reserve seating arrangements (table) is requested by my group which consist of 6 paxs , are these facilities provided here?","['six || party_size_number', 'Crown Burgers || restaurant_name', 'Lebanon || country']",BookRestaurant
I want to book a  restaurant   nearby   Carrickfergus  for  February 10th .,I would like to reserve a restaurant close to Carrickfergus on February 10th.,"['restaurant || restaurant_type', 'nearby || spatial_relation', 'Carrickfergus || poi', 'February 10th || timeRange']",BookRestaurant
I want to book a  restaurant   nearby   Carrickfergus  for  February 10th .,Booking a restaurant nearby Carrickfergus for February 10th is what I desire.,"['restaurant || restaurant_type', 'nearby || spatial_relation', 'Carrickfergus || poi', 'February 10th || timeRange']",BookRestaurant
I want to book a  restaurant   nearby   Carrickfergus  for  February 10th .,"On February 10th, my intention is to book a restaurant near Carrickfergus.","['restaurant || restaurant_type', 'nearby || spatial_relation', 'Carrickfergus || poi', 'February 10th || timeRange']",BookRestaurant
I want to book a  restaurant   nearby   Carrickfergus  for  February 10th .,I am looking for a restaurant in close proximity of Carrickfergus that I can book for February 10th.,"['restaurant || restaurant_type', 'nearby || spatial_relation', 'Carrickfergus || poi', 'February 10th || timeRange']",BookRestaurant
I want to book a  restaurant   nearby   Carrickfergus  for  February 10th .,My aim is to make a reservation at a nearby restaurant in Carrickfergus on February 10th...,"['restaurant || restaurant_type', 'nearby || spatial_relation', 'Carrickfergus || poi', 'February 10th || timeRange']",BookRestaurant
I want to book a  restaurant   nearby   Carrickfergus  for  February 10th .,"For the date of February 10th, I want to find and reserve a suitable restaurant near Carrickfergus.","['restaurant || restaurant_type', 'nearby || spatial_relation', 'Carrickfergus || poi', 'February 10th || timeRange']",BookRestaurant
I want to book a  restaurant   nearby   Carrickfergus  for  February 10th .,"To arrange dinner plans on the date of Februrary 10th, my preference is booking one of the restaurants near by in Carrikcergus.","['restaurant || restaurant_type', 'nearby || spatial_relation', 'Carrickfergus || poi', 'February 10th || timeRange']",BookRestaurant
I want to book a  restaurant   nearby   Carrickfergus  for  February 10th .,Let me search for available restaurants around Febraury 10thinCarrcikfernuss and then proceed with booking.,"['restaurant || restaurant_type', 'nearby || spatial_relation', 'Carrickfergus || poi', 'February 10th || timeRange']",BookRestaurant
I want to book a  restaurant   nearby   Carrickfergus  for  February 10th .,"If possible, please help me find and make reservations at an eatery localtoCarrikfernussforthe tenthofFebruary","['restaurant || restaurant_type', 'nearby || spatial_relation', 'Carrickfergus || poi', 'February 10th || timeRange']",BookRestaurant
I want to book a  restaurant   nearby   Carrickfergus  for  February 10th .,"On Febraurybytenth,I would liketobookarestaurantin proximityto Caslichferniss","['restaurant || restaurant_type', 'nearby || spatial_relation', 'Carrickfergus || poi', 'February 10th || timeRange']",BookRestaurant
Book reservation for  my nieces and I  at  Light Horse Tavern,Make a reservation at Light Horse Tavern for me and my nieces.,"['my nieces and I || party_size_description', 'Light Horse Tavern || restaurant_name']",BookRestaurant
Book reservation for  my nieces and I  at  Light Horse Tavern,Reserve a table for myself and my nieces at the Light Horse Tavern.,"['my nieces and I || party_size_description', 'Light Horse Tavern || restaurant_name']",BookRestaurant
Book reservation for  my nieces and I  at  Light Horse Tavern,I need to book a reservation for me and my nieces at the Light Horse Tavern.,"['my nieces and I || party_size_description', 'Light Horse Tavern || restaurant_name']",BookRestaurant
Book reservation for  my nieces and I  at  Light Horse Tavern,Can you help me reserve a spot for myself and my nieces at the Light Horse Tavern?,"['my nieces and I || party_size_description', 'Light Horse Tavern || restaurant_name']",BookRestaurant
Book reservation for  my nieces and I  at  Light Horse Tavern,Could you please make a booking for me and my nieces at the Light Horse Tavern?,"['my nieces and I || party_size_description', 'Light Horse Tavern || restaurant_name']",BookRestaurant
Book reservation for  my nieces and I  at  Light Horse Tavern,I want to reserve seats for myself and my nieces at the Light Horse Tavern.,"['my nieces and I || party_size_description', 'Light Horse Tavern || restaurant_name']",BookRestaurant
Book reservation for  my nieces and I  at  Light Horse Tavern,"Please arrange a reservation for me along with my nieces, thanks!","['my nieces and I || party_size_description', 'Light Horse Tavern || restaurant_name']",BookRestaurant
Book reservation for  my nieces and I  at  Light Horse Tavern,"Let's make reservations at the Light Horse Tavern, including myself and my nieces.","['my nieces and I || party_size_description', 'Light Horse Tavern || restaurant_name']",BookRestaurant
Book reservation for  my nieces and I  at  Light Horse Tavern,Booking needed: myself along with my niece would like to have dinnerat he neightborhoodpub tonight. Can I get your assistance with this matter of mine?.,"['my nieces and I || party_size_description', 'Light Horse Tavern || restaurant_name']",BookRestaurant
Book reservation for  my nieces and I  at  Light Horse Tavern,"I'd love it if we could book reservations together tonight , one would be ---for yours truly- but --also include two other as well. Would appreciate helping us out!. ","['my nieces and I || party_size_description', 'Light Horse Tavern || restaurant_name']",BookRestaurant
I want to book a  restaurant  in  Federated States Of Micronesia   1 hour from now .,I would like to make a reservation at a restaurant in Federated States Of Micronesia in an hour.,"['restaurant || restaurant_type', 'Federated States Of Micronesia || state', '1 hour from now || timeRange']",BookRestaurant
I want to book a  restaurant  in  Federated States Of Micronesia   1 hour from now .,"In one hour, I want to reserve a table at a restaurant in Federated States Of Micronesia.","['restaurant || restaurant_type', 'Federated States Of Micronesia || state', '1 hour from now || timeRange']",BookRestaurant
I want to book a  restaurant  in  Federated States Of Micronesia   1 hour from now .,Booking a restaurant in Federated States Of Micronesia is what I want to do within the next hour.,"['restaurant || restaurant_type', 'Federated States Of Micronesia || state', '1 hour from now || timeRange']",BookRestaurant
I want to book a  restaurant  in  Federated States Of Micronesia   1 hour from now .,I am interested in reserving a restaurant in Federated States Of Micronesia for one hour from now.,"['restaurant || restaurant_type', 'Federated States Of Micronesia || state', '1 hour from now || timeRange']",BookRestaurant
I want to book a  restaurant  in  Federated States Of Micronesia   1 hour from now .,My desire is to book a restaurant that can be reached within an hour from now in Federated States Of Micronesia.,"['restaurant || restaurant_type', 'Federated States Of Micronesia || state', '1 hour from now || timeRange']",BookRestaurant
I want to book a  restaurant  in  Federated States Of Micronesia   1 hour from now .,One of my plans for the next hour is booking and dining at a restaurant located on the islands of Federated States Of Micronesia.,"['restaurant || restaurant_type', 'Federated States Of Micronesia || state', '1 hour from now || timeRange']",BookRestaurant
I want to book a  restaurant  in  Federated States Of Micronesia   1 hour from now .,"I'm looking for available restaurants that can be booked within one hour's time frame, specifically located in Federated States Of Micronesia.","['restaurant || restaurant_type', 'Federated States Of Micronesia || state', '1 hour from now || timeRange']",BookRestaurant
I want to book a  restaurant  in  Federated States Of Micronesia   1 hour from now .,An upcoming task on my agenda involves making reservations at restaurants situated within an hours' distance of federation states of microneasia,"['restaurant || restaurant_type', 'Federated States Of Micronesia || state', '1 hour from now || timeRange']",BookRestaurant
I want to book a  restaurant  in  Federated States Of Micronesia   1 hour from now .,"Within the forthcoming sixty minutes, I aim to secure reservations for dining establishments found inside or near federations states of microneasia","['restaurant || restaurant_type', 'Federated States Of Micronesia || state', '1 hour from now || timeRange']",BookRestaurant
I want to book a  restaurant  in  Federated States Of Micronesia   1 hour from now .,Can you help me find and book restaurants near federations states of microneasia? The reservation should be made exactly after 60 minutes.,"['restaurant || restaurant_type', 'Federated States Of Micronesia || state', '1 hour from now || timeRange']",BookRestaurant
I need a table at  spa   joint,I'm in need of a table at the spa establishment.,"['spa || facility', 'joint || restaurant_type']",BookRestaurant
I need a table at  spa   joint,I require a table reservation at the spa place.,"['spa || facility', 'joint || restaurant_type']",BookRestaurant
I need a table at  spa   joint,Having to get a table at the spa location is necessary for me.,"['spa || facility', 'joint || restaurant_type']",BookRestaurant
I need a table at  spa   joint,It is essential for me to have a table booked at the spa spot.,"['spa || facility', 'joint || restaurant_type']",BookRestaurant
I need a table at  spa   joint,I must secure a seat at the spa venue.,"['spa || facility', 'joint || restaurant_type']",BookRestaurant
I need a table at  spa   joint,A reservation for a table is required by me at the wellness center.,"['spa || facility', 'joint || restaurant_type']",BookRestaurant
I need a table at  spa   joint,My request involves getting seating arrangements done at the day spa facility.,"['spa || facility', 'joint || restaurant_type']",BookRestaurant
I need a table at  spa   joint,"At this moment, what I need is to reserve a table in that health resort establishment over there!","['spa || facility', 'joint || restaurant_type']",BookRestaurant
I need a table at  spa   joint,I am looking to book myself into one of those tables that are available near those hot springs everyone's been talking about lately.,"['spa || facility', 'joint || restaurant_type']",BookRestaurant
I need a table at  spa   joint,It would be great if I could find an open spot in one of those nice spots over by where they do all that relaxation and wellness stuff.,"['spa || facility', 'joint || restaurant_type']",BookRestaurant
I want to book a  bar  for  9  people.,I would like to reserve a bar for a party of nine.,"['bar || restaurant_type', '9 || party_size_number']",BookRestaurant
I want to book a  bar  for  9  people.,My intention is to make a reservation for nine people at the bar.,"['bar || restaurant_type', '9 || party_size_number']",BookRestaurant
I want to book a  bar  for  9  people.,I'm interested in booking a bar specifically for nine individuals.,"['bar || restaurant_type', '9 || party_size_number']",BookRestaurant
I want to book a  bar  for  9  people.,I am looking to reserve a bar where I can accommodate nine people.,"['bar || restaurant_type', '9 || party_size_number']",BookRestaurant
I want to book a  bar  for  9  people.,Is it possible to book a bar that can cater to precisely nine guests?,"['bar || restaurant_type', '9 || party_size_number']",BookRestaurant
I want to book a  bar  for  9  people.,Can I make arrangements for reserving a bar suitable for hosting exactly nine individuals?,"['bar || restaurant_type', '9 || party_size_number']",BookRestaurant
I want to book a  bar  for  9  people.,I wish to secure space at the bar that can handle the needs of precisely nine guests,"['bar || restaurant_type', '9 || party_size_number']",BookRestaurant
I want to book a  bar  for  9  people.,Could you assist me with finding and securing available seating at the necessary capacity of 9 people. ,"['bar || restaurant_type', '9 || party_size_number']",BookRestaurant
I want to book a  bar  for  9  people.,It's my desire or intention is yo ensure there enough seating available in any given format or way on site when we arrive.The amount  we expect today has been allocated; Its multipilically Format as advised,"['bar || restaurant_type', '9 || party_size_number']",BookRestaurant
I want to book a  bar  for  9  people.," By selecting an appropriate establishment, I will be able t book and confirm comfortably sitting room in advance.","['bar || restaurant_type', '9 || party_size_number']",BookRestaurant
Book a reservation for the  best   restaurant   not far  from  VI,Reserve a table at the finest restaurant located close to VI.,"['best || sort', 'restaurant || restaurant_type', 'not far || spatial_relation', 'VI || state']",BookRestaurant
Book a reservation for the  best   restaurant   not far  from  VI,Make a reservation at the top-notch restaurant that is within short distance from VI.,"['best || sort', 'restaurant || restaurant_type', 'not far || spatial_relation', 'VI || state']",BookRestaurant
Book a reservation for the  best   restaurant   not far  from  VI,Book a table for the most excellent eatery near VI.,"['best || sort', 'restaurant || restaurant_type', 'not far || spatial_relation', 'VI || state']",BookRestaurant
Book a reservation for the  best   restaurant   not far  from  VI,Secure a reservation for the best restaurant nearby VI.,"['best || sort', 'restaurant || restaurant_type', 'not far || spatial_relation', 'VI || state']",BookRestaurant
Book a reservation for the  best   restaurant   not far  from  VI,Arrange for a booking at the closest high-quality dining place from VI.,"['best || sort', 'restaurant || restaurant_type', 'not far || spatial_relation', 'VI || state']",BookRestaurant
Book a reservation for the  best   restaurant   not far  from  VI,Reserve seating at one of the finest restaurants just in proximity to VI.,"['best || sort', 'restaurant || restaurant_type', 'not far || spatial_relation', 'VI || state']",BookRestaurant
Book a reservation for the  best   restaurant   not far  from  VI,Get yourself booked into the greatest restaurant not far from VI.,"['best || sort', 'restaurant || restaurant_type', 'not far || spatial_relation', 'VI || state']",BookRestaurant
Book a reservation for the  best   restaurant   not far  from  VI,Make reservations for an exceptional dining experience close to VI.,"['best || sort', 'restaurant || restaurant_type', 'not far || spatial_relation', 'VI || state']",BookRestaurant
Book a reservation for the  best   restaurant   not far  from  VI,Secure your spot at the top-rated eatery nearby Vi.,"['best || sort', 'restaurant || restaurant_type', 'not far || spatial_relation', 'VI || state']",BookRestaurant
Book a reservation for the  best   restaurant   not far  from  VI,Reserve your place in one of Vi's best restaurants.,"['best || sort', 'restaurant || restaurant_type', 'not far || spatial_relation', 'VI || state']",BookRestaurant
Book a  restaurant  reservation  near   OR   next week,Make a reservation for a restaurant near or next week.,"['restaurant || restaurant_type', 'near || spatial_relation', 'OR || state', 'next week || timeRange']",BookRestaurant
Book a  restaurant  reservation  near   OR   next week,Reserve a table at a restaurant nearby in the upcoming week.,"['restaurant || restaurant_type', 'near || spatial_relation', 'OR || state', 'next week || timeRange']",BookRestaurant
Book a  restaurant  reservation  near   OR   next week,Book yourself a spot at a restaurant close to or during the following week.,"['restaurant || restaurant_type', 'near || spatial_relation', 'OR || state', 'next week || timeRange']",BookRestaurant
Book a  restaurant  reservation  near   OR   next week,Secure your booking for a restaurant that is either near or in the coming week.,"['restaurant || restaurant_type', 'near || spatial_relation', 'OR || state', 'next week || timeRange']",BookRestaurant
Book a  restaurant  reservation  near   OR   next week,Arrange for dinner reservations at an eatery located nearby sometime next week.,"['restaurant || restaurant_type', 'near || spatial_relation', 'OR || state', 'next week || timeRange']",BookRestaurant
Book a  restaurant  reservation  near   OR   next week,Schedule your dining experience by reserving a table either close to or during next week.,"['restaurant || restaurant_type', 'near || spatial_relation', 'OR || state', 'next week || timeRange']",BookRestaurant
Book a  restaurant  reservation  near   OR   next week,Get yourself seated at a nearby restaurant by making reservations either within this week's end or starting from the beginning of next.,"['restaurant || restaurant_type', 'near || spatial_relation', 'OR || state', 'next week || timeRange']",BookRestaurant
Book a  restaurant  reservation  near   OR   next week,Make arrangements for having dinner at one of the restaurants situated close-by anytime between now and next weekend.,"['restaurant || restaurant_type', 'near || spatial_relation', 'OR || state', 'next week || timeRange']",BookRestaurant
Book a  restaurant  reservation  near   OR   next week,Place an order for reserving seating accommodations similar to what you will need when we reach another calendar. ,"['restaurant || restaurant_type', 'near || spatial_relation', 'OR || state', 'next week || timeRange']",BookRestaurant
Book a  restaurant  reservation  near   OR   next week,Organize your plans regarding eating out by securing bookings around about this time.,"['restaurant || restaurant_type', 'near || spatial_relation', 'OR || state', 'next week || timeRange']",BookRestaurant
Book me a  lunch  at  Boreas  for a party of  8,Reserve a lunch for me at Boreas for a group of 8.,"['lunch || timeRange', 'Boreas || restaurant_name', '8 || party_size_number']",BookRestaurant
Book me a  lunch  at  Boreas  for a party of  8,Make a lunch reservation at Boreas for 8 people.,"['lunch || timeRange', 'Boreas || restaurant_name', '8 || party_size_number']",BookRestaurant
Book me a  lunch  at  Boreas  for a party of  8,Can you schedule a lunch for me at Boreas with seating for 8?,"['lunch || timeRange', 'Boreas || restaurant_name', '8 || party_size_number']",BookRestaurant
Book me a  lunch  at  Boreas  for a party of  8,I need to book a table for 8 people at Boreas restaurant during lunchtime.,"['lunch || timeRange', 'Boreas || restaurant_name', '8 || party_size_number']",BookRestaurant
Book me a  lunch  at  Boreas  for a party of  8,"Arrange an eatery reservation at Boreas, party size being 8 guests.","['lunch || timeRange', 'Boreas || restaurant_name', '8 || party_size_number']",BookRestaurant
Book me a  lunch  at  Boreas  for a party of  8,Could you help me get reservations for a party of 8 to have lunch at Boreas?,"['lunch || timeRange', 'Boreas || restaurant_name', '8 || party_size_number']",BookRestaurant
