utterance,paraphrase,list_of_slots,intent
"I want to book a  restaurant  in  New Mexico  for  kenya, lilia and ingrid .","I wants to book a diner in New Mexican for Kenya, Lily and Ingrid .","['restaurant || restaurant_type', 'New Mexico || state', 'kenya, lilia and ingrid || party_size_description']",BookRestaurant
"I want to book a  restaurant  in  New Mexico  for  kenya, lilia and ingrid .","I wants to book up a diner in New México for Kenya, Lily and Ingrid .","['restaurant || restaurant_type', 'New Mexico || state', 'kenya, lilia and ingrid || party_size_description']",BookRestaurant
"I want to book a  restaurant  in  New Mexico  for  kenya, lilia and ingrid .","I wants to book a diner in New México for Kenya, Lily and Ingrid .","['restaurant || restaurant_type', 'New Mexico || state', 'kenya, lilia and ingrid || party_size_description']",BookRestaurant
I want to book a  pastelaria   cafe  in  Alabama  for  me and my great grandfather .,I wants to book out a pastelaria café in Alabama for myself and my great-grandfather.,"['pastelaria || cuisine', 'cafe || restaurant_type', 'Alabama || state', 'me and my great grandfather || party_size_description']",BookRestaurant
I want to book a  pastelaria   cafe  in  Alabama  for  me and my great grandfather .,I wants to book up a pastelaria café in Alabama for myself and my great-grandfather.,"['pastelaria || cuisine', 'cafe || restaurant_type', 'Alabama || state', 'me and my great grandfather || party_size_description']",BookRestaurant
I want to book a  pastelaria   cafe  in  Alabama  for  me and my great grandfather .,I wants to book up a pastelaria café in Alabama for myself and for my great-grandfather.,"['pastelaria || cuisine', 'cafe || restaurant_type', 'Alabama || state', 'me and my great grandfather || party_size_description']",BookRestaurant
I want to book a  pastelaria   cafe  in  Alabama  for  me and my great grandfather .,I wants to book out a pastelaria café in Alabama for myself and my great-grandfather .,"['pastelaria || cuisine', 'cafe || restaurant_type', 'Alabama || state', 'me and my great grandfather || party_size_description']",BookRestaurant
I want to book a  pastelaria   cafe  in  Alabama  for  me and my great grandfather .,I wants to book up a pastelaria café in Alabama for myself and my great-grandfather .,"['pastelaria || cuisine', 'cafe || restaurant_type', 'Alabama || state', 'me and my great grandfather || party_size_description']",BookRestaurant
Book a  restaurant  reservation for  my gf and I   within walking distance  of  sondra's university,Buy a restaurant booking for mine and me within walking range of sondra's university,"['restaurant || restaurant_type', 'my gf and I || party_size_description', 'within walking distance || spatial_relation', ""sondra's university || poi""]",BookRestaurant
Book a  restaurant  reservation for  my gf and I   within walking distance  of  sondra's university,Buy a restaurant booking for mine and me within walking range of Sondra's university,"['restaurant || restaurant_type', 'my gf and I || party_size_description', 'within walking distance || spatial_relation', ""sondra's university || poi""]",BookRestaurant
Book a  restaurant  reservation for  my gf and I   within walking distance  of  sondra's university,Buy a restaurant booking for my f and me within walking space of sondra's university,"['restaurant || restaurant_type', 'my gf and I || party_size_description', 'within walking distance || spatial_relation', ""sondra's university || poi""]",BookRestaurant
Book a  restaurant  reservation for  my gf and I   within walking distance  of  sondra's university,Buy a restaurant booking for my f and me within walking range of Sondra's university,"['restaurant || restaurant_type', 'my gf and I || party_size_description', 'within walking distance || spatial_relation', ""sondra's university || poi""]",BookRestaurant
Book a  restaurant  reservation for  my gf and I   within walking distance  of  sondra's university,Buy a restaurant booking for my f and me within walking range of sondra's university,"['restaurant || restaurant_type', 'my gf and I || party_size_description', 'within walking distance || spatial_relation', ""sondra's university || poi""]",BookRestaurant
I want to book a  highly rated   tea house  in  Westmoreland City  for  9  people.,I want the booking of a high-rated teahouse in Westmoreland City for nine people,"['highly rated || sort', 'tea house || restaurant_type', 'Westmoreland City || city', '9 || party_size_number']",BookRestaurant
I want to book a  highly rated   tea house  in  Westmoreland City  for  9  people.,"I want the booking of a high-rated teahouse in Westmoreland City for nine people.""","['highly rated || sort', 'tea house || restaurant_type', 'Westmoreland City || city', '9 || party_size_number']",BookRestaurant
I want to book a  highly rated   tea house  in  Westmoreland City  for  9  people.,I want the booking of a high-rated tea-house in Westmoreland City for 9.,"['highly rated || sort', 'tea house || restaurant_type', 'Westmoreland City || city', '9 || party_size_number']",BookRestaurant
I want to book a  highly rated   tea house  in  Westmoreland City  for  9  people.,I want the booking of a high-rated teahouse in Westmoreland City for 9.,"['highly rated || sort', 'tea house || restaurant_type', 'Westmoreland City || city', '9 || party_size_number']",BookRestaurant
I want to book a  highly rated   tea house  in  Westmoreland City  for  9  people.,I want the booking of a high-rated teahouse in Westmoreland City for nine people.,"['highly rated || sort', 'tea house || restaurant_type', 'Westmoreland City || city', '9 || party_size_number']",BookRestaurant
Book me a reservation for  eight  for the  top-rated   bakery   eleven hours from now  in  Mango,Buy me a booking for 8 for top-rated bakery 11 hours from now at Mango,"['eight || party_size_number', 'top-rated || sort', 'bakery || restaurant_type', 'eleven hours from now || timeRange', 'Mango || city']",BookRestaurant
Book me a reservation for  eight  for the  top-rated   bakery   eleven hours from now  in  Mango,Buy me a booking for 8 for top-rated bakery 11 hours away in Mango.,"['eight || party_size_number', 'top-rated || sort', 'bakery || restaurant_type', 'eleven hours from now || timeRange', 'Mango || city']",BookRestaurant
Book me a reservation for  eight  for the  top-rated   bakery   eleven hours from now  in  Mango,Buy me a booking for 8 for top-rated bakery 11 hours from here in Mango,"['eight || party_size_number', 'top-rated || sort', 'bakery || restaurant_type', 'eleven hours from now || timeRange', 'Mango || city']",BookRestaurant
Book me a reservation for  eight  for the  top-rated   bakery   eleven hours from now  in  Mango,Buy me a booking for 8 for top-rated bakery 11 hours from today in Mango,"['eight || party_size_number', 'top-rated || sort', 'bakery || restaurant_type', 'eleven hours from now || timeRange', 'Mango || city']",BookRestaurant
Book me a reservation for  eight  for the  top-rated   bakery   eleven hours from now  in  Mango,Buy me a booking for 8 for top-rated bakery 11 hours away in Mango,"['eight || party_size_number', 'top-rated || sort', 'bakery || restaurant_type', 'eleven hours from now || timeRange', 'Mango || city']",BookRestaurant
"I need a place that serves  smelt  for a party of  4 , preferably a  taverna","I needed a place to serve melt for the party of 4, preferably a tavern.","['smelt || served_dish', '4 || party_size_number', 'taverna || restaurant_type']",BookRestaurant
"I need a place that serves  smelt  for a party of  4 , preferably a  taverna","I needed a place to serve melt for the party of 4, preferably a tavern","['smelt || served_dish', '4 || party_size_number', 'taverna || restaurant_type']",BookRestaurant
"I need a place that serves  smelt  for a party of  4 , preferably a  taverna","I needed a place to serve melt for the party of four, preferably a tavern","['smelt || served_dish', '4 || party_size_number', 'taverna || restaurant_type']",BookRestaurant
"I need a place that serves  smelt  for a party of  4 , preferably a  taverna","I needed a place to serve melt for a party from 4 , preferably a tavern","['smelt || served_dish', '4 || party_size_number', 'taverna || restaurant_type']",BookRestaurant
"I need a place that serves  smelt  for a party of  4 , preferably a  taverna","I needed a place to serve melt for a party by 4 , preferably a tavern","['smelt || served_dish', '4 || party_size_number', 'taverna || restaurant_type']",BookRestaurant
Need a table for a party of  six  at the  RingSide Steakhouse  in the state of  Nevada,Need a mesa for a six party at RingSide Steakhouse in Nevada,"['six || party_size_number', 'RingSide Steakhouse || restaurant_name', 'Nevada || state']",BookRestaurant
Need a table for a party of  six  at the  RingSide Steakhouse  in the state of  Nevada,Need a mesa for a six party at Ringside Steakhouse in Nevada,"['six || party_size_number', 'RingSide Steakhouse || restaurant_name', 'Nevada || state']",BookRestaurant
Need a table for a party of  six  at the  RingSide Steakhouse  in the state of  Nevada,Need a mesa for a six-person party at Ringside Steakhouse in Nevada,"['six || party_size_number', 'RingSide Steakhouse || restaurant_name', 'Nevada || state']",BookRestaurant
Need a table for a party of  six  at the  RingSide Steakhouse  in the state of  Nevada,Needing a Table for a Six Party at RingSide Steakhouse in Nevada,"['six || party_size_number', 'RingSide Steakhouse || restaurant_name', 'Nevada || state']",BookRestaurant
Need a table for a party of  six  at the  RingSide Steakhouse  in the state of  Nevada,Needing a Table for a Six Party at Ringside Steakhouse in Nevada,"['six || party_size_number', 'RingSide Steakhouse || restaurant_name', 'Nevada || state']",BookRestaurant
"book a table in  Montenegro  for  alissa, cornelia williams and katrina  at  osteria","booking a desk in Montenegro, for alisa, cornelia wiliams and katrina","['Montenegro || country', 'alissa, cornelia williams and katrina || party_size_description', 'osteria || restaurant_type']",BookRestaurant
"book a table in  Montenegro  for  alissa, cornelia williams and katrina  at  osteria","booking a desk in Montenegro, for alisa, cornelia wiliams and katrina.","['Montenegro || country', 'alissa, cornelia williams and katrina || party_size_description', 'osteria || restaurant_type']",BookRestaurant
"book a table in  Montenegro  for  alissa, cornelia williams and katrina  at  osteria","booking a desk in Montenegro, for alisa, cornelia wiliams and katrina in an osteria","['Montenegro || country', 'alissa, cornelia williams and katrina || party_size_description', 'osteria || restaurant_type']",BookRestaurant
"book a table in  Montenegro  for  alissa, cornelia williams and katrina  at  osteria","booking a desk in Montenegro, for alisa, cornelia wiliams and katrina in osteria","['Montenegro || country', 'alissa, cornelia williams and katrina || party_size_description', 'osteria || restaurant_type']",BookRestaurant
"book a table in  Montenegro  for  alissa, cornelia williams and katrina  at  osteria","booking a desk in Montenegro, for alisa, cornelia wiliams and katrina in the osteria","['Montenegro || country', 'alissa, cornelia williams and katrina || party_size_description', 'osteria || restaurant_type']",BookRestaurant
I want to book a  russian   bar  for  seven  people in  MN   21 hours from now .,I want to reserve a Russian bar for 7 people in MN in 21 hours.,"['russian || cuisine', 'bar || restaurant_type', 'seven || party_size_number', 'MN || state', '21 hours from now || timeRange']",BookRestaurant
I want to book a  russian   bar  for  seven  people in  MN   21 hours from now .,I wants to book one Russian bar for 7 people in the MN in 21 hours.,"['russian || cuisine', 'bar || restaurant_type', 'seven || party_size_number', 'MN || state', '21 hours from now || timeRange']",BookRestaurant
I want to book a  russian   bar  for  seven  people in  MN   21 hours from now .,I want to reserve a Russian bar for 7 people in the MN in 21 hours.,"['russian || cuisine', 'bar || restaurant_type', 'seven || party_size_number', 'MN || state', '21 hours from now || timeRange']",BookRestaurant
I want to book a  russian   bar  for  seven  people in  MN   21 hours from now .,I want to reserve a Russian bar for 7 people in MN in 21 hours now .,"['russian || cuisine', 'bar || restaurant_type', 'seven || party_size_number', 'MN || state', '21 hours from now || timeRange']",BookRestaurant
I want to book a  russian   bar  for  seven  people in  MN   21 hours from now .,I want to reserve a Russian bar for 7 people in the MN in 21 hours now .,"['russian || cuisine', 'bar || restaurant_type', 'seven || party_size_number', 'MN || state', '21 hours from now || timeRange']",BookRestaurant
"I want to book a  highly rated   restaurant  for  sue, madeline and I   in eight years  .","I want the booking of a high-rated restaurant for lawsuit, madeline and myself in eight months.","['highly rated || sort', 'restaurant || restaurant_type', 'sue, madeline and I || party_size_description', 'in eight years || timeRange']",BookRestaurant
"I want to book a  highly rated   restaurant  for  sue, madeline and I   in eight years  .","I want the booking of a high-rated restaurant for lawsuit, madeline and myself in eight-year.","['highly rated || sort', 'restaurant || restaurant_type', 'sue, madeline and I || party_size_description', 'in eight years || timeRange']",BookRestaurant
"I want to book a  highly rated   restaurant  for  sue, madeline and I   in eight years  .","I want the booking of a high-rated restaurant for lawsuit, madeline and myself in eight years.","['highly rated || sort', 'restaurant || restaurant_type', 'sue, madeline and I || party_size_description', 'in eight years || timeRange']",BookRestaurant
"I want to book a  highly rated   restaurant  for  sue, madeline and I   in eight years  .","I want the booking of a high-rated restaurant for lawsuit, madeline and myself in eight.","['highly rated || sort', 'restaurant || restaurant_type', 'sue, madeline and I || party_size_description', 'in eight years || timeRange']",BookRestaurant
"I want to book a  highly rated   restaurant  for  sue, madeline and I   in eight years  .","I want the booking of a high-rated restaurant for lawsuit, madeline and myself in eight months .","['highly rated || sort', 'restaurant || restaurant_type', 'sue, madeline and I || party_size_description', 'in eight years || timeRange']",BookRestaurant
Book spot for  three  at  Maid-Rite Sandwich Shop  in  Antigua and Barbuda,"Book spot for 3 at Maite-Rite Sandwich Shop, Antigua & Barbuda.","['three || party_size_number', 'Maid-Rite Sandwich Shop || restaurant_name', 'Antigua and Barbuda || country']",BookRestaurant
Book spot for  three  at  Maid-Rite Sandwich Shop  in  Antigua and Barbuda,"Book spot for 3 at Maite-Rite Sandwich Shop, Antigua and Barbuda.","['three || party_size_number', 'Maid-Rite Sandwich Shop || restaurant_name', 'Antigua and Barbuda || country']",BookRestaurant
Book spot for  three  at  Maid-Rite Sandwich Shop  in  Antigua and Barbuda,"Book spot for 3 at Maite-Rite Sandwich Shop, Antigua & Barbuda","['three || party_size_number', 'Maid-Rite Sandwich Shop || restaurant_name', 'Antigua and Barbuda || country']",BookRestaurant
Book spot for  three  at  Maid-Rite Sandwich Shop  in  Antigua and Barbuda,"Book spot for 3 at Maite-Rite Sandwich Shop, Antigua and Barbuda","['three || party_size_number', 'Maid-Rite Sandwich Shop || restaurant_name', 'Antigua and Barbuda || country']",BookRestaurant
Book spot for  three  at  Maid-Rite Sandwich Shop  in  Antigua and Barbuda,"Book spots for three in Maite-Rite Sandwich Shop, Antigua and Barbuda","['three || party_size_number', 'Maid-Rite Sandwich Shop || restaurant_name', 'Antigua and Barbuda || country']",BookRestaurant
Need a table for  the day after tomorrow  in  Clarenceville  at the  Black Rapids Roadhouse,Seeking a table tomorrow after in Clarenceville at Black Rapids Roadhouse.,"['the day after tomorrow || timeRange', 'Clarenceville || city', 'Black Rapids Roadhouse || restaurant_name']",BookRestaurant
Need a table for  the day after tomorrow  in  Clarenceville  at the  Black Rapids Roadhouse,"Seeking a table tomorrow after in Clarenceville, at Black Rapids Roadhouse","['the day after tomorrow || timeRange', 'Clarenceville || city', 'Black Rapids Roadhouse || restaurant_name']",BookRestaurant
Need a table for  the day after tomorrow  in  Clarenceville  at the  Black Rapids Roadhouse,We need a table tomorrow after in Clarenceville at Black Rapids Roadhouse,"['the day after tomorrow || timeRange', 'Clarenceville || city', 'Black Rapids Roadhouse || restaurant_name']",BookRestaurant
Need a table for  the day after tomorrow  in  Clarenceville  at the  Black Rapids Roadhouse,Seeking a table tomorrow after in Clarenceville on Black Rapids Roadhouse,"['the day after tomorrow || timeRange', 'Clarenceville || city', 'Black Rapids Roadhouse || restaurant_name']",BookRestaurant
Need a table for  the day after tomorrow  in  Clarenceville  at the  Black Rapids Roadhouse,Seeking a table tomorrow after in Clarenceville at Black Rapids Roadhouse,"['the day after tomorrow || timeRange', 'Clarenceville || city', 'Black Rapids Roadhouse || restaurant_name']",BookRestaurant
I want to book a  indonesian   brasserie   far  from  Savoonga  on  february eleventh .,I wanted to book an Indonesian brasserie away from Savonga on February 11 .,"['indonesian || cuisine', 'brasserie || restaurant_type', 'far || spatial_relation', 'Savoonga || city', 'february eleventh || timeRange']",BookRestaurant
I want to book a  indonesian   brasserie   far  from  Savoonga  on  february eleventh .,I wants to book an Indonesian brasserie away from Savoonga for February 11th .,"['indonesian || cuisine', 'brasserie || restaurant_type', 'far || spatial_relation', 'Savoonga || city', 'february eleventh || timeRange']",BookRestaurant
I want to book a  indonesian   brasserie   far  from  Savoonga  on  february eleventh .,I wanted to book an Indonesian brasserie away from Savonga on the 11th of February.,"['indonesian || cuisine', 'brasserie || restaurant_type', 'far || spatial_relation', 'Savoonga || city', 'february eleventh || timeRange']",BookRestaurant
I want to book a  indonesian   brasserie   far  from  Savoonga  on  february eleventh .,I wanted to book an Indonesian brasserie away from Savonga on February 11th .,"['indonesian || cuisine', 'brasserie || restaurant_type', 'far || spatial_relation', 'Savoonga || city', 'february eleventh || timeRange']",BookRestaurant
I want to book a  indonesian   brasserie   far  from  Savoonga  on  february eleventh .,I wanted to book an Indonesian brasserie away from Savonga on the 11th of February .,"['indonesian || cuisine', 'brasserie || restaurant_type', 'far || spatial_relation', 'Savoonga || city', 'february eleventh || timeRange']",BookRestaurant
"book a table at  The Crab Cooker  for  now  for  angelina, melva cooper and gwen","Book a table in The Crab Koker for the time being for Angelina, Melva Koker and Gwen","['The Crab Cooker || restaurant_name', 'now || timeRange', 'angelina, melva cooper and gwen || party_size_description']",BookRestaurant
"book a table at  The Crab Cooker  for  now  for  angelina, melva cooper and gwen","Book a table in The Crab Koker for the time being for Angelina, Melva Kuper and Gwen","['The Crab Cooker || restaurant_name', 'now || timeRange', 'angelina, melva cooper and gwen || party_size_description']",BookRestaurant
"book a table at  The Crab Cooker  for  now  for  angelina, melva cooper and gwen","Book a table in The Crab Koker for the time being for Angelina, Melva Cooker and Gwen.","['The Crab Cooker || restaurant_name', 'now || timeRange', 'angelina, melva cooper and gwen || party_size_description']",BookRestaurant
"book a table at  The Crab Cooker  for  now  for  angelina, melva cooper and gwen","Book a table in The Crab Koker for the time being for Angelina, Melva Koker and Gwen.","['The Crab Cooker || restaurant_name', 'now || timeRange', 'angelina, melva cooper and gwen || party_size_description']",BookRestaurant
"book a table at  The Crab Cooker  for  now  for  angelina, melva cooper and gwen","Book a table in The Crab Koker for the time being for Angelina, Melva Kuper and Gwen.","['The Crab Cooker || restaurant_name', 'now || timeRange', 'angelina, melva cooper and gwen || party_size_description']",BookRestaurant
book a table at a  restaurant  for  six  people in a  nearby   caribbean  cafe in  Waiteville,booking a table in a restaurant with six people at a neighboring Caribbean café in Waiteville.,"['restaurant || restaurant_type', 'six || party_size_number', 'nearby || spatial_relation', 'caribbean || cuisine', 'Waiteville || city']",BookRestaurant
book a table at a  restaurant  for  six  people in a  nearby   caribbean  cafe in  Waiteville,booking a table in a restaurant with six people at a neighboring Caribbean cafe in Waiteville,"['restaurant || restaurant_type', 'six || party_size_number', 'nearby || spatial_relation', 'caribbean || cuisine', 'Waiteville || city']",BookRestaurant
book a table at a  restaurant  for  six  people in a  nearby   caribbean  cafe in  Waiteville,booking a table in a restaurant with six people at a nearby Caribbean cafe in Waiteville,"['restaurant || restaurant_type', 'six || party_size_number', 'nearby || spatial_relation', 'caribbean || cuisine', 'Waiteville || city']",BookRestaurant
book a table at a  restaurant  for  six  people in a  nearby   caribbean  cafe in  Waiteville,booking a table in a restaurant with six people at a neighboring Caribbean café in Waiteville,"['restaurant || restaurant_type', 'six || party_size_number', 'nearby || spatial_relation', 'caribbean || cuisine', 'Waiteville || city']",BookRestaurant
book a table at a  restaurant  for  six  people in a  nearby   caribbean  cafe in  Waiteville,booking a table in a restaurant to six people at a nearby Caribbean cafe in Waiteville,"['restaurant || restaurant_type', 'six || party_size_number', 'nearby || spatial_relation', 'caribbean || cuisine', 'Waiteville || city']",BookRestaurant
"book spot for  darlene, lauren gray and sasha  in  Oregon  that serves  brasserie","Book spot for donlene, lauren grey and sasha from Oregon serving brasserie.","['darlene, lauren gray and sasha || party_size_description', 'Oregon || state', 'brasserie || restaurant_type']",BookRestaurant
"book spot for  darlene, lauren gray and sasha  in  Oregon  that serves  brasserie","Book spot for the darlene, lauren grey and sasha brewery in Oregon","['darlene, lauren gray and sasha || party_size_description', 'Oregon || state', 'brasserie || restaurant_type']",BookRestaurant
"book spot for  darlene, lauren gray and sasha  in  Oregon  that serves  brasserie","Book spot for the darlene, lauren grey and sasha of Oregon serving brasserie","['darlene, lauren gray and sasha || party_size_description', 'Oregon || state', 'brasserie || restaurant_type']",BookRestaurant
"book spot for  darlene, lauren gray and sasha  in  Oregon  that serves  brasserie","Book spot for the darlene, lauren grey and sasha from Oregon serving brasserie","['darlene, lauren gray and sasha || party_size_description', 'Oregon || state', 'brasserie || restaurant_type']",BookRestaurant
"book spot for  darlene, lauren gray and sasha  in  Oregon  that serves  brasserie","Book spot for donlene, lauren grey and sasha from Oregon serving brasserie","['darlene, lauren gray and sasha || party_size_description', 'Oregon || state', 'brasserie || restaurant_type']",BookRestaurant
Book a reservation for  arlene stewart and I  at  The Laundromat Cafe  in  South Dakota,"Booking a reservation for harlen steward and me at ""The Laundromat Cafe""","['arlene stewart and I || party_size_description', 'The Laundromat Cafe || restaurant_name', 'South Dakota || state']",BookRestaurant
Book a reservation for  arlene stewart and I  at  The Laundromat Cafe  in  South Dakota,"Booking a reservation for harlen steward and me at ""The Laundromat Cafe"" of South Dakota","['arlene stewart and I || party_size_description', 'The Laundromat Cafe || restaurant_name', 'South Dakota || state']",BookRestaurant
Book a reservation for  arlene stewart and I  at  The Laundromat Cafe  in  South Dakota,"Booking a reservation for harlen steward and me at ""The Laundromat Cafe"" in Southeast Dakota","['arlene stewart and I || party_size_description', 'The Laundromat Cafe || restaurant_name', 'South Dakota || state']",BookRestaurant
Book a reservation for  arlene stewart and I  at  The Laundromat Cafe  in  South Dakota,"Booking a reservation for harlen steward and me at ""The Laundromat Cafe"" in Southern Dakota","['arlene stewart and I || party_size_description', 'The Laundromat Cafe || restaurant_name', 'South Dakota || state']",BookRestaurant
Book a reservation for  arlene stewart and I  at  The Laundromat Cafe  in  South Dakota,"Booking a reservation for harlen steward and me at ""The Laundromat Cafe"" in South Dakota","['arlene stewart and I || party_size_description', 'The Laundromat Cafe || restaurant_name', 'South Dakota || state']",BookRestaurant
"I want to book a restaurantin  Perrytown   Missouri  for  candice, jeannie and nichole .","I wants to book a Perrytown Missouri restaurant for candy, jeannie, and nickel.","['Perrytown || city', 'Missouri || state', 'candice, jeannie and nichole || party_size_description']",BookRestaurant
"I want to book a restaurantin  Perrytown   Missouri  for  candice, jeannie and nichole .","I want to reserve a Perrytown Missouri restaurant for candy, jeannie and nickel .","['Perrytown || city', 'Missouri || state', 'candice, jeannie and nichole || party_size_description']",BookRestaurant
"I want to book a restaurantin  Perrytown   Missouri  for  candice, jeannie and nichole .","I wants to book a Perrytown Missouri restaurant for candy, jeannie and nickel .","['Perrytown || city', 'Missouri || state', 'candice, jeannie and nichole || party_size_description']",BookRestaurant
"I want to book a restaurantin  Perrytown   Missouri  for  candice, jeannie and nichole .","I want to reserve a Perrytown Missouri restaurant for candy, jeannies and nickel .","['Perrytown || city', 'Missouri || state', 'candice, jeannie and nichole || party_size_description']",BookRestaurant
"I want to book a restaurantin  Perrytown   Missouri  for  candice, jeannie and nichole .","I wants to book a Perrytown Missouri restaurant for candy, jeannie, and nickel .","['Perrytown || city', 'Missouri || state', 'candice, jeannie and nichole || party_size_description']",BookRestaurant
I want to book a  highly rated   oyster bar  for  this week   close  by in  FL .,I would like to book one highly rated ostrich bar this week near FL.,"['highly rated || sort', 'oyster bar || restaurant_type', 'this week || timeRange', 'close || spatial_relation', 'FL || state']",BookRestaurant
I want to book a  highly rated   oyster bar  for  this week   close  by in  FL .,I would like to book one highly rated ostrich bar this week nearby in FL.,"['highly rated || sort', 'oyster bar || restaurant_type', 'this week || timeRange', 'close || spatial_relation', 'FL || state']",BookRestaurant
I want to book a  highly rated   oyster bar  for  this week   close  by in  FL .,I would like to book one highly rated ostrich bar this week near FL .,"['highly rated || sort', 'oyster bar || restaurant_type', 'this week || timeRange', 'close || spatial_relation', 'FL || state']",BookRestaurant
I want to book a  highly rated   oyster bar  for  this week   close  by in  FL .,I would like to book one highly rated ostrich bar this week in nearby FL .,"['highly rated || sort', 'oyster bar || restaurant_type', 'this week || timeRange', 'close || spatial_relation', 'FL || state']",BookRestaurant
I want to book a  highly rated   oyster bar  for  this week   close  by in  FL .,I would like to book one highly rated ostrich bar this week nearby in FL .,"['highly rated || sort', 'oyster bar || restaurant_type', 'this week || timeRange', 'close || spatial_relation', 'FL || state']",BookRestaurant
"I want to book a  restaurant  for  me, carissa and lynn ramirez  in  Colorado .","I wants to book a diner for myself, carissa and flax ramires in Colorado.","['restaurant || restaurant_type', 'me, carissa and lynn ramirez || party_size_description', 'Colorado || state']",BookRestaurant
"I want to book a  restaurant  for  me, carissa and lynn ramirez  in  Colorado .","I wants to book a diner for myself, carissa and linn ramirez in Colorado.","['restaurant || restaurant_type', 'me, carissa and lynn ramirez || party_size_description', 'Colorado || state']",BookRestaurant
"I want to book a  restaurant  for  me, carissa and lynn ramirez  in  Colorado .","I wants to book one restaurant for myself, carissa and flax ramires in Colorado.","['restaurant || restaurant_type', 'me, carissa and lynn ramirez || party_size_description', 'Colorado || state']",BookRestaurant
"I want to book a  restaurant  for  me, carissa and lynn ramirez  in  Colorado .","I wants to book one restaurant for myself, carissa and linn ramirez in Colorado.","['restaurant || restaurant_type', 'me, carissa and lynn ramirez || party_size_description', 'Colorado || state']",BookRestaurant
"I want to book a  restaurant  for  me, carissa and lynn ramirez  in  Colorado .","I wants to book one restaurant for myself, carissa and flax Ramirez in Colorado.","['restaurant || restaurant_type', 'me, carissa and lynn ramirez || party_size_description', 'Colorado || state']",BookRestaurant
I want to book a  restaurant   close  by  my girlfriend's work location  on  11/22/2038 .,"I want the booking of a restaurant near my girlfriend's place of work on February 11, 2038.","['restaurant || restaurant_type', 'close || spatial_relation', ""my girlfriend's work location || poi"", '11/22/2038 || timeRange']",BookRestaurant
I want to book a  restaurant   close  by  my girlfriend's work location  on  11/22/2038 .,"I want the booking of a restaurant near my girlfriend's place of work on December 11, 2038.","['restaurant || restaurant_type', 'close || spatial_relation', ""my girlfriend's work location || poi"", '11/22/2038 || timeRange']",BookRestaurant
I want to book a  restaurant   close  by  my girlfriend's work location  on  11/22/2038 .,"I want the booking of a restaurant near my girlfriend's place of work on December 11, 2038 .","['restaurant || restaurant_type', 'close || spatial_relation', ""my girlfriend's work location || poi"", '11/22/2038 || timeRange']",BookRestaurant
I want to book a  restaurant   close  by  my girlfriend's work location  on  11/22/2038 .,"I want the booking of a restaurant near my girlfriend's place of work on February 11, 2038 .","['restaurant || restaurant_type', 'close || spatial_relation', ""my girlfriend's work location || poi"", '11/22/2038 || timeRange']",BookRestaurant
I want to book a  restaurant   close  by  my girlfriend's work location  on  11/22/2038 .,I want the booking of a restaurant near my girlfriend's place of work on February 11/2038 .,"['restaurant || restaurant_type', 'close || spatial_relation', ""my girlfriend's work location || poi"", '11/22/2038 || timeRange']",BookRestaurant
I want to book a  restaurant   distant  from  lynette's position  for  julia and rosanna .,I wants to book out a restaurant far away from the Lynette's position for Julia and rosanna.,"['restaurant || restaurant_type', 'distant || spatial_relation', ""lynette's position || poi"", 'julia and rosanna || party_size_description']",BookRestaurant
I want to book a  restaurant   distant  from  lynette's position  for  julia and rosanna .,I wants to book out a restaurant away from the Lynette's position for Julia and rosanna.,"['restaurant || restaurant_type', 'distant || spatial_relation', ""lynette's position || poi"", 'julia and rosanna || party_size_description']",BookRestaurant
I want to book a  restaurant   distant  from  lynette's position  for  julia and rosanna .,I wants to book one restaurant away from the Lynette's position for Julia and rosanna.,"['restaurant || restaurant_type', 'distant || spatial_relation', ""lynette's position || poi"", 'julia and rosanna || party_size_description']",BookRestaurant
I want to book a  restaurant   distant  from  lynette's position  for  julia and rosanna .,I wants to book out a restaurant away from the Lynette's position for Julia and rosanna .,"['restaurant || restaurant_type', 'distant || spatial_relation', ""lynette's position || poi"", 'julia and rosanna || party_size_description']",BookRestaurant
I want to book a  restaurant   distant  from  lynette's position  for  julia and rosanna .,I wants to book out a restaurant away from the Lynette's position for Julia and Rosanna .,"['restaurant || restaurant_type', 'distant || spatial_relation', ""lynette's position || poi"", 'julia and rosanna || party_size_description']",BookRestaurant
"Book a reservation for  7  for a  top-rated   restaurant  on  July second, 2037  in  Gardner ,  Indiana","Book a booking for 7 to a top-rated restaurant on June 2, 2037 in Gardner, Indiana","['7 || party_size_number', 'top-rated || sort', 'restaurant || restaurant_type', 'July second, 2037 || timeRange', 'Gardner || city', 'Indiana || state']",BookRestaurant
"Book a reservation for  7  for a  top-rated   restaurant  on  July second, 2037  in  Gardner ,  Indiana","Buy a booking for 7 to a top-rated restaurant on July 2, 2037 in Gardner, Indiana","['7 || party_size_number', 'top-rated || sort', 'restaurant || restaurant_type', 'July second, 2037 || timeRange', 'Gardner || city', 'Indiana || state']",BookRestaurant
"Book a reservation for  7  for a  top-rated   restaurant  on  July second, 2037  in  Gardner ,  Indiana","Book a booking for 7 to a top-rated restaurant on June 2, 2037 in Gardner, Indiana.","['7 || party_size_number', 'top-rated || sort', 'restaurant || restaurant_type', 'July second, 2037 || timeRange', 'Gardner || city', 'Indiana || state']",BookRestaurant
