utterance,paraphrase,list_of_slots,intent
I want book a  french   fast food restaurant  for  2  people.,I want to book a French fast food restaurant for 2 people.,"['french || cuisine', 'fast food restaurant || restaurant_type', '2 || party_size_number']",BookRestaurant
I want book a  french   fast food restaurant  for  2  people.,I want to book a French fast food restaurant for 2 people.,"['french || cuisine', 'fast food restaurant || restaurant_type', '2 || party_size_number']",BookRestaurant
I want book a  french   fast food restaurant  for  2  people.,I want book a french fast food restaurant for 2 people.,"['french || cuisine', 'fast food restaurant || restaurant_type', '2 || party_size_number']",BookRestaurant
I want book a  french   fast food restaurant  for  2  people.,I want book a french fast food restaurant for 2 people.,"['french || cuisine', 'fast food restaurant || restaurant_type', '2 || party_size_number']",BookRestaurant
I want book a  french   fast food restaurant  for  2  people.,I want book a french fast food restaurant for 2 people.,"['french || cuisine', 'fast food restaurant || restaurant_type', '2 || party_size_number']",BookRestaurant
I want book a  french   fast food restaurant  for  2  people.,I want book a french fast food restaurant for 2 people.,"['french || cuisine', 'fast food restaurant || restaurant_type', '2 || party_size_number']",BookRestaurant
Book a reservation for a  blinis   bar  in  Palestine,Book a reservation for a blinis bar in Palestine,"['blinis || served_dish', 'bar || restaurant_type', 'Palestine || country']",BookRestaurant
Book a reservation for a  blinis   bar  in  Palestine,Book a reservation for a blinis bar in Palestine,"['blinis || served_dish', 'bar || restaurant_type', 'Palestine || country']",BookRestaurant
Book a reservation for a  blinis   bar  in  Palestine,Book a reservation for a blinis bar in Palestine,"['blinis || served_dish', 'bar || restaurant_type', 'Palestine || country']",BookRestaurant
Book a reservation for a  blinis   bar  in  Palestine,Book a reservation for a blinis bar in Palestine,"['blinis || served_dish', 'bar || restaurant_type', 'Palestine || country']",BookRestaurant
Book a reservation for a  blinis   bar  in  Palestine,Book a reservation for a blinis bar in Palestine.,"['blinis || served_dish', 'bar || restaurant_type', 'Palestine || country']",BookRestaurant
Book a reservation for a  blinis   bar  in  Palestine,Book a reservation for a blinis bar in Palestine.,"['blinis || served_dish', 'bar || restaurant_type', 'Palestine || country']",BookRestaurant
Book a reservation for a  blinis   bar  in  Palestine,Book a reservation for a blinis bar in Palestine.,"['blinis || served_dish', 'bar || restaurant_type', 'Palestine || country']",BookRestaurant
Book a reservation for a  blinis   bar  in  Palestine,Book a reservation for a blinis bar in Palestine.,"['blinis || served_dish', 'bar || restaurant_type', 'Palestine || country']",BookRestaurant
Book a reservation for a  blinis   bar  in  Palestine,Book a reservation for a blinis bar in Palestine.,"['blinis || served_dish', 'bar || restaurant_type', 'Palestine || country']",BookRestaurant
Book a reservation for a  blinis   bar  in  Palestine,Book a reservation for a blinis bar in Palestine.,"['blinis || served_dish', 'bar || restaurant_type', 'Palestine || country']",BookRestaurant
Book a spot for  me and kathrine  at  Smithville,Book a spot for me and kathrine at Smithville,"['me and kathrine || party_size_description', 'Smithville || city']",BookRestaurant
Book a spot for  me and kathrine  at  Smithville,Book a spot for me and kathrine at Smithville,"['me and kathrine || party_size_description', 'Smithville || city']",BookRestaurant
Book a spot for  me and kathrine  at  Smithville,Book a spot for me and kathrine at Smithville,"['me and kathrine || party_size_description', 'Smithville || city']",BookRestaurant
Book a spot for  me and kathrine  at  Smithville,Book a spot for me and kathrine at Smithville,"['me and kathrine || party_size_description', 'Smithville || city']",BookRestaurant
Book a spot for  me and kathrine  at  Smithville,Book a spot for me and kathrine at Smithville.,"['me and kathrine || party_size_description', 'Smithville || city']",BookRestaurant
Book a spot for  me and kathrine  at  Smithville,Book a spot for me and kathrine at Smithville.,"['me and kathrine || party_size_description', 'Smithville || city']",BookRestaurant
Book a spot for  me and kathrine  at  Smithville,Book a spot for me and kathrine at Smithville.,"['me and kathrine || party_size_description', 'Smithville || city']",BookRestaurant
Book a spot for  me and kathrine  at  Smithville,Book a spot for me and kathrine at Smithville.,"['me and kathrine || party_size_description', 'Smithville || city']",BookRestaurant
Book a spot for  me and kathrine  at  Smithville,Book a spot for me and kathrine in Smithville,"['me and kathrine || party_size_description', 'Smithville || city']",BookRestaurant
Book a spot for  me and kathrine  at  Smithville,Book a spot for me and kathrine in Smithville,"['me and kathrine || party_size_description', 'Smithville || city']",BookRestaurant
Book me a reservation for a  ligurian   bar  in  Belgium,Book me a reservation for a ligurian bar in Belgium,"['ligurian || cuisine', 'bar || restaurant_type', 'Belgium || country']",BookRestaurant
Book me a reservation for a  ligurian   bar  in  Belgium,Book me a reservation for a ligurian bar in Belgium,"['ligurian || cuisine', 'bar || restaurant_type', 'Belgium || country']",BookRestaurant
Book me a reservation for a  ligurian   bar  in  Belgium,Book me a reservation for a ligurian bar in Belgium,"['ligurian || cuisine', 'bar || restaurant_type', 'Belgium || country']",BookRestaurant
Book me a reservation for a  ligurian   bar  in  Belgium,Book me a reservation for a ligurian bar in Belgium,"['ligurian || cuisine', 'bar || restaurant_type', 'Belgium || country']",BookRestaurant
Book me a reservation for a  ligurian   bar  in  Belgium,Book me a reservation for a ligurian bar in Belgium.,"['ligurian || cuisine', 'bar || restaurant_type', 'Belgium || country']",BookRestaurant
Book me a reservation for a  ligurian   bar  in  Belgium,Book me a reservation for a ligurian bar in Belgium.,"['ligurian || cuisine', 'bar || restaurant_type', 'Belgium || country']",BookRestaurant
Book me a reservation for a  ligurian   bar  in  Belgium,Book me a reservation for a ligurian bar in Belgium.,"['ligurian || cuisine', 'bar || restaurant_type', 'Belgium || country']",BookRestaurant
Book me a reservation for a  ligurian   bar  in  Belgium,Book me a reservation for a ligurian bar in Belgium.,"['ligurian || cuisine', 'bar || restaurant_type', 'Belgium || country']",BookRestaurant
Book me a reservation for a  ligurian   bar  in  Belgium,Book me a reservation for a ligurian bar in Belgium.,"['ligurian || cuisine', 'bar || restaurant_type', 'Belgium || country']",BookRestaurant
Book me a reservation for a  ligurian   bar  in  Belgium,Book me a reservation for a ligurian bar in Belgium.,"['ligurian || cuisine', 'bar || restaurant_type', 'Belgium || country']",BookRestaurant
Book me a reservation for  The Brazen Head   close by  to  my university,Book me a reservation for The Brazen Head close to my university.,"['The Brazen Head || restaurant_name', 'close by || spatial_relation', 'my university || poi']",BookRestaurant
Book me a reservation for  The Brazen Head   close by  to  my university,Book me a reservation for The Brazen Head close to my university.,"['The Brazen Head || restaurant_name', 'close by || spatial_relation', 'my university || poi']",BookRestaurant
Book me a reservation for  The Brazen Head   close by  to  my university,Book me a reservation for The Brazen Head close to my university.,"['The Brazen Head || restaurant_name', 'close by || spatial_relation', 'my university || poi']",BookRestaurant
Book me a reservation for  The Brazen Head   close by  to  my university,Book me a reservation for The Brazen Head close to my university.,"['The Brazen Head || restaurant_name', 'close by || spatial_relation', 'my university || poi']",BookRestaurant
Book me a reservation for  The Brazen Head   close by  to  my university,Book me a reservation for The Brazen Head close to my university.,"['The Brazen Head || restaurant_name', 'close by || spatial_relation', 'my university || poi']",BookRestaurant
Book me a reservation for  The Brazen Head   close by  to  my university,Book me a reservation for The Brazen Head close to my university.,"['The Brazen Head || restaurant_name', 'close by || spatial_relation', 'my university || poi']",BookRestaurant
Book me a reservation for  The Brazen Head   close by  to  my university,Book me a reservation for The Brazen Head close to my university.,"['The Brazen Head || restaurant_name', 'close by || spatial_relation', 'my university || poi']",BookRestaurant
Book me a reservation for  The Brazen Head   close by  to  my university,Book me a reservation for The Brazen Head close to my university.,"['The Brazen Head || restaurant_name', 'close by || spatial_relation', 'my university || poi']",BookRestaurant
Book me a reservation for  The Brazen Head   close by  to  my university,Book me a reservation for The Brazen Head close by my university.,"['The Brazen Head || restaurant_name', 'close by || spatial_relation', 'my university || poi']",BookRestaurant
Book me a reservation for  The Brazen Head   close by  to  my university,Book me a reservation for The Brazen Head close by my university.,"['The Brazen Head || restaurant_name', 'close by || spatial_relation', 'my university || poi']",BookRestaurant
Book a reservation for an  indonesian   brasserie  on  9/13/2017,Book a reservation for an indonesian brasserie on 9/13/2017,"['indonesian || cuisine', 'brasserie || restaurant_type', '9/13/2017 || timeRange']",BookRestaurant
Book a reservation for an  indonesian   brasserie  on  9/13/2017,Book a reservation for an indonesian brasserie on 9/13/2017,"['indonesian || cuisine', 'brasserie || restaurant_type', '9/13/2017 || timeRange']",BookRestaurant
Book a reservation for an  indonesian   brasserie  on  9/13/2017,Book a reservation for an indonesian brasserie on 9/13/2017,"['indonesian || cuisine', 'brasserie || restaurant_type', '9/13/2017 || timeRange']",BookRestaurant
Book a reservation for an  indonesian   brasserie  on  9/13/2017,Book a reservation for an indonesian brasserie on 9/13/2017,"['indonesian || cuisine', 'brasserie || restaurant_type', '9/13/2017 || timeRange']",BookRestaurant
Book a reservation for an  indonesian   brasserie  on  9/13/2017,Book a reservation for an indonesian brasserie on 9/13/2017.,"['indonesian || cuisine', 'brasserie || restaurant_type', '9/13/2017 || timeRange']",BookRestaurant
Book a reservation for an  indonesian   brasserie  on  9/13/2017,Book a reservation for an indonesian brasserie on 9/13/2017.,"['indonesian || cuisine', 'brasserie || restaurant_type', '9/13/2017 || timeRange']",BookRestaurant
Book a reservation for an  indonesian   brasserie  on  9/13/2017,Book a reservation for an indonesian brasserie on 9/13/2017.,"['indonesian || cuisine', 'brasserie || restaurant_type', '9/13/2017 || timeRange']",BookRestaurant
Book a reservation for an  indonesian   brasserie  on  9/13/2017,Book a reservation for an indonesian brasserie on 9/13/2017.,"['indonesian || cuisine', 'brasserie || restaurant_type', '9/13/2017 || timeRange']",BookRestaurant
Book a reservation for an  indonesian   brasserie  on  9/13/2017,Book a reservation for an indonesian Brasserie on 9/13/2017,"['indonesian || cuisine', 'brasserie || restaurant_type', '9/13/2017 || timeRange']",BookRestaurant
Book a reservation for an  indonesian   brasserie  on  9/13/2017,Book a reservation for an indonesian Brasserie on 9/13/2017,"['indonesian || cuisine', 'brasserie || restaurant_type', '9/13/2017 || timeRange']",BookRestaurant
I want to book a  german   joint  for  12 seconds from now .,I want to book a german joint 12 seconds from now.,"['german || cuisine', 'joint || restaurant_type', '12 seconds from now || timeRange']",BookRestaurant
I want to book a  german   joint  for  12 seconds from now .,I want to book a german joint 12 seconds from now.,"['german || cuisine', 'joint || restaurant_type', '12 seconds from now || timeRange']",BookRestaurant
I want to book a  german   joint  for  12 seconds from now .,I want to book a german joint 12 seconds from now.,"['german || cuisine', 'joint || restaurant_type', '12 seconds from now || timeRange']",BookRestaurant
I want to book a  german   joint  for  12 seconds from now .,I want to book a german joint 12 seconds from now.,"['german || cuisine', 'joint || restaurant_type', '12 seconds from now || timeRange']",BookRestaurant
I want to book a  german   joint  for  12 seconds from now .,I want to book a german joint for 12 seconds from now.,"['german || cuisine', 'joint || restaurant_type', '12 seconds from now || timeRange']",BookRestaurant
I want to book a  german   joint  for  12 seconds from now .,I want to book a german joint for 12 seconds from now.,"['german || cuisine', 'joint || restaurant_type', '12 seconds from now || timeRange']",BookRestaurant
I want to book a  german   joint  for  12 seconds from now .,I want to book a German joint for 12 seconds from now.,"['german || cuisine', 'joint || restaurant_type', '12 seconds from now || timeRange']",BookRestaurant
I want to book a  german   joint  for  12 seconds from now .,I want to book a German joint for 12 seconds from now.,"['german || cuisine', 'joint || restaurant_type', '12 seconds from now || timeRange']",BookRestaurant
I want to book a  german   joint  for  12 seconds from now .,I want to book a German joint 12 seconds from now.,"['german || cuisine', 'joint || restaurant_type', '12 seconds from now || timeRange']",BookRestaurant
I want to book a  german   joint  for  12 seconds from now .,I want to book a German joint 12 seconds from now.,"['german || cuisine', 'joint || restaurant_type', '12 seconds from now || timeRange']",BookRestaurant
I want to book a restaurant in  Massachusetts  for  six p.m .,I want to book a restaurant in Massachusetts for six p.m.,"['Massachusetts || state', 'six p.m || timeRange']",BookRestaurant
I want to book a restaurant in  Massachusetts  for  six p.m .,I want to book a restaurant in Massachusetts for six p.m.,"['Massachusetts || state', 'six p.m || timeRange']",BookRestaurant
I want to book a restaurant in  Massachusetts  for  six p.m .,I want to book a restaurant in Massachusetts for six p.m.,"['Massachusetts || state', 'six p.m || timeRange']",BookRestaurant
I want to book a restaurant in  Massachusetts  for  six p.m .,I want to book a restaurant in Massachusetts for six p.m.,"['Massachusetts || state', 'six p.m || timeRange']",BookRestaurant
I want to book a restaurant in  Massachusetts  for  six p.m .,I want to book a restaurant in Massachusetts at six p.m.,"['Massachusetts || state', 'six p.m || timeRange']",BookRestaurant
I want to book a restaurant in  Massachusetts  for  six p.m .,I want to book a restaurant in Massachusetts at six p.m.,"['Massachusetts || state', 'six p.m || timeRange']",BookRestaurant
I want to book a restaurant in  Massachusetts  for  six p.m .,I want to book a restaurant in Massachusetts at six p.m.,"['Massachusetts || state', 'six p.m || timeRange']",BookRestaurant
I want to book a restaurant in  Massachusetts  for  six p.m .,I want to book a restaurant in Massachusetts at six p.m.,"['Massachusetts || state', 'six p.m || timeRange']",BookRestaurant
I want to book a restaurant in  Massachusetts  for  six p.m .,I want to book a restaurant in Massachusetts for six p.m.,"['Massachusetts || state', 'six p.m || timeRange']",BookRestaurant
I want to book a restaurant in  Massachusetts  for  six p.m .,I want to book a restaurant in Massachusetts for six p.m.,"['Massachusetts || state', 'six p.m || timeRange']",BookRestaurant
I would like to book a reservation for  kaitlin and I  at  Lone Star Cafe,I would like to book a reservation for kaitlin and I at Lone Star Cafe,"['kaitlin and I || party_size_description', 'Lone Star Cafe || restaurant_name']",BookRestaurant
I would like to book a reservation for  kaitlin and I  at  Lone Star Cafe,I would like to book a reservation for kaitlin and I at Lone Star Cafe,"['kaitlin and I || party_size_description', 'Lone Star Cafe || restaurant_name']",BookRestaurant
I would like to book a reservation for  kaitlin and I  at  Lone Star Cafe,I would like to book a reservation for kaitlin and I at Lone Star Cafe,"['kaitlin and I || party_size_description', 'Lone Star Cafe || restaurant_name']",BookRestaurant
I would like to book a reservation for  kaitlin and I  at  Lone Star Cafe,I would like to book a reservation for kaitlin and I at Lone Star Cafe,"['kaitlin and I || party_size_description', 'Lone Star Cafe || restaurant_name']",BookRestaurant
I would like to book a reservation for  kaitlin and I  at  Lone Star Cafe,I would like to book a reservation for kaitlin and I at Lone Star Cafe.,"['kaitlin and I || party_size_description', 'Lone Star Cafe || restaurant_name']",BookRestaurant
I would like to book a reservation for  kaitlin and I  at  Lone Star Cafe,I would like to book a reservation for kaitlin and I at Lone Star Cafe.,"['kaitlin and I || party_size_description', 'Lone Star Cafe || restaurant_name']",BookRestaurant
I would like to book a reservation for  kaitlin and I  at  Lone Star Cafe,I would like to book a reservation for kaitlin and I at Lone Star Cafe.,"['kaitlin and I || party_size_description', 'Lone Star Cafe || restaurant_name']",BookRestaurant
I would like to book a reservation for  kaitlin and I  at  Lone Star Cafe,I would like to book a reservation for kaitlin and I at Lone Star Cafe.,"['kaitlin and I || party_size_description', 'Lone Star Cafe || restaurant_name']",BookRestaurant
I would like to book a reservation for  kaitlin and I  at  Lone Star Cafe,I would like to book a reservation for Kaitlin and I at Lone Star Cafe,"['kaitlin and I || party_size_description', 'Lone Star Cafe || restaurant_name']",BookRestaurant
I would like to book a reservation for  kaitlin and I  at  Lone Star Cafe,I would like to book a reservation for Kaitlin and I at Lone Star Cafe,"['kaitlin and I || party_size_description', 'Lone Star Cafe || restaurant_name']",BookRestaurant
Book me a reservation for  8  at  fourteen  in  South Carolina,Book me a reservation for 8 at fourteen in South Carolina,"['8 || party_size_number', 'fourteen || timeRange', 'South Carolina || state']",BookRestaurant
Book me a reservation for  8  at  fourteen  in  South Carolina,Book me a reservation for 8 at fourteen in South Carolina,"['8 || party_size_number', 'fourteen || timeRange', 'South Carolina || state']",BookRestaurant
Book me a reservation for  8  at  fourteen  in  South Carolina,Book me a reservation for 8 at fourteen in South Carolina,"['8 || party_size_number', 'fourteen || timeRange', 'South Carolina || state']",BookRestaurant
Book me a reservation for  8  at  fourteen  in  South Carolina,Book me a reservation for 8 at fourteen in South Carolina,"['8 || party_size_number', 'fourteen || timeRange', 'South Carolina || state']",BookRestaurant
Book me a reservation for  8  at  fourteen  in  South Carolina,Book me a reservation for 8 at fourteen in South Carolina.,"['8 || party_size_number', 'fourteen || timeRange', 'South Carolina || state']",BookRestaurant
Book me a reservation for  8  at  fourteen  in  South Carolina,Book me a reservation for 8 at fourteen in South Carolina.,"['8 || party_size_number', 'fourteen || timeRange', 'South Carolina || state']",BookRestaurant
Book me a reservation for  8  at  fourteen  in  South Carolina,Book me a reservation for 8 at fourteen in South Carolina.,"['8 || party_size_number', 'fourteen || timeRange', 'South Carolina || state']",BookRestaurant
Book me a reservation for  8  at  fourteen  in  South Carolina,Book me a reservation for 8 at fourteen in South Carolina.,"['8 || party_size_number', 'fourteen || timeRange', 'South Carolina || state']",BookRestaurant
Book me a reservation for  8  at  fourteen  in  South Carolina,Book me a reservation for 8 at fourteen in South Carolina.,"['8 || party_size_number', 'fourteen || timeRange', 'South Carolina || state']",BookRestaurant
Book me a reservation for  8  at  fourteen  in  South Carolina,Book me a reservation for 8 at fourteen in South Carolina.,"['8 || party_size_number', 'fourteen || timeRange', 'South Carolina || state']",BookRestaurant
I want to book an  osteria  that serves  arepa  for  6  people.,I want to book an osteria that serves arepa for 6 people.,"['osteria || restaurant_type', 'arepa || served_dish', '6 || party_size_number']",BookRestaurant
I want to book an  osteria  that serves  arepa  for  6  people.,I want to book an osteria that serves arepa for 6 people.,"['osteria || restaurant_type', 'arepa || served_dish', '6 || party_size_number']",BookRestaurant
I want to book an  osteria  that serves  arepa  for  6  people.,I want to book an osteria that serves arepa for 6 people.,"['osteria || restaurant_type', 'arepa || served_dish', '6 || party_size_number']",BookRestaurant
I want to book an  osteria  that serves  arepa  for  6  people.,I want to book an osteria that serves arepa for 6 people.,"['osteria || restaurant_type', 'arepa || served_dish', '6 || party_size_number']",BookRestaurant
I want to book an  osteria  that serves  arepa  for  6  people.,I want to book an osteria that serves ispa for 6 people.,"['osteria || restaurant_type', 'arepa || served_dish', '6 || party_size_number']",BookRestaurant
I want to book an  osteria  that serves  arepa  for  6  people.,I want to book an osteria that serves ispa for 6 people.,"['osteria || restaurant_type', 'arepa || served_dish', '6 || party_size_number']",BookRestaurant
I want to book an  osteria  that serves  arepa  for  6  people.,I want to book an osteria that serves ispa for 6 people.,"['osteria || restaurant_type', 'arepa || served_dish', '6 || party_size_number']",BookRestaurant
I want to book an  osteria  that serves  arepa  for  6  people.,I want to book an osteria that serves ispa for 6 people.,"['osteria || restaurant_type', 'arepa || served_dish', '6 || party_size_number']",BookRestaurant
I want to book an  osteria  that serves  arepa  for  6  people.,I want to book an osteria for 6 people.,"['osteria || restaurant_type', 'arepa || served_dish', '6 || party_size_number']",BookRestaurant
I want to book an  osteria  that serves  arepa  for  6  people.,I want to book an osteria for 6 people.,"['osteria || restaurant_type', 'arepa || served_dish', '6 || party_size_number']",BookRestaurant
me and jocelyn  want to eat a  restaurant  in  Georgia,me and jocelyn want to eat in Georgia.,"['me and jocelyn || party_size_description', 'restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
me and jocelyn  want to eat a  restaurant  in  Georgia,me and jocelyn want to eat in Georgia.,"['me and jocelyn || party_size_description', 'restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
me and jocelyn  want to eat a  restaurant  in  Georgia,me and jocelyn want to eat in Georgia.,"['me and jocelyn || party_size_description', 'restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
me and jocelyn  want to eat a  restaurant  in  Georgia,me and jocelyn want to eat in Georgia.,"['me and jocelyn || party_size_description', 'restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
me and jocelyn  want to eat a  restaurant  in  Georgia,me and jocelyn want to eat at a restaurant in Georgia,"['me and jocelyn || party_size_description', 'restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
me and jocelyn  want to eat a  restaurant  in  Georgia,me and jocelyn want to eat at a restaurant in Georgia,"['me and jocelyn || party_size_description', 'restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
me and jocelyn  want to eat a  restaurant  in  Georgia,me and jocelyn want to eat at a restaurant in Georgia,"['me and jocelyn || party_size_description', 'restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
me and jocelyn  want to eat a  restaurant  in  Georgia,me and jocelyn want to eat at a restaurant in Georgia,"['me and jocelyn || party_size_description', 'restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
me and jocelyn  want to eat a  restaurant  in  Georgia,me and jocelyn want to eat a restaurant in Georgia.,"['me and jocelyn || party_size_description', 'restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
me and jocelyn  want to eat a  restaurant  in  Georgia,me and jocelyn want to eat a restaurant in Georgia.,"['me and jocelyn || party_size_description', 'restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
I need a table for  seven  in  Honduras   within walking distance,I need a table for seven in Honduras within walking distance.,"['seven || party_size_number', 'Honduras || country', 'within walking distance || spatial_relation']",BookRestaurant
I need a table for  seven  in  Honduras   within walking distance,I need a table for seven in Honduras within walking distance.,"['seven || party_size_number', 'Honduras || country', 'within walking distance || spatial_relation']",BookRestaurant
I need a table for  seven  in  Honduras   within walking distance,I need a table for seven in Honduras within walking distance.,"['seven || party_size_number', 'Honduras || country', 'within walking distance || spatial_relation']",BookRestaurant
I need a table for  seven  in  Honduras   within walking distance,I need a table for seven in Honduras within walking distance.,"['seven || party_size_number', 'Honduras || country', 'within walking distance || spatial_relation']",BookRestaurant
I need a table for  seven  in  Honduras   within walking distance,I need a table for seven in Honduras within walking distance.,"['seven || party_size_number', 'Honduras || country', 'within walking distance || spatial_relation']",BookRestaurant
I need a table for  seven  in  Honduras   within walking distance,I need a table for seven in Honduras within walking distance.,"['seven || party_size_number', 'Honduras || country', 'within walking distance || spatial_relation']",BookRestaurant
I need a table for  seven  in  Honduras   within walking distance,I need a table for seven in Honduras within walking distance.,"['seven || party_size_number', 'Honduras || country', 'within walking distance || spatial_relation']",BookRestaurant
I need a table for  seven  in  Honduras   within walking distance,I need a table for seven in Honduras within walking distance.,"['seven || party_size_number', 'Honduras || country', 'within walking distance || spatial_relation']",BookRestaurant
I need a table for  seven  in  Honduras   within walking distance,I need a table for seven in Honduras within walking distance of me.,"['seven || party_size_number', 'Honduras || country', 'within walking distance || spatial_relation']",BookRestaurant
I need a table for  seven  in  Honduras   within walking distance,I need a table for seven in Honduras within walking distance of me.,"['seven || party_size_number', 'Honduras || country', 'within walking distance || spatial_relation']",BookRestaurant
Book a reservation for  four  this  Afternoon  at a  highly rated   food court,Book a reservation for four this Afternoon at a highly rated food court.,"['four || party_size_number', 'Afternoon || timeRange', 'highly rated || sort', 'food court || restaurant_type']",BookRestaurant
Book a reservation for  four  this  Afternoon  at a  highly rated   food court,Book a reservation for four this Afternoon at a highly rated food court.,"['four || party_size_number', 'Afternoon || timeRange', 'highly rated || sort', 'food court || restaurant_type']",BookRestaurant
Book a reservation for  four  this  Afternoon  at a  highly rated   food court,Book a reservation for four this Afternoon at a highly rated food court.,"['four || party_size_number', 'Afternoon || timeRange', 'highly rated || sort', 'food court || restaurant_type']",BookRestaurant
Book a reservation for  four  this  Afternoon  at a  highly rated   food court,Book a reservation for four this afternoon at a highly rated food court.,"['four || party_size_number', 'Afternoon || timeRange', 'highly rated || sort', 'food court || restaurant_type']",BookRestaurant
Book a reservation for  four  this  Afternoon  at a  highly rated   food court,Book a reservation for four this afternoon at a highly rated food court.,"['four || party_size_number', 'Afternoon || timeRange', 'highly rated || sort', 'food court || restaurant_type']",BookRestaurant
Book a reservation for  four  this  Afternoon  at a  highly rated   food court,Book a reservation for four this afternoon at a highly rated food court.,"['four || party_size_number', 'Afternoon || timeRange', 'highly rated || sort', 'food court || restaurant_type']",BookRestaurant
Book a reservation for  four  this  Afternoon  at a  highly rated   food court,Book a reservation for four this Afternoon at a highly rated food court.,"['four || party_size_number', 'Afternoon || timeRange', 'highly rated || sort', 'food court || restaurant_type']",BookRestaurant
Book a reservation for  four  this  Afternoon  at a  highly rated   food court,Book a reservation for four this Afternoon at a highly rated food court.,"['four || party_size_number', 'Afternoon || timeRange', 'highly rated || sort', 'food court || restaurant_type']",BookRestaurant
Book a reservation for  four  this  Afternoon  at a  highly rated   food court,Book a reservation for four this Afternoon at a highly rated food court.,"['four || party_size_number', 'Afternoon || timeRange', 'highly rated || sort', 'food court || restaurant_type']",BookRestaurant
Book a reservation for  four  this  Afternoon  at a  highly rated   food court,Book a reservation for four this afternoon at a highly rated food court.,"['four || party_size_number', 'Afternoon || timeRange', 'highly rated || sort', 'food court || restaurant_type']",BookRestaurant
Book a reservation for  seven  people at  Fraser Mansion  in  IL,Book a reservation for seven people at Fraser Mansion in IL,"['seven || party_size_number', 'Fraser Mansion || restaurant_name', 'IL || state']",BookRestaurant
Book a reservation for  seven  people at  Fraser Mansion  in  IL,Book a reservation for seven people at Fraser Mansion in IL,"['seven || party_size_number', 'Fraser Mansion || restaurant_name', 'IL || state']",BookRestaurant
Book a reservation for  seven  people at  Fraser Mansion  in  IL,Book a reservation for seven people at Fraser Mansion in IL,"['seven || party_size_number', 'Fraser Mansion || restaurant_name', 'IL || state']",BookRestaurant
Book a reservation for  seven  people at  Fraser Mansion  in  IL,Book a reservation for seven people at Fraser Mansion in IL,"['seven || party_size_number', 'Fraser Mansion || restaurant_name', 'IL || state']",BookRestaurant
Book a reservation for  seven  people at  Fraser Mansion  in  IL,Book a reservation for seven people at Fraser Mansion in IL.,"['seven || party_size_number', 'Fraser Mansion || restaurant_name', 'IL || state']",BookRestaurant
Book a reservation for  seven  people at  Fraser Mansion  in  IL,Book a reservation for seven people at Fraser Mansion in IL.,"['seven || party_size_number', 'Fraser Mansion || restaurant_name', 'IL || state']",BookRestaurant
Book a reservation for  seven  people at  Fraser Mansion  in  IL,Book a reservation for seven people at Fraser Mansion in IL.,"['seven || party_size_number', 'Fraser Mansion || restaurant_name', 'IL || state']",BookRestaurant
Book a reservation for  seven  people at  Fraser Mansion  in  IL,Book a reservation for seven people at Fraser Mansion in IL.,"['seven || party_size_number', 'Fraser Mansion || restaurant_name', 'IL || state']",BookRestaurant
Book a reservation for  seven  people at  Fraser Mansion  in  IL,Book a reservation for seven people at Fraser Mansion in IL.,"['seven || party_size_number', 'Fraser Mansion || restaurant_name', 'IL || state']",BookRestaurant
Book a reservation for  seven  people at  Fraser Mansion  in  IL,Book a reservation for seven people at Fraser Mansion in IL.,"['seven || party_size_number', 'Fraser Mansion || restaurant_name', 'IL || state']",BookRestaurant
Book me a table around  11  at a  restaurant  which serves  macaroni and cheese  in  Tyronza .,Book me a table around 11 at a restaurant which serves macaroni and cheese in Tyronza.,"['11 || timeRange', 'restaurant || restaurant_type', 'macaroni and cheese || served_dish', 'Tyronza || city']",BookRestaurant
Book me a table around  11  at a  restaurant  which serves  macaroni and cheese  in  Tyronza .,Book me a table around 11 at a restaurant which serves macaroni and cheese in Tyronza.,"['11 || timeRange', 'restaurant || restaurant_type', 'macaroni and cheese || served_dish', 'Tyronza || city']",BookRestaurant
Book me a table around  11  at a  restaurant  which serves  macaroni and cheese  in  Tyronza .,Book me a table around 11 at a restaurant which serves macaroni and cheese in Tyronza.,"['11 || timeRange', 'restaurant || restaurant_type', 'macaroni and cheese || served_dish', 'Tyronza || city']",BookRestaurant
Book me a table around  11  at a  restaurant  which serves  macaroni and cheese  in  Tyronza .,Book me a table around 11 at a restaurant which serves macaroni and cheese in Tyronza.,"['11 || timeRange', 'restaurant || restaurant_type', 'macaroni and cheese || served_dish', 'Tyronza || city']",BookRestaurant
Book me a table around  11  at a  restaurant  which serves  macaroni and cheese  in  Tyronza .,Book me a table around 11 at a restaurant that serves macaroni and cheese in Tyronza.,"['11 || timeRange', 'restaurant || restaurant_type', 'macaroni and cheese || served_dish', 'Tyronza || city']",BookRestaurant
